t_ms	bot_id	team	code	changed_slots	x	z	yaw_deg	speed	moved	goal_dist	path_len	path_mode
1413727	bot-446	bravo	A00r-3310	state	-6.41	19.07	201	2.35	0.39	31.70	4	seek
1413744	bot-434	alpha	S00m-03E0	latches	11.00	-13.40	234	1.25	0.02	11.58	2	seek
1413744	bot-441	alpha	A00m-32A0	state	-17.37	-13.46	62	0.06	0.00		0	
1413761	bot-441	alpha	A00m-32AG	latches	-17.37	-13.46	59	0.00	0.00		0	
1413761	bot-446	bravo	A00r-331G	latches	-6.41	19.08	199	0.01	0.00		0	
1413794	bot-446	bravo	A00r-3310	latches	-6.41	19.08	201	0.00	0.00		0	
1413827	bot-434	alpha	S00m-R3E0	ammo	10.97	-13.49	217	1.18	0.10	11.48	2	seek
1413894	bot-454	bravo	E21r-R210	latches	-9.65	-24.31	340	0.00	3.52		0	
1413894	bot-456	bravo	P21r-4410	tick	-11.45	-21.45	348	0.00	0.00		0	
1413977	bot-434	alpha	C00m-R3E0	state	10.91	-13.65	197	1.22	0.16	11.31	2	seek
1413994	bot-434	alpha	S00m-R3E0	state	10.84	-13.66	202	4.34	0.07	5.45	1	cover
1413994	bot-441	alpha	P00m-32A0	state+latches	-17.38	-13.46	59	0.06	0.00		0	
1414079	bot-446	bravo	A00r-331G	latches	-6.41	19.08	201	0.00	0.00		0	
1414111	bot-456	bravo	C21r-4410	state	-11.45	-21.45	3	0.00	0.00		0	
1414127	bot-430	alpha	C00r-4322	ammo	-19.77	-16.29	178	4.57	2.13	5.41	1	cover
1414127	bot-456	bravo	C21r-4412	latches	-11.45	-21.45	356	0.00	0.00		0	
1414147	bot-365	alpha	D00m--0A0	tick	20.80	8.32	203	0.00	0.00		0	
1414166	bot-430	alpha	A00r-4320	state+latches	-19.77	-16.38	173	4.57	0.09	5.32	1	cover
1414166	bot-456	bravo	C21r-441I	latches	-11.45	-21.45	352	0.00	0.00		0	
1414185	bot-430	alpha	A00r-432G	latches	-19.77	-16.38	169	0.00	0.00		0	
1414204	bot-451	bravo	F21r-3310	state	-5.65	-23.37	340	0.13	0.01		0	
1414223	bot-451	bravo	A21r-3310	state	-5.65	-23.37	340	0.01	0.00		0	
1414262	bot-445	alpha	S00r-4310	tick	13.55	-14.82	222	2.43	2.41	8.23	2	seek
1414262	bot-457	alpha	S00r-4410	tick	4.86	-14.92	238	2.33	2.37	4.53	2	seek
1414281	bot-446	bravo	A00r-3310	latches	-6.41	19.08	199	0.00	0.00		0	
1414301	bot-441	alpha	A00m-32A0	state	-17.38	-13.46	59	0.00	0.00		0	
1414301	bot-446	bravo	A00r-331G	latches	-6.41	19.08	199	0.00	0.00		0	
1414317	bot-441	alpha	A00m-32AG	latches	-17.38	-13.46	55	0.00	0.00		0	
1414317	bot-451	bravo	F21r-3310	state	-5.65	-23.37	340	0.00	0.00		0	
1414317	bot-455	alpha	A00r-4410	tick	-15.95	5.01	160	0.00	0.01		0	
1414332	bot-451	bravo	P21r-3310	state	-5.65	-23.37	340	1.33	0.00		1	muzzleRecovery
1414362	bot-441	alpha	A00m-32A0	latches	-17.38	-13.46	51	0.00	0.00		0	
1414400	bot-454	bravo	H21r-R210	state	-9.65	-24.31	340	0.00	0.00		0	
1414400	bot-456	bravo	C00r-4412	tier+score+latches	-11.45	-21.45	352	0.00	0.00		0	
1414428	bot-430	alpha	S00r-4320	state+latches	-19.77	-16.38	169	0.00	0.00		0	
1414428	bot-451	bravo	A00r-3310	state+tier+score	-5.60	-23.25	360	0.00	0.13		0	muzzleRecovery
1414428	bot-454	bravo	H00r-R210	tier+score	-9.65	-24.31	331	0.00	0.00		0	
1414445	bot-441	alpha	A00m-32AG	latches	-17.38	-13.46	38	0.08	0.00		0	
1414529	bot-414	bravo	A00r-4320	state	-14.17	20.62	261	2.38	1.71	31.60	6	seek
1414529	bot-451	bravo	F00r-3310	state	-5.60	-23.25	340	0.00	0.00		0	
1414529	bot-454	bravo	H00r-4210	ammo	-9.65	-24.31	319	0.00	0.00		0	
1414529	bot-455	alpha	A10r-4410	tier	-15.95	5.01	160	0.00	0.00		0	
1414546	bot-414	bravo	A00r-432G	latches	-14.17	20.62	257	0.05	0.00		0	
1414546	bot-446	bravo	S00r-3310	state+latches	-6.41	19.08	199	0.00	0.00		0	
1414546	bot-451	bravo	A00r-3310	state	-5.60	-23.25	340	0.00	0.00		0	
1414613	bot-430	alpha	A00r-4320	state	-19.78	-16.62	131	1.32	0.24	12.74	4	seek
1414646	bot-451	bravo	F00r-3310	state	-5.60	-23.25	340	0.00	0.00		0	
1414669	bot-451	bravo	P00r-3310	state	-5.60	-23.25	340	1.12	0.00		1	muzzleRecovery
1414687	bot-441	alpha	P00m-32A0	state+latches	-17.39	-13.46	38	0.00	0.00		0	
1414780	bot-414	bravo	S00r-4320	state+latches	-14.17	20.61	257	0.00	0.00		0	
1414780	bot-434	alpha	C00m-R3E0	state	10.31	-15.24	198	2.18	1.67	9.13	2	seek
1414797	bot-434	alpha	S00m-R3E0	state	10.23	-15.24	202	4.59	0.08	4.69	2	cover
1414830	bot-441	alpha	A00m-32A0	state	-17.39	-13.46	38	0.00	0.00		0	
1414847	bot-446	bravo	A00r-3310	state	-6.40	18.63	180	2.24	0.44	31.29	4	seek
1414880	bot-441	alpha	A00m-32AG	latches	-17.39	-13.46	27	0.00	0.00		0	
1414880	bot-446	bravo	A00r-331G	latches	-6.40	18.63	187	0.00	0.00		0	
1414964	bot-451	bravo	U00r-3310	state	-5.28	-23.35	42	0.00	0.34		0	muzzleRecovery
1415030	bot-414	bravo	A00r-4320	state	-14.49	20.47	205	2.33	0.35	34.44	6	seek
1415047	bot-454	bravo	H00r-4310	health	-9.65	-24.31	308	0.00	0.00		0	
1415114	bot-441	alpha	P00m-32A0	state+latches	-17.40	-13.47	27	0.00	0.01		0	
1415114	bot-446	bravo	S00r-3310	state+latches	-6.40	18.63	187	0.00	0.00		0	
1415148	bot-365	alpha	D00m--0A0	tick	20.80	8.32	203	0.00	0.00		0	
1415183	bot-455	alpha	F10r-4410	state	-15.95	5.02	159	0.00	0.01		0	
1415183	bot-456	bravo	C32r-4412	tier+score	-11.44	-21.44	300	0.00	0.00		0	
1415200	bot-451	bravo	E32r-3210	state+tier+score+health	-5.33	-23.03	353	1.35	0.32		0	
1415200	bot-454	bravo	H32r-4310	tier+score	-9.65	-24.31	320	0.00	0.00		0	
1415200	bot-455	alpha	A10r-4410	state	-15.95	5.02	159	0.00	0.00		0	
1415219	bot-451	bravo	E32r-3219	latches	-5.47	-23.15	344	5.11	0.18	1.26	1	flee
1415249	bot-445	alpha	C00r-4310	state	12.09	-16.60	223	2.29	2.30	5.94	2	seek
1415271	bot-445	alpha	C00r-4312	latches	11.92	-16.62	233	4.34	0.17	3.39	1	cover
1415271	bot-457	alpha	S00r-4410	tick	4.67	-17.06	171	1.27	2.15	2.42	2	seek
1415283	bot-434	alpha	S00m-43E0	ammo	9.95	-16.34	194	2.35	1.14	6.43	2	seek
1415298	bot-455	alpha	F10r-4410	state	-15.95	5.02	160	0.00	0.00		0	
1415315	bot-455	alpha	A10r-4410	state	-15.95	5.02	160	0.00	0.00		0	
1415350	bot-441	alpha	A00m-32A0	state	-17.40	-13.47	27	0.13	0.00		0	
1415350	bot-446	bravo	A00r-3310	state	-6.41	18.33	184	2.13	0.30	31.01	4	seek
1415365	bot-451	bravo	E32r-2219	ammo	-6.06	-23.62	341	5.16	0.75	0.52	1	muzzleRecovery
1415382	bot-446	bravo	A00r-331G	latches	-6.41	18.33	190	0.16	0.00		0	
1415382	bot-451	bravo	E32r-2210	latches	-6.12	-23.68	341	5.13	0.09	1.14	1	flee
1415399	bot-441	alpha	A00m-32AG	latches	-17.40	-13.47	19	0.00	0.00		0	
1415399	bot-451	bravo	E32r-2219	latches	-6.18	-23.73	341	5.15	0.09	1.05	1	flee
1415415	bot-455	alpha	F10r-4410	state	-15.95	5.02	161	0.00	0.00		0	
1415432	bot-455	alpha	P10r-4410	state	-15.95	5.02	161	1.28	0.00		1	muzzleRecovery
1415465	bot-430	alpha	F00r-4320	state	-19.78	-16.62	120	0.00	0.00		0	
1415485	bot-430	alpha	A00r-4320	state	-19.78	-16.62	120	0.00	0.00		0	
1415485	bot-455	alpha	P10r-441G	latches	-15.86	5.02	147	1.29	0.09		1	muzzleRecovery
1415505	bot-434	alpha	A00m-43E0	state	9.78	-16.78	212	2.40	0.47	5.97	2	seek
1415505	bot-451	bravo	E32r-221P	latches	-6.59	-24.11	342	5.25	0.56	0.49	1	flee
1415522	bot-434	alpha	A00m-43EG	latches	9.78	-16.78	217	0.01	0.00		0	
1415542	bot-451	bravo	E32r-2219	latches	-6.73	-24.24	347	5.26	0.19	0.30	1	flee
1415542	bot-457	alpha	A00r-4410	state	4.64	-17.38	169	1.26	0.32	2.11	2	seek
1415560	bot-455	alpha	A10r-441G	state	-15.79	5.03	135	0.00	0.07		0	muzzleRecovery
1415582	bot-430	alpha	F00r-4320	state	-19.78	-16.62	120	0.00	0.00		0	
1415582	bot-451	bravo	E32r-2210	latches	-6.76	-24.24	358	0.30	0.03		0	
1415604	bot-430	alpha	P00r-4320	state	-19.78	-16.62	120	1.32	0.00		1	muzzleRecovery
1415620	bot-430	alpha	A00r-4320	state	-19.79	-16.65	125	0.00	0.03		0	muzzleRecovery
1415620	bot-446	bravo	S00r-3310	state+latches	-6.41	18.33	190	0.00	0.00		0	
1415620	bot-456	bravo	C32r-3412	ammo	-11.44	-21.44	300	0.00	0.00		0	
1415620	bot-458	bravo	P00r-0410	initial	-6.95	-22.95	0	0.00			0	
1415620	bot-459	alpha	P00m-0420	initial	8.05	-20.45	0	0.00			0	
1415643	bot-441	alpha	P00m-32A0	state+latches	-17.40	-13.47	19	0.00	0.00		0	
1415643	bot-458	bravo	S32r-4410	state+tier+score+ammo	-6.95	-22.95	0	0.00	0.00		0	
1415643	bot-459	alpha	S00m-4420	state+ammo	8.05	-20.45	0	0.00	0.00		0	
1415664	bot-459	alpha	P00m-4420	state	8.00	-20.45	354	2.30	0.05	13.03	2	seek
1415680	bot-458	bravo	A32r-4410	state	-6.87	-22.89	11	2.26	0.10	12.41	2	seek
1415694	bot-430	alpha	F00r-4320	state	-19.79	-16.65	120	0.00	0.00		0	
1415711	bot-430	alpha	A00r-4320	state	-19.79	-16.65	120	0.00	0.00		0	
1415729	bot-445	alpha	C00r-431I	latches	10.09	-17.24	247	4.59	1.94	1.57	1	cover
1415729	bot-454	bravo	S32r-4310	state	-9.65	-24.31	360	0.00	0.00		0	
1415729	bot-455	alpha	S10r-4410	state+latches	-15.79	5.03	135	0.00	0.00		0	
1415764	bot-434	alpha	S00m-43E0	state+latches	9.72	-16.76	217	0.11	0.06		0	
1415764	bot-445	alpha	C00r-4312	latches	9.97	-17.35	243	4.56	0.16	1.48	1	cover
1415795	bot-459	alpha	A00m-4420	state	7.68	-20.40	317	2.29	0.33	2.89	2	squad
1415811	bot-430	alpha	F00r-4320	state	-19.79	-16.65	120	0.00	0.00		0	
1415827	bot-430	alpha	P00r-4320	state	-19.79	-16.65	120	1.32	0.00		1	muzzleRecovery
1415877	bot-441	alpha	A00m-32A0	state	-17.41	-13.47	19	0.11	0.00		0	
1415877	bot-446	bravo	A00r-3310	state	-6.43	18.00	202	2.17	0.33	30.69	4	seek
1415895	bot-446	bravo	F00r-3310	state	-6.43	18.00	199	0.00	0.00		0	
1415895	bot-451	bravo	E10r-2210	tier+score	-6.76	-24.24	59	0.00	0.00		0	
1415895	bot-454	bravo	S00r-4310	tier+score	-9.44	-24.20	347	1.15	0.23	33.11	7	seek
1415895	bot-456	bravo	C00r-3412	tier+score	-11.44	-21.44	300	0.00	0.00		0	
1415895	bot-458	bravo	A21r-4410	tier+score	-6.87	-22.89	59	0.00	0.00		0	
1415911	bot-441	alpha	A00m-32AG	latches	-17.41	-13.47	19	0.00	0.00		0	
1415911	bot-446	bravo	A00r-331G	state+latches	-6.43	18.00	199	0.00	0.00		0	
1416011	bot-446	bravo	A00r-3310	latches	-6.43	18.00	201	0.00	0.00		0	
1416044	bot-414	bravo	A00r-4320	tick	-14.49	20.47	189	0.00	0.00		0	
1416044	bot-455	alpha	S00r-4410	tier	-15.61	4.54	162	2.19	0.52	29.93	7	seek
1416077	bot-445	alpha	G00r-4312	state	8.87	-17.23	246	4.61	1.11	0.43	2	cover
1416094	bot-430	alpha	A00r-4320	state	-20.13	-16.55	175	0.00	0.35		0	muzzleRecovery
1416094	bot-445	alpha	G00r-431I	latches	8.67	-17.05	252	0.27	0.27		0	
1416094	bot-451	bravo	H10r-2210	state	-6.76	-24.24	59	0.00	0.00		0	
1416161	bot-365	alpha	D00m--0A0	tick	20.80	8.32	203	0.00	0.00		0	
1416161	bot-441	alpha	P00m-32A0	state+latches	-17.41	-13.47	19	0.00	0.00		0	
1416310	bot-458	bravo	F21r-4410	state	-6.87	-22.89	80	0.00	0.00		0	
1416310	bot-459	alpha	A00m-4320	health	7.68	-20.40	260	0.00	0.00		0	
1416327	bot-434	alpha	S33m-43E0	tier+score	9.77	-17.78	249	2.33	1.02	18.94	4	seek
1416327	bot-445	alpha	G33r-431I	tier+score	8.55	-16.95	269	0.00	0.16		0	
1416327	bot-457	alpha	A33r-4410	tier+score	4.64	-17.38	239	0.00	0.00		0	
1416327	bot-458	bravo	A21r-4410	state	-6.87	-22.89	80	0.00	0.00		0	
1416327	bot-459	alpha	A21m-4320	tier+score	7.68	-20.40	260	0.00	0.00		0	
1416344	bot-445	alpha	G33r-4312	latches	8.55	-16.95	271	0.00	0.00		0	
1416361	bot-430	alpha	F00r-4320	state	-20.13	-16.55	120	0.00	0.00		0	
1416361	bot-430	alpha	F00r-3320	ammo	-20.13	-16.55	119	0.00	0.00		0	
1416377	bot-430	alpha	A00r-3320	state	-20.13	-16.55	119	0.00	0.00		0	
1416412	bot-441	alpha	A00m-32A0	state	-17.75	-13.53	327	2.40	0.35	8.49	2	squad
1416439	bot-458	bravo	F21r-4410	state	-6.87	-22.89	80	0.00	0.00		0	
1416439	bot-459	alpha	E32m-4220	state+tier+score+health	7.68	-20.40	260	0.00	0.00		0	
1416453	bot-434	alpha	S44mm43E0	tier+score+element	9.70	-18.06	250	2.30	0.28	18.77	4	seek
1416453	bot-441	alpha	A00m-32AG	latches	-17.75	-13.53	336	0.00	0.00		0	
1416453	bot-445	alpha	G44rb4312	tier+score+element	8.55	-16.95	279	0.00	0.00		0	
1416453	bot-446	bravo	A00r-331G	latches	-6.43	18.00	200	0.00	0.00		0	
1416453	bot-457	alpha	A44rb4410	tier+score+element	4.64	-17.38	239	0.00	0.00		0	
1416453	bot-458	bravo	A21r-4410	state	-6.87	-22.89	80	0.00	0.00		0	
1416453	bot-459	alpha	E32m-4229	latches	7.74	-20.37	260	1.59	0.07	5.67	2	flee
1416467	bot-451	bravo	H10r-221G	latches	-6.76	-24.24	338	0.00	0.00		0	
1416467	bot-456	bravo	C00r-2412	ammo	-11.44	-21.44	299	0.00	0.00		0	
1416479	bot-430	alpha	F00r-3320	state	-20.13	-16.55	119	0.00	0.00		0	
1416479	bot-446	bravo	A00r-3310	latches	-6.43	18.00	202	0.00	0.00		0	
1416495	bot-430	alpha	P00r-3320	state	-20.13	-16.55	119	1.32	0.00		1	muzzleRecovery
1416510	bot-414	bravo	F00r-4320	state	-14.49	20.47	189	0.00	0.00		0	
1416510	bot-430	alpha	E00r-3120	state+health	-20.14	-16.56	123	1.32	0.02		0	
1416510	bot-441	alpha	A21m-32AG	tier+score	-17.75	-13.53	336	0.00	0.00		0	
1416527	bot-414	bravo	A00r-4320	state	-14.49	20.47	189	0.00	0.00		0	
1416527	bot-430	alpha	E21r-3129	tier+score+latches	-20.11	-16.60	119	1.66	0.05	1.07	1	flee
1416561	bot-458	bravo	F21r-4410	state	-6.87	-22.89	80	0.00	0.00		0	
1416561	bot-459	alpha	E33m-4129	score+health	7.90	-20.29	260	1.65	0.18	5.52	2	flee
1416577	bot-434	alpha	S45mm43E0	score	9.61	-18.33	251	2.29	0.28	18.60	4	seek
1416577	bot-445	alpha	G45rb4312	score	8.55	-16.95	289	0.00	0.00		0	
1416577	bot-457	alpha	A45rb4410	score	4.64	-17.38	239	0.00	0.00		0	
1416577	bot-458	bravo	A21r-4410	state	-6.87	-22.89	80	0.00	0.00		0	
1416599	bot-457	alpha	F45rb4410	state	4.64	-17.38	239	0.00	0.00		0	
1416599	bot-458	bravo	A32r-4410	tier+score	-6.87	-22.89	80	0.00	0.00		0	
1416630	bot-434	alpha	A33m-43E0	state+tier+score+element	9.60	-18.37	251	2.25	0.05	18.57	4	seek
1416630	bot-446	bravo	A00r-331G	latches	-6.43	18.00	201	0.00	0.00		0	
1416630	bot-451	bravo	H32r-211G	tier+score+health	-6.76	-24.24	330	0.00	0.00		0	
1416630	bot-454	bravo	S32r-4310	tier+score	-8.18	-23.55	345	1.39	1.42	32.79	7	seek
1416630	bot-456	bravo	C32r-2412	tier+score	-11.44	-21.44	299	0.00	0.00		0	
1416630	bot-457	alpha	A45rb4410	state	4.64	-17.38	239	0.00	0.00		0	
1416658	bot-434	alpha	A33m-43EG	latches	9.60	-18.37	250	0.08	0.00		0	
1416674	bot-458	bravo	F32r-4410	state	-6.87	-22.89	80	0.00	0.00		0	
1416674	bot-459	alpha	E44mb4029	tier+score+element+health	8.11	-20.18	260	5.09	0.24	5.32	2	flee
1416689	bot-434	alpha	A44mm43EG	tier+score+element	9.60	-18.37	250	0.00	0.00		0	
1416689	bot-441	alpha	P21m-32A0	state+latches	-17.75	-13.53	336	0.00	0.00		0	
1416689	bot-445	alpha	G46rb4312	score	8.55	-16.95	298	0.00	0.00		0	
1416689	bot-451	bravo	H32r-2110	latches	-6.76	-24.24	342	0.00	0.00		0	
1416689	bot-457	alpha	A46rb4410	score	4.64	-17.38	239	0.00	0.00		0	
1416689	bot-458	bravo	A32r-4410	state	-6.87	-22.89	80	0.00	0.00		0	
1416706	bot-446	bravo	A00r-3310	latches	-6.43	18.00	205	0.00	0.00		0	
1416732	bot-451	bravo	H33r-2110	score	-6.76	-24.24	351	0.00	0.00		0	
1416732	bot-454	bravo	S33r-4310	score	-8.04	-23.48	344	1.56	0.16	32.77	7	seek
1416732	bot-456	bravo	C33r-2312	score+health	-11.44	-21.44	298	0.00	0.00		1	muzzleRecovery
1416732	bot-457	alpha	F46rb4410	state	4.64	-17.38	239	0.00	0.00		0	
1416732	bot-458	bravo	A44rb4410	tier+score+element	-6.87	-22.89	80	0.00	0.00		0	
1416750	bot-451	bravo	H44rb2010	tier+score+element+health	-6.76	-24.24	355	0.00	0.00		0	
1416750	bot-454	bravo	S44rm4310	tier+score+element	-8.02	-23.45	344	1.55	0.03	32.74	7	seek
1416750	bot-456	bravo	P33r-2310	state+latches	-11.44	-21.44	298	4.08	0.00		1	muzzleRecovery
1416750	bot-457	alpha	A46rb4410	state	4.64	-17.38	239	0.00	0.00		0	
1416798	bot-456	bravo	C44rm2310	state+tier+score+element	-11.65	-21.45	285	0.00	0.21		0	muzzleRecovery
1416798	bot-458	bravo	F44rb4410	state	-6.87	-22.89	79	0.00	0.00		0	
1416798	bot-458	bravo	P44rb4414	state+latches	-6.87	-22.89	79	0.00	0.00		0	
1416798	bot-459	alpha	D00m--000	state+tier+score+element+ammo+packs+latches	8.60	-19.93	259	0.00	0.55	4.89	2	flee
1416815	bot-413	alpha	D00m--0A0	tick	2.45	-1.67	63	0.00	0.00	4.51	0	
1416815	bot-414	bravo	A00r-432G	latches	-14.49	20.47	188	0.00	0.00		0	
1416815	bot-434	alpha	M46mm43EG	state+score	9.60	-18.37	250	0.00	0.00		0	
1416815	bot-445	alpha	G48rb4312	score	8.55	-16.95	291	0.00	0.00		0	
1416815	bot-456	bravo	C44rm2312	latches	-11.65	-21.45	294	0.00	0.00		0	
1416815	bot-457	alpha	A48rb4410	score	4.64	-17.38	239	0.00	0.00		0	
1416815	bot-458	bravo	S44rm4414	state+element	-6.87	-22.89	79	0.00	0.00		0	
1416829	bot-430	alpha	E21r-3120	latches	-19.64	-17.20	118	0.00	0.76		0	
1416844	bot-451	bravo	H45rb2010	score	-6.76	-24.24	14	0.00	0.00		0	
1416844	bot-454	bravo	S45rm4310	score	-7.94	-23.33	344	1.69	0.15	32.65	7	seek
1416844	bot-456	bravo	E45rm2210	state+score+health+latches	-11.65	-21.45	297	0.00	0.00		0	
1416844	bot-457	alpha	F48rb4410	state	4.64	-17.38	239	0.00	0.00		0	
1416844	bot-457	alpha	P48rb4414	state+latches	4.64	-17.38	239	0.00	0.00		0	
1416844	bot-451	bravo	D00r--000	state+tier+score+element+ammo+packs	-6.76	-24.24	14	0.00	0.00		0	
1416844	bot-458	bravo	S47rm4414	score	-6.87	-22.89	80	0.00	0.00		0	
1416862	bot-425	alpha	D00m--000	tick	0.74	4.70	129	0.00	0.00	6.75	0	
1416862	bot-434	alpha	M46mm43E0	latches	9.58	-18.43	241	0.00	0.06		0	
1416862	bot-454	bravo	S47rm4310	score	-7.92	-23.32	344	1.32	0.02	32.64	7	seek
1416862	bot-456	bravo	E47rb2219	score+element+latches	-11.48	-21.45	298	5.06	0.17	1.03	1	flee
1416862	bot-457	alpha	S48rm4414	state+element	4.64	-17.38	239	0.00	0.00		0	
1416894	bot-455	alpha	P00r-4410	state	-14.94	2.87	153	2.40	1.80	17.39	2	seek
1416945	bot-441	alpha	A21m-32A0	state	-17.39	-13.62	30	2.40	0.37	1.25	1	squad
1416960	bot-454	bravo	S48rm4310	score	-7.79	-23.26	352	1.51	0.15	32.62	7	seek
1416960	bot-456	bravo	E48rb2119	score+health	-10.99	-21.45	296	5.06	0.50	0.54	1	muzzleRecovery
1416960	bot-458	bravo	S48rm4414	score	-6.87	-22.89	89	0.00	0.00		0	
1416979	bot-441	alpha	A21m-32AG	latches	-17.39	-13.62	23	0.00	0.00		0	
1416979	bot-456	bravo	E48rb2110	latches	-10.89	-21.45	296	5.06	0.10	0.44	1	flee
1417000	bot-456	bravo	E48rb2119	latches	-10.78	-21.45	296	5.06	0.11	0.33	1	flee
1417028	bot-456	bravo	E48rb2110	latches	-10.78	-21.45	296	0.00	0.00		0	
1417064	bot-414	bravo	S00r-4320	state+latches	-14.49	20.47	188	0.00	0.00		0	
1417104	bot-454	bravo	S49rm4310	score	-7.59	-23.16	29	1.45	0.22	32.58	7	seek
1417104	bot-456	bravo	E49rb2010	score+health	-10.78	-21.45	296	0.00	0.00		0	
1417104	bot-458	bravo	S49rm4414	score	-6.87	-22.89	100	0.00	0.00		0	
1417120	bot-430	alpha	E32r-3020	tier+score+health	-19.63	-17.20	116	0.00	0.01		0	
1417120	bot-441	alpha	A32m-32AG	tier+score	-17.39	-13.61	23	0.00	0.01		0	
1417133	bot-441	alpha	A32m-32A0	latches	-17.39	-13.61	20	0.00	0.00		0	
1417145	bot-414	bravo	A00r-4320	state	-14.62	20.41	209	1.33	0.14	35.34	6	seek
1417215	bot-430	alpha	P32r-2020	state+ammo	-19.63	-17.20	116	0.00	0.00		0	
1417215	bot-456	bravo	D00r--000	state+tier+score+element+ammo+packs	-10.78	-21.45	296	0.00	0.00		0	
1417215	bot-454	bravo	A39r-4310	state+tier+element	-7.46	-23.07	52	1.85	0.16	32.54	7	seek
1417215	bot-458	bravo	S39r-4414	tier+element	-6.87	-22.89	108	0.00	0.00		0	
1417229	bot-438	alpha	D00r--000	tick	13.51	22.25	154	0.00	0.00	2.66	0	
1417229	bot-430	alpha	E32r-0020	state+ammo	-19.63	-17.20	116	0.00	0.00		0	
1417247	bot-458	bravo	A39r-4410	state+latches	-6.87	-22.89	110	0.00	0.00		0	
1417264	bot-445	alpha	C48rb4312	state	8.73	-17.84	264	0.00	0.90		0	
1417281	bot-434	alpha	M46mb43E0	element	9.51	-18.93	220	4.42	0.51	1.35	2	medic
1417314	bot-445	alpha	C46rb4312	score	8.77	-17.92	251	1.44	0.10	1.00	3	cover
1417334	bot-430	alpha	H32r-0020	state	-19.63	-17.20	116	0.00	0.00		0	
1417348	bot-457	alpha	S48rm4410	latches	4.63	-17.39	223	1.25	0.02	14.03	3	seek
1417611	bot-430	alpha	H32r-0120	health	-19.63	-17.20	84	0.00	0.00		0	
1417711	bot-446	bravo	A00r-3310	tick	-6.43	18.00	207	0.00	0.00		0	
1417764	bot-445	alpha	G46rb4312	state	8.90	-17.16	274	4.50	0.77	0.41	1	cover
1417781	bot-430	alpha	H32r-2120	ammo	-19.63	-17.20	97	0.00	0.00		0	
1417827	bot-413	alpha	D00m--0A0	tick	2.45	-1.67	63	0.00	0.00	4.51	0	
1417877	bot-457	alpha	S46rm4410	score	4.06	-18.07	251	1.93	0.89	13.25	3	seek
1417894	bot-455	alpha	P00r-4410	tick	-15.08	0.54	171	2.41	2.33	16.50	5	squad
1417910	bot-458	bravo	F39r-4410	state	-6.87	-22.89	79	0.00	0.00		0	
1417932	bot-434	alpha	E47mb42E0	state+score+health	8.84	-19.83	259	0.00	1.13		0	
1417932	bot-445	alpha	G47rb4312	score	8.55	-16.95	267	0.00	0.41		0	
1417932	bot-457	alpha	S47rm4410	score	3.99	-18.15	251	1.90	0.10	13.17	3	seek
1417932	bot-458	bravo	A39r-4410	state	-6.87	-22.89	79	0.00	0.00		0	
1417949	bot-434	alpha	E47mb42E9	latches	8.93	-19.66	259	5.04	0.20	5.39	1	flee
1418027	bot-441	alpha	F32m-32A0	state	-17.40	-13.61	5	0.10	0.01		0	
1418027	bot-446	bravo	A21r-3310	tier+score	-6.43	18.00	206	0.00	0.00		0	
1418027	bot-457	alpha	A47rb4410	state+element	3.90	-18.26	251	1.77	0.15	13.04	3	seek
1418044	bot-414	bravo	E00r-4220	state+health	-14.62	20.41	185	0.00	0.00		0	
1418044	bot-441	alpha	A32m-32A0	state	-17.40	-13.61	5	0.00	0.00		0	
1418060	bot-414	bravo	E00r-4229	latches	-14.56	20.41	185	1.65	0.05	5.88	2	flee
1418077	bot-441	alpha	A32m-32AG	latches	-17.40	-13.61	5	0.10	0.00		0	
1418094	bot-414	bravo	E00r-422P	latches	-14.51	20.41	185	1.64	0.05	5.83	2	flee
1418110	bot-434	alpha	E47mb42E0	latches	9.33	-18.95	257	5.08	0.82	5.69	1	flee
1418127	bot-434	alpha	E47mb42E9	latches	9.37	-18.87	256	5.09	0.09	5.61	1	flee
1418127	bot-446	bravo	F21r-3310	state	-6.43	18.00	206	0.00	0.00		0	
1418127	bot-455	alpha	S00r-4310	state+health	-15.12	0.03	164	2.41	0.52	15.98	5	squad
1418144	bot-430	alpha	H33r-2120	score	-19.63	-17.20	125	0.00	0.00		0	
1418144	bot-441	alpha	A33m-32AG	score	-17.40	-13.61	5	0.10	0.00		0	
1418144	bot-446	bravo	A21r-3310	state	-6.43	18.00	206	0.00	0.00		0	
1418144	bot-454	bravo	F39r-4310	state	-7.46	-23.08	76	0.00	0.01		0	
1418144	bot-454	bravo	P39r-0310	state+ammo	-7.46	-23.08	76	0.00	0.00		0	
1418144	bot-434	alpha	D00m--0A0	state+tier+score+element+ammo+health+packs+latches	9.41	-18.80	256	0.00	0.09	5.52	1	flee
1418144	bot-454	bravo	P39r-R310	ammo	-7.46	-23.08	76	0.00	0.00		0	
1418144	bot-457	alpha	A39r-4410	tier+score+element	3.91	-18.26	247	0.00	0.01		0	
1418160	bot-440	alpha	D00r--000	tick	18.24	19.89	188	0.00	0.00	6.27	0	
1418160	bot-445	alpha	G39r-4312	tier+score+element	8.55	-16.95	285	0.00	0.00		0	
1418160	bot-454	bravo	S39r-R310	state	-7.46	-23.08	76	0.00	0.00		0	
1418177	bot-454	bravo	P39r-4310	state+ammo	-7.46	-23.06	77	1.01	0.02	12.98	3	seek
1418247	bot-446	bravo	F21r-3310	state	-6.43	18.00	206	0.00	0.00		0	
