t_ms	bot_id	team	code	changed_slots	x	z	yaw_deg	speed	moved	goal_dist	path_len	path_mode
44173	bot-214	bravo	A00r-442G	latches	1.04	-10.61	327	0.20	0.01		0	
44231	bot-186	bravo	E00r-3329	tick	19.74	13.21	273	5.07	4.50	1.75	1	flee
44257	bot-196	bravo	T00m-34E0	state	19.48	15.28	149	4.54	0.19	0.62	1	medic
44317	bot-181	bravo	S00r-3324	latches	19.94	15.67	266	0.76	0.47		0	
44368	bot-201	bravo	S00r-2420	state+latches	-1.38	-7.62	327	0.00	0.00		0	
44368	bot-214	bravo	S00r-4420	state+latches	1.04	-10.61	327	0.00	0.00		0	
44368	bot-221	bravo	A00r-3410	tick	10.79	21.08	269	0.00	0.01		0	
44440	bot-223	alpha	A00r-4310	tick	-22.37	21.52	91	0.00	0.00		0	
44561	bot-213	bravo	A00m-2320	state	-0.92	-11.19	331	1.96	1.42	34.46	14	seek
44619	bot-213	bravo	A00m-232G	latches	-0.91	-11.19	330	0.02	0.00		0	
44694	bot-181	bravo	S00r-3424	health	19.95	15.68	278	0.00	0.01		0	
44694	bot-186	bravo	E00r-3320	latches	20.86	12.23	273	0.11	1.50		0	
44752	bot-214	bravo	A00r-4420	state	0.52	-10.59	327	2.39	0.52	39.49	13	seek
44821	bot-213	bravo	S00m-2320	state+latches	-0.91	-11.19	330	0.00	0.00		0	
44821	bot-214	bravo	A00r-442G	latches	0.52	-10.59	327	0.00	0.00		0	
44920	bot-206	bravo	T00m-33E0	state	20.12	12.89	132	5.93	3.48	0.99	1	medic
45009	bot-214	bravo	S00r-4420	state+latches	0.52	-10.59	327	0.00	0.00		0	
45102	bot-115	alpha	P00r-4320	tick	-9.99	-19.12	106	0.17	0.11		0	
45102	bot-116	alpha	P00m-2100	tick	-14.25	-20.01	315	0.29	1.05		0	
45102	bot-137	alpha	P00r-4310	tick	-11.91	-16.39	63	0.00	0.00		0	
45102	bot-140	alpha	P00r-4310	tick	-11.59	-17.84	214	0.14	0.94		0	
45102	bot-146	alpha	P00r-4310	tick	-12.19	-20.97	130	0.00	0.00		0	
45102	bot-149	alpha	P00r-4310	tick	-12.23	-19.06	334	0.00	0.00		0	
45102	bot-224	alpha	P00r-4410	tick	-19.39	20.52	316	0.00	0.03		0	
45215	bot-186	bravo	H00r-3320	state	20.86	12.23	273	0.00	0.00		0	
45285	bot-196	bravo	T00m-34E0	tick	19.51	15.26	278	0.00	0.04	0.58	1	medic
45316	bot-186	bravo	S00r-3324	state+latches	20.86	12.23	278	0.00	0.00		0	
45374	bot-201	bravo	S00r-2420	tick	-2.20	-9.38	203	2.45	1.94	35.91	14	seek
45374	bot-221	bravo	A00r-3410	tick	10.79	21.09	269	0.00	0.01		0	
45465	bot-196	bravo	S00m-34E0	state	19.51	15.26	267	0.00	0.00	0.58	1	medic
45465	bot-223	alpha	F00r-4310	state	-22.37	21.52	91	0.00	0.00		0	
45524	bot-181	bravo	S21r-3424	tier+score	19.94	15.69	322	0.00	0.01		0	
45524	bot-186	bravo	S21r-3324	tier+score	20.86	12.23	296	0.00	0.00		0	
45524	bot-196	bravo	S21m-34E0	tier+score	19.31	15.25	276	2.41	0.20	44.02	9	seek
45524	bot-206	bravo	T21m-33E0	tier+score	20.10	12.87	343	0.00	0.03	1.00	1	medic
45524	bot-221	bravo	A00r-3310	health	10.79	21.09	269	0.00	0.00		0	
45524	bot-223	alpha	A00r-4310	state	-22.37	21.52	91	0.00	0.00		0	
45588	bot-221	bravo	F00r-3310	state	10.79	21.09	269	0.00	0.00		0	
45588	bot-223	alpha	F00r-4310	state	-22.37	21.52	91	0.00	0.00		0	
45647	bot-181	bravo	S32r-3424	tier+score	19.94	15.69	313	0.00	0.00		0	
45647	bot-186	bravo	S32r-3324	tier+score	20.86	12.23	306	0.00	0.00		0	
45647	bot-196	bravo	S32m-34E0	tier+score	19.07	15.28	276	2.38	0.24	43.78	9	seek
45647	bot-206	bravo	T32m-33E0	tier+score	20.08	12.86	317	0.00	0.02	1.01	1	medic
45647	bot-221	bravo	E00r-3210	state+health	10.79	21.09	269	0.00	0.00		0	
45647	bot-223	alpha	A00r-4310	state	-22.37	21.52	91	0.00	0.00		0	
45711	bot-186	bravo	S32r-3424	health	20.86	12.23	311	0.00	0.00		0	
45711	bot-221	bravo	E00r-3219	latches	10.69	20.97	269	1.64	0.16	5.29	4	flee
45711	bot-223	alpha	F21r-4310	state+tier+score	-22.37	21.52	91	0.00	0.00		0	
45711	bot-224	alpha	S21r-4310	state+tier+score+health	-19.39	20.52	316	0.00	0.00		0	
45789	bot-181	bravo	S33r-3424	score	19.94	15.69	302	0.00	0.00		0	
45789	bot-186	bravo	S33r-3424	score	20.86	12.23	317	0.00	0.00		0	
45789	bot-196	bravo	S33m-34E0	score	18.84	15.34	276	2.32	0.23	43.55	9	seek
45789	bot-206	bravo	T33m-33E0	score	20.06	12.85	291	0.00	0.02	1.01	1	medic
45789	bot-221	bravo	E00r-3119	health	10.63	20.91	269	1.65	0.08	5.37	4	flee
45789	bot-223	alpha	A21r-4310	state	-22.37	21.52	91	0.00	0.00		0	
45850	bot-213	bravo	S00m-2320	tick	-2.64	-10.73	319	2.88	1.79	33.71	13	seek
45850	bot-223	alpha	F21r-4310	state	-22.37	21.52	91	0.00	0.00		0	
45850	bot-223	alpha	F21r-3310	ammo	-22.37	21.52	91	0.00	0.00		0	
45913	bot-181	bravo	S44rm3424	tier+score+element	19.94	15.69	292	0.00	0.00		0	
45913	bot-186	bravo	S44rm3424	tier+score+element	20.86	12.23	326	0.00	0.00		0	
45913	bot-196	bravo	S44mm34E0	tier+score+element	18.64	15.42	276	2.27	0.22	43.33	9	seek
45913	bot-206	bravo	T44mm33E0	tier+score+element	20.05	12.84	265	0.00	0.02	1.02	1	medic
45913	bot-221	bravo	E00r-3019	health	10.42	20.64	269	5.12	0.34	5.67	4	flee
45913	bot-223	alpha	A21r-3310	state	-22.37	21.52	91	0.00	0.00		0	
45974	bot-181	bravo	S44rm3420	latches	19.89	15.73	282	1.31	0.07	40.57	10	seek
45974	bot-223	alpha	F21r-3310	state	-22.37	21.52	92	0.00	0.00		0	
46037	bot-214	bravo	S00r-4420	tick	-1.19	-10.50	323	1.91	1.71	38.51	13	seek
46037	bot-221	bravo	E10r-3010	tier+latches	10.07	20.23	269	5.19	0.54	5.73	4	flee
46037	bot-223	alpha	A21r-3310	state	-22.37	21.52	92	0.00	0.00		0	
46037	bot-224	alpha	A21r-4310	state	-19.22	20.07	20	2.03	0.48	29.79	8	seek
46094	bot-221	bravo	E10r-3019	latches	9.89	20.02	270	5.37	0.27	5.98	4	flee
46094	bot-223	alpha	F21r-3310	state	-22.37	21.52	92	0.00	0.00		0	
46154	bot-115	alpha	P00r-4320	tick	-9.99	-19.08	69	0.02	0.03		0	
46154	bot-116	alpha	P00m-2100	tick	-14.45	-19.69	353	2.40	0.37	3.69	2	squad
46154	bot-137	alpha	P00r-4310	tick	-11.91	-16.39	63	0.00	0.00		0	
46154	bot-140	alpha	P00r-4310	tick	-11.86	-17.83	253	2.40	0.27	1.25	1	squad
46154	bot-146	alpha	P00r-4310	tick	-12.19	-20.97	130	0.00	0.00		0	
46154	bot-149	alpha	P00r-4310	tick	-12.23	-19.06	334	0.00	0.00		0	
46154	bot-223	alpha	P21r-3310	state	-22.37	21.52	93	1.30	0.00		1	muzzleRecovery
46231	bot-224	alpha	A21r-431G	latches	-19.21	20.08	51	0.01	0.01		0	
46293	bot-221	bravo	E10r-301P	latches	9.36	19.40	271	5.50	0.82	6.76	4	flee
46293	bot-223	alpha	P21r-331G	latches	-22.57	21.53	62	1.32	0.20		1	muzzleRecovery
46385	bot-196	bravo	M44mm34E0	state	17.95	15.67	276	2.10	0.73	42.62	9	seek
46385	bot-201	bravo	S00r-2420	tick	-3.94	-10.33	332	2.58	1.98	35.90	14	seek
46385	bot-223	alpha	A21r-331G	state	-22.63	21.56	51	0.00	0.08		0	muzzleRecovery
46446	bot-224	alpha	S21r-4310	state+latches	-19.21	20.08	51	0.00	0.00		0	
46513	bot-221	bravo	E10r-3019	latches	9.44	18.53	271	6.18	0.88	7.20	2	flee
46513	bot-223	alpha	S21r-3310	state+latches	-22.64	21.57	51	0.04	0.01		0	
46575	bot-206	bravo	S44mm33E0	state	19.98	12.84	256	0.00	0.07	1.07	1	medic
46802	bot-221	bravo	E44rm3019	tier+score+element	10.85	18.52	271	5.60	1.40	6.18	2	flee
46864	bot-213	bravo	S00m-2320	tick	-4.40	-11.92	337	2.49	2.12	34.07	12	seek
46924	bot-186	bravo	S44rm3424	tick	20.86	12.23	268	0.00	0.00		0	
46983	bot-181	bravo	S44rm3420	tick	18.28	16.45	275	2.11	1.76	38.90	10	seek
47037	bot-186	bravo	S44rm3420	latches	20.84	12.25	266	1.33	0.03	43.41	10	seek
47037	bot-214	bravo	S00r-4420	tick	-3.20	-10.46	332	2.71	2.01	37.48	12	seek
47158	bot-115	alpha	P00r-4320	tick	-9.99	-19.14	43	0.49	0.05		0	
47158	bot-116	alpha	P00m-2100	tick	-14.90	-18.39	341	2.40	1.38	2.31	2	squad
47158	bot-137	alpha	P00r-4310	tick	-11.91	-16.39	63	0.00	0.00		0	
47158	bot-140	alpha	P00r-4310	tick	-12.41	-17.86	294	0.00	0.55		0	
47158	bot-146	alpha	P00r-4310	tick	-12.19	-20.97	130	0.00	0.00		0	
47158	bot-149	alpha	P00r-4310	tick	-12.23	-19.06	334	0.00	0.00		0	
47232	bot-223	alpha	S00r-3310	tier+score	-21.70	20.60	99	2.32	1.35	29.60	10	seek
47232	bot-224	alpha	S10r-4310	tier+score	-18.90	18.81	169	2.05	1.30	28.48	6	seek
47332	bot-196	bravo	M44mb34E0	element	14.11	18.37	301	5.90	4.69	2.11	1	medic
47384	bot-224	alpha	S00r-4310	tier	-18.85	18.55	169	2.10	0.27	28.44	6	seek
47439	bot-201	bravo	S00r-2420	tick	-5.91	-11.54	228	2.34	2.32	36.14	14	seek
47587	bot-206	bravo	S44mm33E0	tick	18.35	14.45	281	2.24	2.29	41.60	10	seek
47742	bot-196	bravo	M44mm34EG	element+latches	13.25	20.12	273	6.00	1.95	0.91	1	medic
47824	bot-221	bravo	E44rm3019	tick	14.67	21.71	271	5.06	4.98	1.40	2	flee
47860	bot-196	bravo	T44mm34EG	state	13.39	20.58	295	6.02	0.48	0.47	1	medic
47912	bot-213	bravo	S00m-2320	tick	-6.03	-13.58	274	2.55	2.33	35.04	12	seek
47969	bot-196	bravo	T44mm34E0	latches	13.39	20.58	303	0.02	0.00	0.47	1	medic
48021	bot-181	bravo	S44rm3420	tick	16.36	17.27	280	2.20	2.09	36.91	10	seek
48021	bot-196	bravo	M44mm34E0	state	13.39	20.58	303	0.02	0.00	0.47	1	medic
48072	bot-186	bravo	S44rm3420	tick	19.25	13.75	278	2.38	2.18	41.61	10	seek
48072	bot-196	bravo	T44mm34E0	state	13.58	20.81	316	6.05	0.30	2.02	1	medic
48072	bot-214	bravo	S00r-4420	tick	-5.17	-11.99	282	2.26	2.50	37.98	12	seek
48128	bot-196	bravo	M44mm34E0	state	13.59	20.81	303	0.27	0.00	2.01	1	medic
48208	bot-115	alpha	P00r-4320	tick	-9.99	-19.13	71	0.56	0.01		0	
48208	bot-116	alpha	P00m-2100	tick	-15.32	-17.19	312	0.63	1.27		0	
48208	bot-137	alpha	P00r-4310	tick	-11.91	-16.39	63	0.00	0.00		0	
48208	bot-140	alpha	P00r-4310	tick	-12.41	-17.86	294	0.00	0.00		0	
48208	bot-146	alpha	P00r-4310	tick	-12.19	-20.97	130	0.00	0.00		0	
48208	bot-149	alpha	P00r-4310	tick	-12.23	-19.06	334	0.00	0.00		0	
48208	bot-221	bravo	E44rm3010	latches	15.01	22.82	271	0.00	1.16		0	
48284	bot-181	bravo	A44rb3420	state+element	16.06	17.40	274	2.25	0.33	36.60	10	seek
48284	bot-196	bravo	T44mm34E0	state	13.98	21.28	329	6.03	0.60	1.41	1	medic
48284	bot-223	alpha	S00r-3310	tick	-20.17	18.99	138	2.33	2.22	27.87	10	seek
48435	bot-181	bravo	A44rm3420	element	16.06	17.40	272	0.00	0.00		0	
48435	bot-223	alpha	A00r-3310	state	-20.09	18.90	138	2.33	0.12	27.79	10	seek
48435	bot-224	alpha	S00r-4310	tick	-18.40	16.46	81	2.44	2.14	28.18	6	seek
48512	bot-181	bravo	A33r-3420	tier+score+element	16.06	17.40	272	0.00	0.00		0	
48512	bot-186	bravo	S33r-3420	tier+score+element	18.73	14.19	313	2.22	0.69	41.03	10	seek
48512	bot-196	bravo	T33m-34E0	tier+score+element	14.03	21.33	317	0.00	0.08	1.33	1	medic
48512	bot-201	bravo	S00r-2420	tick	-7.24	-13.14	339	2.35	2.08	37.12	14	seek
48512	bot-206	bravo	S33m-33E0	tier+score+element	17.21	15.55	313	1.98	1.59	40.28	10	seek
48512	bot-221	bravo	E33r-3010	tier+score+element	15.03	22.80	271	0.00	0.03		0	
48594	bot-181	bravo	A32r-3420	score	16.06	17.40	272	0.00	0.00		0	
48594	bot-186	bravo	S32r-3420	score	18.64	14.27	313	2.29	0.11	40.94	10	seek
48594	bot-196	bravo	T32m-34E0	score	14.03	21.33	324	0.00	0.00	1.33	1	medic
48594	bot-206	bravo	S32m-33E0	score	17.14	15.62	300	2.02	0.10	40.19	10	seek
48594	bot-221	bravo	E32r-3010	score	15.04	22.79	271	0.45	0.01		0	
48767	bot-115	alpha	P00r-4320	initial	-10.45	-19.45	46	0.00	0.56		0	
48767	bot-116	alpha	P00m-2100	initial	-14.97	-17.46	299	0.49	0.44		0	
48767	bot-137	alpha	P00r-4310	initial	-11.93	-16.40	63	0.73	0.02		0	
48767	bot-140	alpha	P00r-4310	initial	-12.39	-17.86	294	0.72	0.02		0	
48767	bot-146	alpha	P00r-4310	initial	-12.19	-20.97	130	0.00	0.00		0	
48767	bot-149	alpha	P00r-4310	initial	-12.24	-19.08	334	0.73	0.02		0	
48767	bot-181	bravo	P00r-3420	initial	16.06	17.40	272	0.00	0.00		0	
48767	bot-186	bravo	P00r-3420	initial	18.64	14.27	313	0.00	0.00		0	
48767	bot-196	bravo	T00m-34E0	initial	14.06	21.36	337	0.90	0.04		0	
48767	bot-201	bravo	P00r-2420	initial	-6.95	-13.45	339	0.00	0.42		0	
48767	bot-206	bravo	P00m-33E0	initial	17.14	15.62	300	0.00	0.00		0	
48767	bot-213	bravo	P00m-2320	initial	-7.95	-15.45	343	0.00	2.68		0	
48767	bot-214	bravo	P00r-4420	initial	-5.78	-12.47	336	0.00	0.77		0	
48767	bot-221	bravo	H00r-3010	initial	15.04	22.79	271	0.00	0.00		0	
48767	bot-223	alpha	P00r-3310	initial	-20.08	18.91	107	0.00	0.01		0	
48767	bot-224	alpha	P00r-4310	initial	-17.45	15.05	81	0.00	1.70		0	
48855	bot-223	alpha	A00r-3310	state	-20.05	18.88	107	0.36	0.04		0	
48855	bot-224	alpha	S00r-4310	state	-17.44	15.06	81	0.55	0.02		0	
49001	bot-181	bravo	A00r-3420	state	16.37	17.62	311	2.33	0.38		1	patrol
49001	bot-186	bravo	S00r-3420	state	18.60	14.60	346	2.30	0.34	1.87	1	squad
49001	bot-206	bravo	S00m-33E0	state	17.18	15.60	300	0.00	0.04		0	
49001	bot-221	bravo	H00r-3110	health	15.06	22.77	265	0.00	0.03		0	
49492	bot-221	bravo	H00r-3210	health	15.06	22.76	230	0.00	0.01		0	
49786	bot-115	alpha	P00r-4320	tick	-10.47	-20.06	207	0.86	0.61		0	
49786	bot-116	alpha	P00m-2100	tick	-15.16	-17.81	256	0.00	0.39		0	
49786	bot-137	alpha	P00r-4310	tick	-11.97	-16.48	57	2.40	0.10	1.48	1	squad
49786	bot-140	alpha	P00r-4310	tick	-12.41	-17.78	295	2.40	0.08	2.19	1	squad
49786	bot-146	alpha	P00r-4310	tick	-12.19	-20.97	130	0.00	0.00		0	
49786	bot-149	alpha	P00r-4310	tick	-12.24	-19.11	334	0.00	0.03		0	
49786	bot-196	bravo	T00m-34E0	tick	14.07	21.36	266	0.00	0.01		0	
49786	bot-201	bravo	P00r-2420	tick	-6.98	-13.35	339	0.00	0.10		0	
49786	bot-213	bravo	P00m-2320	tick	-7.79	-15.33	343	0.00	0.20		0	
49786	bot-214	bravo	P00r-4420	tick	-5.82	-12.38	336	0.00	0.10		0	
49883	bot-223	alpha	A00r-3310	tick	-20.05	18.87	92	0.00	0.00		0	
49883	bot-224	alpha	S00r-4310	tick	-15.18	14.35	84	2.31	2.37	31.40	6	seek
50024	bot-181	bravo	A00r-3420	tick	16.37	17.60	272	0.16	0.02		0	
50024	bot-186	bravo	S00r-3420	tick	17.77	15.34	269	1.87	1.11	35.72	8	seek
50024	bot-206	bravo	S00m-33E0	tick	15.49	16.94	272	2.19	2.15	39.96	10	seek
50024	bot-221	bravo	H00r-3310	health	15.06	22.76	271	0.00	0.00		0	
50321	bot-206	bravo	A00m-33E0	state	15.14	17.40	299	2.29	0.58	39.59	10	seek
50373	bot-221	bravo	S00r-3314	state+latches	15.06	22.76	294	0.00	0.00		0	
50710	bot-221	bravo	S00r-3414	health	15.06	22.76	312	0.00	0.00		0	
50790	bot-115	alpha	P00r-4320	tick	-10.00	-19.97	348	1.11	0.47		0	
50790	bot-116	alpha	P00m-2100	tick	-15.23	-17.92	254	2.45	0.13	1.19	1	squad
50790	bot-137	alpha	P00r-4310	tick	-11.42	-17.01	118	0.69	0.76		0	
50790	bot-140	alpha	P00r-4310	tick	-13.12	-17.62	232	0.08	0.73		0	
50790	bot-146	alpha	P00r-4310	tick	-12.19	-20.97	130	0.00	0.00		0	
50790	bot-149	alpha	P00r-4310	tick	-12.24	-19.13	334	0.00	0.02		0	
50790	bot-196	bravo	T00m-34E0	tick	14.09	21.38	235	0.00	0.02		0	
50790	bot-201	bravo	P00r-2420	tick	-7.00	-13.34	339	0.00	0.03		0	
50790	bot-213	bravo	P00m-2320	tick	-7.79	-15.33	343	0.00	0.00		0	
50790	bot-214	bravo	P00r-4420	tick	-5.82	-12.38	336	0.00	0.00		0	
50892	bot-223	alpha	A00r-3310	tick	-20.05	18.87	92	0.00	0.00		0	
50892	bot-224	alpha	S00r-4310	tick	-13.07	13.73	100	2.43	2.20	29.37	6	seek
50923	bot-181	bravo	F00r-3420	state	16.36	17.59	272	0.00	0.02		0	
50993	bot-181	bravo	A00r-3420	state	16.36	17.59	272	0.00	0.00		0	
50993	bot-196	bravo	T00m-34D0	packs	14.09	21.38	251	0.00	0.00		0	
51042	bot-181	bravo	F00r-3420	state	16.36	17.59	272	0.00	0.00		0	
51042	bot-186	bravo	S00r-3420	tick	16.11	16.44	277	2.05	1.99	34.12	8	seek
51098	bot-181	bravo	A00r-3420	state	16.36	17.59	272	0.00	0.00		0	
51155	bot-181	bravo	F00r-3420	state	16.36	17.59	272	0.00	0.00		0	
51206	bot-181	bravo	A00r-3420	state	16.36	17.59	272	0.00	0.00		0	
51275	bot-181	bravo	F00r-3420	state	16.36	17.59	272	0.00	0.00		0	
51275	bot-223	alpha	A10r-3310	tier	-20.05	18.87	92	0.00	0.00		0	
51331	bot-181	bravo	U00r-3420	state	16.36	17.57	272	0.74	0.01		0	
51331	bot-206	bravo	A00m-33E0	tick	15.15	17.42	272	0.00	0.02		0	
51478	bot-196	bravo	S00m-34D0	state	14.10	21.40	285	0.00	0.02		0	
51729	bot-221	bravo	S00r-3414	tick	15.06	22.76	232	0.00	0.00		0	
51797	bot-115	alpha	P00r-4320	tick	-10.34	-18.87	299	1.53	1.16		0	
51797	bot-116	alpha	P00m-2100	tick	-15.22	-17.81	337	2.43	0.11	1.87	3	squad
51797	bot-137	alpha	P00r-4310	tick	-11.39	-16.98	106	0.00	0.05		0	
51797	bot-140	alpha	P00r-4310	tick	-13.12	-17.55	232	0.00	0.07		0	
51797	bot-146	alpha	P00r-4310	tick	-12.19	-20.97	130	0.00	0.00		0	
51797	bot-149	alpha	P00r-4310	tick	-12.24	-19.13	334	0.00	0.00		0	
51797	bot-201	bravo	P00r-2420	tick	-7.00	-13.34	339	0.00	0.00		0	
51797	bot-213	bravo	P00m-2320	tick	-7.76	-15.30	343	0.03	0.04		0	
51797	bot-214	bravo	P00r-4420	tick	-5.82	-12.38	336	0.00	0.00		0	
51924	bot-224	alpha	S00r-4310	tick	-10.84	12.97	80	2.47	2.36	27.28	6	seek
51954	bot-221	bravo	S00r-3410	latches	15.06	22.76	215	0.00	0.00		0	
52041	bot-206	bravo	A00m-33EG	latches	15.18	17.88	272	0.00	0.46		0	
52096	bot-186	bravo	S00r-3420	tick	15.11	17.45	265	2.54	1.42	33.19	8	seek
52239	bot-186	bravo	A00r-3420	state	15.06	17.51	265	2.42	0.08	33.15	8	seek
52296	bot-206	bravo	S00m-33E0	state+latches	15.25	18.08	272	0.18	0.22		0	
52296	bot-223	alpha	A10r-3310	tick	-20.05	18.87	92	0.00	0.00		0	
52351	bot-181	bravo	U00r-3420	tick	16.37	17.53	272	0.00	0.05		0	
52483	bot-196	bravo	S00m-34D0	tick	13.09	19.67	267	1.59	2.01	37.10	10	seek
52778	bot-223	alpha	A00r-3310	tier	-20.05	18.87	92	0.00	0.00		0	
52839	bot-115	alpha	P00r-4320	tick	-10.39	-17.23	21	2.01	1.64		0	
52839	bot-116	alpha	P00m-2100	tick	-15.14	-17.35	3	0.00	0.46		0	
52839	bot-137	alpha	P00r-4310	tick	-11.41	-16.89	90	0.00	0.09		0	
52839	bot-140	alpha	P00r-4310	tick	-13.12	-17.54	232	0.00	0.00		0	
52839	bot-146	alpha	P00r-4310	tick	-12.19	-20.97	130	0.00	0.00		0	
52839	bot-149	alpha	P00r-4310	tick	-12.24	-19.13	326	0.00	0.00		0	
52839	bot-201	bravo	P00r-2420	tick	-7.00	-13.34	339	0.00	0.00		0	
52839	bot-213	bravo	P00m-2320	tick	-7.74	-15.27	343	0.00	0.04		0	
52839	bot-214	bravo	P00r-4420	tick	-5.82	-12.38	336	0.00	0.00		0	
52947	bot-224	alpha	S00r-4310	tick	-8.54	12.48	78	2.41	2.35	25.11	5	seek
52972	bot-221	bravo	S00r-3410	tick	13.88	21.10	260	2.08	2.03	30.75	7	seek
53249	bot-186	bravo	A00r-3420	tick	15.06	17.51	272	0.00	0.00		0	
53303	bot-206	bravo	S00m-33E0	tick	13.24	18.52	269	2.16	2.06	37.69	9	seek
53357	bot-181	bravo	U00r-3420	tick	16.37	17.50	272	0.00	0.02		0	
53503	bot-196	bravo	S00m-34D0	tick	11.51	18.50	245	2.10	1.97	35.47	10	seek
53805	bot-223	alpha	A00r-3310	tick	-20.05	18.87	92	0.00	0.00		0	
53847	bot-115	alpha	P00r-4320	tick	-10.43	-15.51	329	0.13	1.72		0	
53847	bot-116	alpha	P00m-2100	tick	-15.14	-17.35	3	0.00	0.00		0	
53847	bot-137	alpha	P00r-4310	tick	-11.41	-16.83	84	0.00	0.06		0	
53847	bot-140	alpha	P00r-4310	tick	-13.68	-16.40	316	0.61	1.27		0	
53847	bot-146	alpha	P00r-4310	tick	-12.19	-20.97	130	0.00	0.00		0	
53847	bot-149	alpha	P00r-4310	tick	-12.24	-19.13	326	0.00	0.00		0	
53847	bot-201	bravo	P00r-2420	tick	-7.00	-13.34	339	0.00	0.00		0	
53847	bot-213	bravo	P00m-2320	tick	-7.74	-15.27	343	0.00	0.00		0	
53847	bot-214	bravo	P00r-4420	tick	-5.82	-12.38	336	0.00	0.00		0	
53948	bot-224	alpha	S00r-4310	tick	-6.44	13.06	79	2.20	2.18	22.94	4	seek
53979	bot-221	bravo	S00r-3410	tick	12.70	19.41	219	1.98	2.07	29.35	7	seek
54045	bot-206	bravo	A00m-33E0	state	11.88	18.22	248	2.03	1.39	36.34	9	seek
54102	bot-206	bravo	A00m-33EG	latches	11.89	18.22	255	0.01	0.00		0	
54252	bot-186	bravo	F00r-3420	state	15.06	17.51	272	0.00	0.00		0	
54252	bot-223	alpha	F00r-3310	state	-20.05	18.87	92	0.00	0.00		0	
54308	bot-186	bravo	A00r-3420	state	15.06	17.51	272	0.00	0.00		0	
54308	bot-206	bravo	S00m-33E0	state+latches	11.89	18.22	255	0.00	0.00		0	
54308	bot-223	alpha	A00r-3310	state	-20.05	18.87	92	0.00	0.00		0	
54363	bot-181	bravo	U00r-3420	tick	16.37	17.49	272	0.00	0.01		0	
54363	bot-186	bravo	F00r-3420	state	15.06	17.51	272	0.00	0.00		0	
54363	bot-186	bravo	F00r-2420	ammo	15.06	17.51	272	0.00	0.00		0	
54363	bot-223	alpha	F00r-3310	state	-20.05	18.87	92	0.00	0.00		0	
54436	bot-186	bravo	A00r-2420	state	15.06	17.51	272	0.00	0.00		0	
54436	bot-223	alpha	A00r-3310	state	-20.05	18.87	92	0.00	0.00		0	
54486	bot-186	bravo	F00r-2420	state	15.06	17.51	272	0.00	0.00		0	
54486	bot-223	alpha	F00r-3310	state	-20.05	18.87	92	0.00	0.00		0	
54548	bot-186	bravo	A00r-2420	state	15.06	17.51	272	0.00	0.00		0	
54548	bot-196	bravo	S00m-34D0	tick	9.64	18.17	269	2.14	1.90	33.60	9	seek
54548	bot-223	alpha	A00r-3310	state	-20.05	18.87	92	0.00	0.00		0	
54600	bot-186	bravo	F00r-2420	state	15.06	17.51	272	0.00	0.00		0	
54600	bot-223	alpha	F00r-3310	state	-20.05	18.87	92	0.00	0.00		0	
54660	bot-186	bravo	U00r-2420	state	15.06	17.51	272	0.00	0.00		0	
54660	bot-206	bravo	A00m-33E0	state	11.52	18.06	270	2.04	0.40	35.97	9	seek
54660	bot-223	alpha	U00r-3310	state	-20.05	18.87	92	0.00	0.00		0	
54736	bot-206	bravo	A00m-33EG	latches	11.52	18.06	271	0.28	0.01		0	
54736	bot-223	alpha	A00r-3310	state	-20.05	18.87	92	0.00	0.00		0	
54854	bot-115	alpha	P00r-4320	tick	-10.00	-15.59	75	1.00	0.43		0	
54854	bot-116	alpha	P00m-2100	tick	-15.14	-17.35	3	0.00	0.00		0	
54854	bot-137	alpha	P00r-4310	tick	-11.41	-16.77	84	0.00	0.05		0	
54854	bot-140	alpha	P00r-4310	tick	-13.56	-16.36	329	0.00	0.13		0	
54854	bot-146	alpha	P00r-4310	tick	-12.19	-20.97	130	0.00	0.00		0	
54854	bot-149	alpha	P00r-4310	tick	-12.24	-19.13	326	0.00	0.00		0	
54854	bot-196	bravo	A00m-34D0	state	9.10	18.16	269	2.42	0.54	33.06	9	seek
54854	bot-201	bravo	P00r-2420	tick	-7.00	-13.34	339	0.00	0.00		0	
54854	bot-213	bravo	P00m-2320	tick	-7.68	-15.21	343	0.10	0.08		0	
54854	bot-214	bravo	P00r-4420	tick	-5.82	-12.38	336	0.00	0.00		0	
54940	bot-196	bravo	A00m-34DG	latches	9.10	18.15	271	0.09	0.01		0	
54940	bot-206	bravo	S00m-33E0	state+latches	11.53	18.06	271	0.00	0.00		0	
54997	bot-221	bravo	S00r-3410	tick	11.38	18.79	264	1.79	1.45	27.97	6	seek
54997	bot-224	alpha	S00r-4310	tick	-4.67	14.20	69	2.40	2.11	20.99	4	seek
55165	bot-196	bravo	S00m-34D0	state+latches	9.10	18.15	271	0.00	0.00		0	
55284	bot-186	bravo	U00r-242G	latches	14.93	17.19	272	4.13	0.35	27.13	6	pursue
55284	bot-206	bravo	A00m-33E0	state	11.15	18.04	270	1.92	0.37	35.60	9	seek
55338	bot-206	bravo	A00m-33EG	latches	11.16	18.03	272	0.27	0.00		0	
55391	bot-181	bravo	U00r-3420	tick	16.38	17.47	272	0.00	0.02		0	
55391	bot-186	bravo	U00r-2420	latches	14.93	17.60	272	4.10	0.41	27.21	5	pursue
55562	bot-206	bravo	S00m-33E0	state+latches	11.16	18.03	272	0.00	0.00		0	
