t_ms	bot_id	team	code	changed_slots	x	z	yaw_deg	speed	moved	goal_dist	path_len	path_mode	squad_id	squad_rank	leader_id	target_id	target_dist	vis_gate	nav_region	mag	reserve	self_threat	sidearm_mag	sidearm_reserve	role_id
2126022	bot-1960	alpha	S00r-4310	tick	8.74	-4.91	223	2.40	2.13	20.01	5	seek	squad-383	7	bot-1897			-	0	1	3	0	30	120	technical
2126022	bot-1972	bravo	S44rm4314	state+latches	26.69	14.24	277	0.00	0.00		0		squad-2	1	bot-1924	bot-1925	12.20	w	0	24	120	0	24	120	technical
2126094	bot-1868	alpha	C32r-4310	state	-7.13	10.60	343	2.09	1.40	16.94	4	seek	squad-383	2	bot-1897			-	0	1	0	0	27	120	technical
2126094	bot-1924	bravo	C33m-33CI	tier+score+element+latches	24.01	11.73	248	0.00	0.00		0		squad-2	0	bot-1924	bot-1936	7.86	w	2	13	86	0	7	35	medic
2126094	bot-1972	bravo	S33r-4314	tier+score+element	26.69	14.24	287	0.00	0.00		0		squad-2	1	bot-1924	bot-1925	12.00	w	0	24	120	0	24	120	technical
2126094	bot-1975	bravo	T33m-4420	tier+score+element	26.75	12.75	246	0.00	0.00		0		squad-2	2	bot-1924			-	0	20	101	0	7	35	medic
2126181	bot-1868	alpha	C32r-4312	latches	-7.06	11.19	7	6.01	0.59	9.14	4	cover	squad-383	2	bot-1897			-	0	1	0	0	27	120	technical
2126181	bot-1878	alpha	S00r-4320	tick	-19.84	0.19	122	2.41	2.02	41.38	6	seek	squad-372	2	bot-1765			-	0	30	99	0	7	35	rifleman
2126181	bot-1950	alpha	S00r-4410	ammo	-7.17	3.36	346	2.53	1.94	24.16	4	seek	squad-372	4	bot-1765			-	0	1	29	0	6	35	sniper
2126181	bot-1956	alpha	S00m-44A0	tick	-2.34	-10.17	350	2.40	2.01	33.94	6	seek	squad-383	10	bot-1897			-	0	17	101	0	7	35	medic
2126253	bot-1859	alpha	P00r-4320	state	0.93	-19.78	355	1.30	0.32	0.86	1	seek	squad-383	1	bot-1897			-	0	30	28	0	20	101	rifleman
2126253	bot-1924	bravo	C00m-33CI	tier+score	24.01	11.73	248	0.00	0.00		0		squad-2	0	bot-1924	bot-1936	8.50	w	2	13	86	0	7	35	medic
2126253	bot-1936	alpha	G00r-4422	state	16.31	8.13	236	5.69	1.00	0.38	2	cover	squad-383	8	bot-1897	bot-1924	8.18	w	0	7	29	0	7	29	sniper
2126253	bot-1960	alpha	P00r-4310	state	8.55	-5.01	240	2.39	0.22	19.83	5	seek	squad-383	7	bot-1897			-	0	1	3	0	30	120	technical
2126253	bot-1962	alpha	P00r-3310	state	-2.76	-4.65	179	2.47	0.40	20.20	4	seek	squad-1	3	bot-1747			-	0	22	120	0	7	35	rifleman
2126253	bot-1972	bravo	S00r-4314	tier+score	26.69	14.24	300	0.00	0.00		0		squad-2	1	bot-1924	bot-1925	11.56	w	0	24	120	0	24	120	technical
2126253	bot-1975	bravo	T21m-4420	tier+score	26.75	12.75	244	0.00	0.00		0		squad-2	2	bot-1924			-	0	20	101	0	7	35	medic
2126354	bot-1747	alpha	S00r-2320	tick	15.13	11.59	22	1.32	0.40	9.50	4	seek	squad-1	0	bot-1747	bot-1924	8.89	w	0	15	58	0	15	58	technical
2126354	bot-1823	alpha	S00r-2420	tick	-20.61	9.91	8	2.59	2.00	14.46	4	seek	squad-372	1	bot-1765	bot-1971	20.39	w	0	12	97	0	12	97	technical
2126354	bot-1848	alpha	U00r-2420	tick	0.17	0.36	340	5.77	1.42	17.75	3	pursue	squad-1	1	bot-1747	bot-1971	28.27	y	0	10	78	0	7	35	rifleman
2126354	bot-1876	alpha	S00r-4420	tick	-6.46	-5.19	355	2.34	1.91	31.97	5	seek	squad-383	3	bot-1897			-	0	26	92	0	26	92	technical
2126354	bot-1881	alpha	S00m-4310	tick	-23.05	-5.77	355	2.45	1.77	33.03	6	seek	squad-372	3	bot-1765			-	0	20	51	0	6	30	medic
2126354	bot-1897	alpha	S00r-0420	ammo	-8.08	5.14	357	2.22	0.97	21.64	4	seek	squad-383	0	bot-1897			-	0	0	3	0	14	120	technical
2126354	bot-1913	alpha	S00r-4410	tick	14.70	10.48	52	2.40	1.88	6.30	3	seek	squad-383	4	bot-1897			-	0	30	80	0	20	101	rifleman
2126354	bot-1924	bravo	S00m-33C4	state+latches	24.01	11.73	248	0.00	0.00		0		squad-2	0	bot-1924	bot-1936	8.50	w	2	13	86	0	7	35	medic
2126354	bot-1925	alpha	C00r-4322	state	15.21	12.89	105	0.83	1.23		0		squad-1	2	bot-1747	bot-1972	11.78	w	0	30	95	0	20	101	rifleman
2126354	bot-1964	alpha	S00m-44A0	tick	13.79	12.73	27	1.29	1.36	9.88	2	seek	squad-1	6	bot-1747			-	0	16	101	0	7	35	medic
2126500	bot-1971	bravo	C36r-4310	state	-9.38	26.62	187	0.00	0.00	3.63	1	grenade	squad-405	0	bot-1971	bot-1848	27.68	y	0	1	29	0	20	101	sniper
2126574	bot-1765	alpha	S00r-4320	tick	-8.83	-21.72	96	2.46	1.82	24.71	4	seek	squad-372	0	bot-1765			-	0	23	58	0	20	101	rifleman
2126574	bot-1868	alpha	S32r-4310	state+latches	-6.91	12.42	7	6.33	1.24	8.12	4	cover	squad-383	2	bot-1897			-	0	1	0	0	27	120	technical
2126574	bot-1924	bravo	S00m-33C0	latches	23.94	11.73	248	1.32	0.07	9.67	3	seek	squad-2	0	bot-1924	bot-1936	8.72	w	2	13	86	0	7	35	medic
2126574	bot-1960	alpha	P00r-4320	packs	8.77	-5.34	191	1.31	0.39	0.63	1	packseek	squad-383	7	bot-1897			-	0	1	3	0	30	120	technical
2126574	bot-1971	bravo	C36r-4312	latches	-9.38	26.47	166	1.69	0.16	3.72	1	cover	squad-405	0	bot-1971	bot-1848	27.02	y	0	1	29	0	20	101	sniper
2126574	bot-1972	bravo	S00r-4414	health	26.69	14.24	319	0.00	0.00		0		squad-2	1	bot-1924	bot-1925	11.74	w	0	24	120	0	24	120	technical
2126670	bot-1948	alpha	S00m-4430	tick	19.18	-15.06	177	1.32	0.91	5.13	2	seek	squad-383	9	bot-1897			-	0	18	86	0	7	35	medic
2126670	bot-1973	alpha	S00r-4410	tick	-19.63	-15.39	24	2.60	1.76	41.26	8	seek	squad-372	5	bot-1765			-	0	1	30	0	20	101	sniper
2126773	bot-1917	alpha	S00m-4300	tick	-0.39	-14.23	122	2.26	1.63	21.92	3	seek	squad-1	5	bot-1747			-	0	16	69	0	7	35	medic
2126773	bot-1936	alpha	S00r-4420	state+latches	16.25	7.75	271	0.00	0.38		0		squad-383	8	bot-1897			-	0	1	28	0	7	29	sniper
2126773	bot-1954	alpha	S00r-3420	tick	8.47	-22.58	117	1.26	0.87	8.15	2	seek	squad-383	6	bot-1897			-	0	17	120	0	7	35	rifleman
2126773	bot-1971	bravo	C36r-R312	ammo	-9.38	26.30	160	1.91	0.17	3.55	1	cover	squad-405	0	bot-1971	bot-1848	26.29	y	0	0	29	0	20	101	sniper
2126927	bot-1868	alpha	C32r-4310	state	-6.88	12.89	337	2.38	0.48	15.05	3	seek	squad-383	2	bot-1897			-	0	1	0	0	27	120	technical
2126927	bot-1897	alpha	S00r-R420	ammo	-7.92	5.67	14	0.87	0.55	21.12	4	seek	squad-383	0	bot-1897			-	0	0	3	0	14	120	technical
2127007	bot-1868	alpha	C32r-4312	latches	-6.67	13.50	3	6.43	0.64	7.21	3	cover	squad-383	2	bot-1897			-	0	1	0	0	27	120	technical
2127007	bot-1946	alpha	S00r-4320	tick	14.24	-3.74	179	1.32	0.85	0.51	1	seek	squad-383	5	bot-1897			-	0	30	99	0	7	35	rifleman
2127007	bot-1971	bravo	C35r-R312	score	-9.37	26.14	159	1.55	0.16	3.39	1	cover	squad-405	0	bot-1971	bot-1848	25.57	y	0	0	29	0	20	101	sniper
2127007	bot-1975	bravo	T00m-4420	tier+score	26.75	12.75	302	0.00	0.00		0		squad-2	2	bot-1924			-	0	20	101	0	7	35	medic
2127089	bot-1906	alpha	G00r-4322	tick	-0.92	6.74	336	0.41	0.67		0		squad-1	4	bot-1747	bot-1971	21.28	y	0	1	22	0	5	35	sniper
2127179	bot-1906	alpha	G00r-R322	ammo	-1.25	6.75	336	0.00	0.33		0		squad-1	4	bot-1747	bot-1971	21.15	y	0	0	22	0	5	35	sniper
2127179	bot-1971	bravo	C34r-R312	score	-9.38	26.13	159	0.01	0.02		0		squad-405	0	bot-1971	bot-1848	24.69	y	0	0	29	0	20	101	sniper
2127250	bot-1878	alpha	S00r-4320	tick	-18.29	-0.44	122	2.57	1.67	39.74	6	seek	squad-372	2	bot-1765			-	0	30	99	0	7	35	rifleman
2127250	bot-1906	alpha	C00r-R320	state+latches	-1.25	6.75	336	0.00	0.00		0		squad-1	4	bot-1747	bot-1971	21.15	y	0	0	22	0	5	35	sniper
2127250	bot-1950	alpha	S00r-4410	tick	-6.91	4.72	351	1.71	1.38	22.92	4	seek	squad-372	4	bot-1765			-	0	1	29	0	6	35	sniper
2127250	bot-1956	alpha	S00m-44A0	tick	-2.46	-8.58	355	2.46	1.59	32.35	6	seek	squad-383	10	bot-1897			-	0	17	101	0	7	35	medic
2127315	bot-1859	alpha	P00r-4320	tick	0.80	-18.98	18	1.19	0.81	25.61	4	squad	squad-383	1	bot-1897			-	0	30	28	0	20	101	rifleman
2127315	bot-1897	alpha	C00r-R420	state	-7.87	5.89	14	1.08	0.23	20.91	4	seek	squad-383	0	bot-1897			-	0	0	3	0	14	120	technical
2127315	bot-1906	alpha	C00r-R322	latches	-1.31	6.88	337	1.43	0.14	7.17	4	cover	squad-1	4	bot-1747	bot-1971	20.95	y	0	0	22	0	5	35	sniper
2127315	bot-1962	alpha	P00r-3310	tick	-1.63	-3.74	32	1.80	1.45	22.72	3	squad	squad-1	3	bot-1747			-	0	22	120	0	7	35	rifleman
2127382	bot-1747	alpha	S00r-2320	tick	15.12	12.14	66	1.32	0.55	9.37	4	seek	squad-1	0	bot-1747			-	0	15	58	0	15	58	technical
2127382	bot-1823	alpha	S00r-2420	tick	-20.08	11.04	34	1.15	1.24	13.28	4	seek	squad-372	1	bot-1765			-	0	12	97	0	12	97	technical
2127382	bot-1848	alpha	U00r-2420	tick	-0.69	3.83	339	5.19	3.58	13.73	3	pursue	squad-1	1	bot-1747	bot-1971	24.19	y	0	10	78	0	7	35	rifleman
2127382	bot-1868	alpha	S32r-4310	state+latches	-6.25	14.71	20	6.45	1.28	6.12	3	cover	squad-383	2	bot-1897			-	0	1	0	0	27	120	technical
2127382	bot-1876	alpha	S00r-4420	tick	-6.24	-3.65	349	2.38	1.56	30.50	5	seek	squad-383	3	bot-1897			-	0	26	92	0	26	92	technical
2127382	bot-1881	alpha	S00m-4310	tick	-22.58	-4.20	10	2.47	1.64	31.40	5	seek	squad-372	3	bot-1765			-	0	20	51	0	6	30	medic
2127382	bot-1897	alpha	C00r-R422	latches	-7.50	5.95	40	2.69	0.38	7.29	1	cover	squad-383	0	bot-1897			-	0	0	3	0	14	120	technical
2127382	bot-1913	alpha	S00r-4410	tick	13.96	11.78	353	2.41	1.49	6.30	3	seek	squad-383	4	bot-1897			-	0	30	80	0	20	101	rifleman
2127382	bot-1925	alpha	C00r-4322	tick	14.73	12.60	119	0.00	0.56		0		squad-1	2	bot-1747	bot-1972	12.08	w	0	30	95	0	20	101	rifleman
2127382	bot-1964	alpha	S00m-44A0	tick	14.17	13.55	47	1.70	0.90	9.04	2	seek	squad-1	6	bot-1747			-	0	16	101	0	7	35	medic
2127448	bot-1964	alpha	A00m-44A0	state	14.17	13.55	47	1.70	0.00	9.04	2	seek	squad-1	6	bot-1747			-	0	16	101	0	7	35	medic
2127565	bot-1848	alpha	U00r-R42G	ammo+latches	-0.88	4.57	339	5.22	0.77	12.97	3	pursue	squad-1	1	bot-1747	bot-1971	23.58	w	0	10	78	0	7	35	rifleman
2127565	bot-1906	alpha	C00r-R32I	latches	-1.44	7.15	333	1.44	0.30	6.96	4	cover	squad-1	4	bot-1747	bot-1971	20.81	w	0	0	22	0	5	35	sniper
2127565	bot-1971	bravo	C34r-R31I	latches	-9.95	26.21	184	5.32	0.58	3.34	1	grenade	squad-405	0	bot-1971	bot-1848	23.32	w	0	0	29	0	20	101	sniper
2127565	bot-1972	bravo	C00r-4410	state+latches	26.69	14.23	246	0.00	0.01		0		squad-2	1	bot-1924	bot-1925	12.12	w	0	24	120	0	24	120	technical
2127565	bot-1976	bravo	P00r-0410	initial	-7.25	23.75	0	0.00			0			-1				-	0			0			sniper
2127633	bot-1765	alpha	S00r-4320	tick	-7.13	-21.72	96	2.46	1.70	23.02	4	seek	squad-372	0	bot-1765			-	0	23	58	0	20	101	rifleman
2127633	bot-1859	alpha	A00r-4320	state	0.76	-18.57	20	2.13	0.41	25.87	4	squad	squad-383	1	bot-1897			-	0	30	28	0	20	101	rifleman
2127633	bot-1868	alpha	A32r-4310	state	-5.77	14.61	22	5.71	0.49	4.86	1	grenade	squad-383	2	bot-1897			-	0	27	120	0	27	120	technical
2127633	bot-1876	alpha	A00r-4420	state	-6.20	-3.31	1	2.39	0.34	30.17	5	seek	squad-383	3	bot-1897			-	0	26	92	0	26	92	technical
2127633	bot-1897	alpha	A00r-2420	state+ammo+latches	-7.11	6.16	61	3.13	0.44	6.89	1	cover	squad-383	0	bot-1897			-	0	14	120	0	14	120	technical
2127633	bot-1924	bravo	S00m-33C0	tick	23.02	11.64	220	1.32	0.92	8.99	3	seek	squad-2	0	bot-1924	bot-1936	8.57	w	2	13	86	0	7	35	medic
2127633	bot-1950	alpha	C00r-4410	state	-6.73	4.99	343	1.27	0.32	22.71	4	seek	squad-372	4	bot-1765			-	0	1	29	0	6	35	sniper
2127633	bot-1956	alpha	A00m-44A0	state	-2.51	-7.98	350	2.41	0.60	31.75	6	seek	squad-383	10	bot-1897			-	0	17	101	0	7	35	medic
2127633	bot-1960	alpha	P00r-4320	tick	8.09	-4.70	292	1.33	0.93	26.22	5	squad	squad-383	7	bot-1897			-	0	1	3	0	30	120	technical
2127633	bot-1962	alpha	A00r-3310	state	-1.27	-3.42	40	2.54	0.48	22.24	3	squad	squad-1	3	bot-1747			-	0	22	120	0	7	35	rifleman
2127633	bot-1972	bravo	C00r-4412	latches	26.69	14.09	266	1.48	0.14	2.34	1	cover	squad-2	1	bot-1924	bot-1964	12.54	y	0	24	120	0	24	120	technical
2127633	bot-1975	bravo	S00m-4420	state	26.75	12.75	312	0.00	0.00		0		squad-2	2	bot-1924			-	0	20	101	0	7	35	medic
2127633	bot-1976	bravo	C34r-4410	state+tier+score+ammo	-7.25	23.75	0	0.00	0.00		0		squad-405	1	bot-1971			-	0	1	30	0	7	35	sniper
2127701	bot-1906	alpha	C00r-R322	latches	-1.26	7.01	343	5.73	0.23	5.49	1	grenade	squad-1	4	bot-1747	bot-1976	17.53	y	0	0	22	0	5	35	sniper
2127701	bot-1925	alpha	G00r-4322	state	14.61	12.01	144	6.41	0.60	0.29	1	cover	squad-1	2	bot-1747	bot-1972	12.25	w	0	30	95	0	20	101	rifleman
2127701	bot-1948	alpha	S00m-4430	tick	19.24	-15.93	153	1.32	0.87	4.32	2	seek	squad-383	9	bot-1897			-	0	18	86	0	7	35	medic
2127701	bot-1950	alpha	C00r-4412	latches	-6.54	4.69	9	5.62	0.35	3.95	1	grenade	squad-372	4	bot-1765	bot-1976	18.96	y	0	1	29	0	6	35	sniper
2127701	bot-1973	alpha	S00r-4410	tick	-19.70	-13.63	10	2.40	1.77	39.68	8	seek	squad-372	5	bot-1765			-	0	1	30	0	20	101	sniper
2127701	bot-1976	bravo	C34r-4412	latches	-6.94	23.92	26	4.50	0.35	4.65	1	grenade	squad-405	1	bot-1971			-	0	1	30	0	7	35	sniper
2127759	bot-1868	alpha	C32r-4310	state	-5.36	14.22	48	5.62	0.56	4.30	1	grenade	squad-383	2	bot-1897	bot-1976	9.51	y	0	27	120	0	27	120	technical
2127759	bot-1972	bravo	P00r-4414	state+latches	26.70	14.02	268	1.32	0.07	2.27	1	muzzleRecovery	squad-2	1	bot-1924	bot-1964	12.54	y	0	23	120	0	23	120	technical
2127824	bot-1848	alpha	A00r-R420	state+latches	-1.17	4.69	352	5.58	0.31	5.56	1	grenade	squad-1	1	bot-1747	bot-1971	23.29	w	0	10	78	0	7	35	rifleman
2127824	bot-1868	alpha	C32r-4312	latches	-4.97	13.87	74	4.66	0.52	3.78	1	grenade	squad-383	2	bot-1897	bot-1976	10.17	y	0	27	120	0	27	120	technical
2127824	bot-1917	alpha	S00m-4300	tick	1.00	-15.43	133	2.44	1.84	20.10	3	seek	squad-1	5	bot-1747			-	0	16	69	0	7	35	medic
2127824	bot-1936	alpha	S00r-4420	tick	15.14	7.75	307	2.40	1.11	31.31	6	seek	squad-383	8	bot-1897			-	0	1	28	0	7	29	sniper
2127824	bot-1954	alpha	S00r-3420	tick	9.27	-22.89	117	1.19	0.86	7.30	2	seek	squad-383	6	bot-1897			-	0	17	120	0	7	35	rifleman
2127824	bot-1964	alpha	F00m-44A0	state	14.17	13.55	88	0.00	0.00		0		squad-1	6	bot-1747	bot-1972	12.53	y	0	16	101	0	7	35	medic
2127824	bot-1964	alpha	F00m-34A0	ammo	14.17	13.55	88	0.00	0.00		0		squad-1	6	bot-1747	bot-1972	12.49	y	0	15	101	0	7	35	medic
2127824	bot-1971	bravo	C34r-R312	latches	-11.10	26.38	236	5.78	1.16	2.18	1	grenade	squad-405	0	bot-1971	bot-1848	23.97	w	0	0	29	0	20	101	sniper
2127824	bot-1972	bravo	P00r-4314	health	26.62	14.12	288	1.40	0.13	2.37	1	muzzleRecovery	squad-2	1	bot-1924	bot-1964	12.49	y	0	23	120	0	23	120	technical
2127824	bot-1975	bravo	S21m-4420	tier+score	26.76	13.01	273	1.32	0.26	13.21	6	seek	squad-2	2	bot-1924			-	0	20	101	0	7	35	medic
2127898	bot-1868	alpha	C32r-431I	latches	-4.80	13.70	86	4.93	0.25	3.53	1	grenade	squad-383	2	bot-1897	bot-1976	10.47	f	0	27	120	0	27	120	technical
2127898	bot-1876	alpha	F00r-4420	state	-6.21	-3.31	359	0.00	0.00		0		squad-383	3	bot-1897	bot-1976	27.41	y	0	26	92	0	26	92	technical
2127898	bot-1897	alpha	A00r-242G	latches	-7.54	4.98	100	6.14	1.25	2.74	1	grenade	squad-383	0	bot-1897	bot-1976	19.13	f	0	14	120	0	14	120	technical
2127898	bot-1924	bravo	S21m-33C0	tier+score	22.76	11.64	240	1.42	0.26	8.82	3	seek	squad-2	0	bot-1924	bot-1936	8.61	w	2	13	86	0	7	35	medic
2127898	bot-1964	alpha	A00m-34A0	state	14.17	13.55	88	0.00	0.00		0		squad-1	6	bot-1747	bot-1972	12.49	y	0	15	101	0	7	35	medic
2127898	bot-1971	bravo	C35r-R312	score	-11.39	26.43	249	5.77	0.29	1.89	1	grenade	squad-405	0	bot-1971	bot-1848	24.41	w	0	0	29	0	20	101	sniper
2127898	bot-1976	bravo	C35r-4312	score+health	-6.41	24.33	53	4.13	0.67	3.98	1	grenade	squad-405	1	bot-1971			-	0	1	30	0	7	35	sniper
2127962	bot-1876	alpha	A00r-4420	state	-6.21	-3.31	359	0.00	0.00		0		squad-383	3	bot-1897	bot-1976	27.55	y	0	25	92	0	25	92	technical
2127962	bot-1956	alpha	F00m-44A0	state	-2.51	-7.98	353	0.00	0.00		0		squad-383	10	bot-1897	bot-1976	32.47	y	0	17	101	0	7	35	medic
2127962	bot-1971	bravo	C34r-R312	score	-11.67	26.45	262	5.78	0.29	3.59	1	grenade	squad-405	0	bot-1971	bot-1848	24.84	w	0	0	29	0	20	101	sniper
2127962	bot-1972	bravo	A21r-4310	state+tier+score+latches	26.56	14.16	298	0.00	0.07	2.42	0	muzzleRecovery	squad-2	1	bot-1924	bot-1964	12.46	y	0	23	120	0	23	120	technical
2127962	bot-1976	bravo	E34r-4210	state+score+health+latches	-6.41	24.33	53	4.13	0.00		0		squad-405	1	bot-1971			-	0	1	30	0	7	35	sniper
2128030	bot-1868	alpha	C00r-431I	tier+score	-5.21	13.28	112	5.85	0.58	5.00	1	grenade	squad-383	2	bot-1897	bot-1976	11.13	f	0	27	120	0	27	120	technical
2128030	bot-1876	alpha	F00r-4420	state	-6.21	-3.31	360	0.00	0.00		0		squad-383	3	bot-1897	bot-1976	27.69	y	0	25	92	0	25	92	technical
2128030	bot-1946	alpha	S00r-4320	tick	14.42	-3.24	76	1.31	0.54	1.04	1	seek	squad-383	5	bot-1897			-	0	30	99	0	7	35	rifleman
2128030	bot-1956	alpha	A00m-44A0	state	-2.51	-7.98	353	0.00	0.00		0		squad-383	10	bot-1897	bot-1976	32.58	y	0	16	101	0	7	35	medic
2128030	bot-1964	alpha	F00m-34A0	state	14.17	13.55	87	0.00	0.00		0		squad-1	6	bot-1747	bot-1972	12.41	y	0	15	101	0	7	35	medic
2128030	bot-1971	bravo	C35r-R312	score	-11.46	26.13	249	7.68	0.38	4.04	1	cover	squad-405	0	bot-1971	bot-1848	25.27	w	0	0	29	0	20	101	sniper
2128030	bot-1972	bravo	E32r-4210	state+tier+score+health	26.58	14.16	288	0.69	0.01		0		squad-2	1	bot-1924	bot-1964	12.41	y	0	23	120	0	23	120	technical
2128030	bot-1975	bravo	M32m-4420	state+tier+score	26.77	13.16	272	1.45	0.14	13.24	6	seek	squad-2	2	bot-1924			-	0	20	101	0	7	35	medic
2128030	bot-1976	bravo	E35r-4110	score+health	-6.90	24.64	27	5.80	0.58	3.96	1	grenade	squad-405	1	bot-1971			-	0	1	30	0	7	35	sniper
2128095	bot-1868	alpha	C00r-4312	latches	-5.42	13.08	125	5.86	0.29	4.71	1	grenade	squad-383	2	bot-1897	bot-1976	11.49	f	0	27	120	0	27	120	technical
2128095	bot-1876	alpha	A00r-4420	state	-6.21	-3.31	359	0.00	0.00		0		squad-383	3	bot-1897	bot-1976	27.85	y	0	24	92	0	24	92	technical
2128095	bot-1897	alpha	S00r-2420	state+latches	-7.63	4.45	125	4.45	0.53	2.21	1	grenade	squad-383	0	bot-1897	bot-1976	20.12	w	0	14	120	0	14	120	technical
2128095	bot-1924	bravo	S32m-33C0	tier+score	22.58	11.63	264	1.32	0.18	8.70	3	seek	squad-2	0	bot-1924	bot-1936	8.60	w	2	13	86	0	7	35	medic
2128095	bot-1950	alpha	C00r-441I	latches	-6.30	3.46	87	3.13	1.25	2.71	1	grenade	squad-372	4	bot-1765	bot-1976	21.15	f	0	1	29	0	6	35	sniper
2128095	bot-1964	alpha	A00m-34A0	state	14.17	13.55	87	0.00	0.00		0		squad-1	6	bot-1747	bot-1972	12.42	y	0	14	101	0	7	35	medic
2128095	bot-1972	bravo	E32r-4219	latches	26.62	14.00	268	1.78	0.17	0.76	1	flee	squad-2	1	bot-1924	bot-1964	12.43	y	0	23	120	0	23	120	technical
2128157	bot-1906	alpha	C00r-R32I	latches	0.17	5.59	73	5.79	2.01	5.25	1	grenade	squad-1	4	bot-1747	bot-1976	20.35	f	0	0	22	0	5	35	sniper
2128157	bot-1956	alpha	F00m-44A0	state	-2.51	-7.97	352	0.15	0.01		0		squad-383	10	bot-1897	bot-1976	32.96	y	0	16	101	0	7	35	medic
2128157	bot-1956	alpha	F00m-34A0	ammo	-2.51	-7.97	352	0.00	0.00		0		squad-383	10	bot-1897	bot-1976	33.16	y	0	15	101	0	7	35	medic
2128157	bot-1971	bravo	C36r-R312	score	-11.05	25.49	223	7.71	0.77	3.27	1	cover	squad-405	0	bot-1971	bot-1848	25.06	w	0	0	29	0	20	101	sniper
2128157	bot-1972	bravo	E32r-3219	ammo	26.62	14.00	268	0.00	0.00		0		squad-2	1	bot-1924	bot-1964	12.46	y	0	22	120	0	22	120	technical
2128157	bot-1976	bravo	E36r-4019	score+health+latches	-7.66	24.97	27	8.30	0.83	4.46	1	flee	squad-405	1	bot-1971			-	0	1	30	0	7	35	sniper
2128225	bot-1848	alpha	A00r-R42G	latches	0.25	3.23	82	5.81	2.03	5.65	1	grenade	squad-1	1	bot-1747	bot-1976	22.88	f	0	10	78	0	7	35	rifleman
2128225	bot-1897	alpha	S00r-0420	ammo	-8.06	3.77	164	5.60	0.81	5.10	1	grenade	squad-383	0	bot-1897	bot-1976	21.30	w	0	0	3	0	14	120	technical
2128225	bot-1956	alpha	A00m-34A0	state	-2.51	-7.97	352	0.00	0.00		0		squad-383	10	bot-1897	bot-1976	33.16	y	0	15	101	0	7	35	medic
2128225	bot-1964	alpha	F00m-34A0	state	14.17	13.55	88	0.00	0.00		0		squad-1	6	bot-1747	bot-1972	12.46	y	0	14	101	0	7	35	medic
2128225	bot-1972	bravo	E33r-3110	score+health+latches	26.64	14.00	268	0.62	0.02		0		squad-2	1	bot-1924	bot-1964	12.46	y	0	22	120	0	22	120	technical
2128225	bot-1975	bravo	M33m-4420	score	26.83	13.51	271	1.64	0.36	0.62	1	medic	squad-2	2	bot-1924			-	0	20	101	0	7	35	medic
2128315	bot-1876	alpha	A00r-442G	latches	-7.05	-4.12	310	5.83	1.17	4.47	1	grenade	squad-383	3	bot-1897	bot-1976	29.11	w	0	24	92	0	24	92	technical
2128315	bot-1878	alpha	P00r-4320	state	-16.52	-1.18	123	2.36	1.92	37.85	6	seek	squad-372	2	bot-1765			-	0	30	99	0	7	35	rifleman
2128315	bot-1924	bravo	S33m-33C0	score	22.39	11.63	264	1.46	0.19	8.59	3	seek	squad-2	0	bot-1924	bot-1936	8.49	w	2	13	86	0	7	35	medic
2128315	bot-1946	alpha	P00r-4320	state	14.46	-3.05	45	1.24	0.19	0.85	1	seek	squad-383	5	bot-1897			-	0	30	99	0	7	35	rifleman
2128315	bot-1950	alpha	C00r-4412	latches	-6.90	2.81	125	5.88	0.89	4.89	1	grenade	squad-372	4	bot-1765	bot-1976	22.23	w	0	1	29	0	6	35	sniper
2128315	bot-1954	alpha	P00r-3420	state	9.59	-23.03	117	1.33	0.35	6.95	2	seek	squad-383	6	bot-1897			-	0	17	120	0	7	35	rifleman
2128315	bot-1964	alpha	A00m-34A0	state	14.17	13.55	88	0.00	0.00		0		squad-1	6	bot-1747	bot-1972	12.46	y	0	13	101	0	7	35	medic
2128430	bot-1747	alpha	S00r-2320	tick	15.03	13.23	19	2.40	1.09	9.28	4	seek	squad-1	0	bot-1747			-	0	15	58	0	15	58	technical
2128430	bot-1823	alpha	S00r-2420	tick	-20.27	11.18	7	0.66	0.23	13.16	4	seek	squad-372	1	bot-1765			-	0	12	97	0	12	97	technical
2128430	bot-1848	alpha	S00r-R420	state+latches	0.45	3.03	95	5.47	0.29	5.36	1	grenade	squad-1	1	bot-1747	bot-1976	23.44	f	0	10	78	0	7	35	rifleman
2128430	bot-1859	alpha	A00r-432G	latches	0.76	-18.57	349	0.00	0.01		0		squad-383	1	bot-1897	bot-1976	44.85	w	0	30	28	0	20	101	rifleman
2128430	bot-1881	alpha	S00m-4310	tick	-22.00	-2.67	9	1.24	1.63	29.80	5	seek	squad-372	3	bot-1765			-	0	20	51	0	6	30	medic
2128430	bot-1906	alpha	C00r-R322	latches	0.76	4.94	112	5.80	0.87	4.37	1	grenade	squad-1	4	bot-1747	bot-1976	22.07	w	0	0	22	0	5	35	sniper
2128430	bot-1913	alpha	S00r-4410	tick	13.65	13.03	79	0.96	1.28	6.22	3	seek	squad-383	4	bot-1897			-	0	30	80	0	20	101	rifleman
2128430	bot-1956	alpha	A00m-34AG	latches	-2.80	-8.80	316	5.81	0.87	3.10	1	grenade	squad-383	10	bot-1897	bot-1976	34.33	w	0	15	101	0	7	35	medic
2128430	bot-1964	alpha	F00m-34A0	state	14.17	13.55	88	0.00	0.00		0		squad-1	6	bot-1747	bot-1972	12.47	y	0	13	101	0	7	35	medic
