t_ms	bot_id	team	code	changed_slots	x	z	yaw_deg	speed	moved	goal_dist	path_len	path_mode	squad_id	squad_rank	leader_id	target_id	target_dist	vis_gate	nav_region	mag	reserve
182369	bot-5	alpha	F35r-4410	state	7.09	-33.27	88	0.00	0.00		0			-1		bot-2	26.23	y	0	17	63
182397	bot-5	alpha	A35r-4410	state	7.09	-33.27	88	0.00	0.00		0			-1		bot-2	26.23	y	0	17	63
182519	bot-5	alpha	F35r-4410	state	7.09	-33.27	88	0.00	0.00		0			-1		bot-2	26.23	y	0	16	63
182536	bot-1	alpha	F33r-3410	state	-7.45	-28.38	95	0.00	0.00		0			-1		bot-2	40.94	y	0	4	2
182536	bot-2	bravo	A10r-0320	health	33.30	-32.28	268	0.00	0.00		0			-1		bot-5	26.23	y	0	0	0
182536	bot-5	alpha	A35r-4410	state	7.09	-33.27	88	0.00	0.00		0			-1		bot-2	26.23	y	0	16	63
182553	bot-1	alpha	A33r-3410	state	-7.45	-28.38	95	0.00	0.00		0			-1		bot-2	40.94	y	0	4	2
182669	bot-5	alpha	F35r-3410	state+ammo	7.09	-33.27	88	0.00	0.00		0			-1		bot-2	26.23	y	0	15	63
182687	bot-5	alpha	A35r-3410	state	7.09	-33.27	88	0.00	0.00		0			-1		bot-2	26.23	y	0	15	63
182746	bot-1	alpha	A32r-3410	score	-7.45	-28.38	95	0.00	0.00		0			-1		bot-2	40.94	y	0	4	2
182746	bot-5	alpha	A34r-3410	score	7.09	-33.27	88	0.00	0.00		0			-1		bot-2	26.23	y	0	15	63
182822	bot-5	alpha	F34r-3410	state	7.09	-33.27	88	0.00	0.00		0			-1		bot-2	26.23	y	0	14	63
182850	bot-5	alpha	A34r-3410	state	7.09	-33.27	88	0.00	0.00		0			-1		bot-2	26.23	y	0	14	63
182886	bot-1	alpha	F32r-2410	state+ammo	-7.45	-28.38	95	0.00	0.00		0			-1		bot-2	40.94	y	0	3	2
182886	bot-2	bravo	A10r-0220	health	33.30	-32.28	268	0.00	0.00		0			-1		bot-5	26.23	y	0	0	0
182914	bot-1	alpha	A32r-2410	state	-7.45	-28.38	95	0.00	0.00		0			-1		bot-2	40.94	y	0	3	2
182973	bot-5	alpha	F34r-3410	state	7.09	-33.27	88	0.00	0.00		0			-1		bot-2	26.23	y	0	13	63
183003	bot-5	alpha	A34r-3410	state	7.09	-33.27	88	0.00	0.00		0			-1		bot-2	26.23	y	0	13	63
183136	bot-5	alpha	F34r-3410	state	7.09	-33.27	88	0.00	0.00		0			-1		bot-2	26.23	y	0	12	63
183153	bot-5	alpha	A34r-3410	state	7.09	-33.27	88	0.00	0.00		0			-1		bot-2	26.23	y	0	12	63
183186	bot-3	alpha	D00m--000	tick	3.00	-26.44	79	4.08	0.00	5.35	1	grenade		-1		bot-4	18.65	y	0	7	23
183186	bot-4	bravo	D00r--000	tick	8.49	-8.46	118	4.08	0.00	4.57	1	grenade		-1		bot-3	18.65	y	0	5	101
183186	bot-6	bravo	P00r-4210	tick	-10.57	-5.66	252	2.40	2.37	5.47	5	patrolReentry		-1				-	0	7	30
183236	bot-1	alpha	F32r-2410	state	-7.45	-28.38	95	0.00	0.00		0			-1		bot-2	40.94	y	0	2	2
183253	bot-1	alpha	A32r-2410	state	-7.45	-28.38	95	0.00	0.00		0			-1		bot-2	40.94	y	0	2	2
183286	bot-5	alpha	F34r-3410	state	7.09	-33.27	88	0.00	0.00		0			-1		bot-2	26.23	y	0	11	63
183312	bot-5	alpha	U34r-3410	state	7.12	-33.27	88	1.32	0.03	20.35	3	pursue		-1		bot-2	26.23	y	0	11	63
183537	bot-6	bravo	S00r-4310	state+health	-11.40	-5.71	267	2.40	0.84	23.75	6	seek		-1				-	0	7	30
183586	bot-1	alpha	F32r-1410	state+ammo	-7.45	-28.38	95	0.00	0.00		0			-1		bot-2	40.94	y	0	1	2
183625	bot-1	alpha	A32r-1410	state	-7.45	-28.38	95	0.00	0.00		0			-1		bot-2	40.94	y	0	1	2
183886	bot-2	bravo	A10r-0220	tick	33.30	-32.28	268	0.00	0.00		0			-1		bot-5	24.47	y	0	0	0
183936	bot-1	alpha	A32r-R410	ammo	-7.45	-28.38	95	0.00	0.00		0			-1		bot-2	40.94	y	0	0	2
184199	bot-3	alpha	D00m--000	tick	3.00	-26.44	79	4.08	0.00	5.35	1	grenade		-1		bot-4	18.65	y	0	7	23
184199	bot-4	bravo	D00r--000	tick	8.49	-8.46	118	4.08	0.00	4.57	1	grenade		-1		bot-3	18.65	y	0	5	101
184328	bot-5	alpha	U34r-3410	tick	10.73	-33.26	88	4.08	3.61	16.74	3	pursue		-1		bot-2	22.70	y	0	11	63
184537	bot-6	bravo	S00r-4310	tick	-12.00	-7.54	170	2.31	1.93	22.03	5	seek		-1				-	0	7	30
184806	bot-2	bravo	A00r-0220	tier	33.30	-32.28	267	0.00	0.00		0			-1		bot-5	20.78	y	0	0	0
184924	bot-5	alpha	U00r-3410	tier+score	13.16	-33.26	87	4.08	2.43	14.32	3	pursue		-1		bot-2	20.36	y	0	11	63
184966	bot-1	alpha	A32r-R410	tick	-7.45	-28.38	95	0.00	0.00		0			-1		bot-2	40.94	y	0	0	2
185188	bot-3	alpha	P00m-0420	state+ammo+health+packs	2.25	-25.25	0	0.00	1.41		0			-1				-	0	0	101
185188	bot-4	bravo	P00r-0410	state+ammo+health+packs	-3.25	25.75	0	0.00	36.17		0			-1				-	0	0	24
185231	bot-3	alpha	C34m-4420	state+tier+score+ammo	2.20	-25.44	349	4.57	0.19	8.05	2	cover		-1				-	0	7	23
185231	bot-4	bravo	S00r-R410	state+ammo	-3.25	25.65	349	2.40	0.10	55.62	8	seek		-1				-	0	5	101
185299	bot-3	alpha	C34m-4422	latches	2.12	-25.74	331	4.57	0.31	7.74	2	cover		-1				-	0	7	23
185469	bot-3	alpha	C00m-4422	tier+score	1.92	-26.49	287	4.57	0.78	6.96	2	cover		-1				-	0	7	23
185536	bot-2	bravo	A00r-0320	health	33.30	-32.28	267	0.00	0.00		0			-1		bot-5	17.80	y	0	0	0
185560	bot-6	bravo	S00r-4310	tick	-12.00	-9.84	175	2.20	2.29	19.77	5	seek		-1				-	0	7	30
185678	bot-3	alpha	S00m-4420	state+latches	1.61	-27.18	258	2.40	0.75	8.36	2	seek		-1				-	0	7	23
185742	bot-1	alpha	F32r-1410	state+ammo	-7.45	-28.38	95	0.00	0.00		0			-1		bot-2	40.94	y	0	1	0
185762	bot-1	alpha	U32r-1410	state	-7.43	-28.38	95	1.32	0.03	31.82	4	pursue		-1		bot-2	40.94	y	0	1	0
185952	bot-5	alpha	U00r-3410	tick	17.36	-33.25	87	4.08	4.20	10.13	2	pursue		-1		bot-2	16.14	y	0	11	63
186239	bot-4	bravo	S00r-R410	tick	-3.25	23.23	185	2.40	2.42	53.21	8	seek		-1				-	0	5	101
186327	bot-3	alpha	C32m-4420	state+tier+score	0.13	-27.26	256	4.57	1.48	7.20	2	cover		-1				-	0	7	23
186346	bot-3	alpha	C32m-4422	latches	0.17	-27.33	256	4.57	0.08	7.12	2	cover		-1				-	0	7	23
186538	bot-2	bravo	A00r-0320	tick	33.30	-32.28	266	0.00	0.00		0			-1		bot-5	13.66	y	0	0	0
186573	bot-6	bravo	S00r-4310	tick	-12.00	-11.89	168	1.77	2.05	17.76	5	seek		-1				-	0	7	30
186759	bot-3	alpha	A32m-4420	state+latches	1.13	-28.86	172	0.00	1.80		0			-1		bot-2	32.36	y	0	7	23
186778	bot-1	alpha	U32r-1410	tick	-3.88	-28.32	96	4.08	3.54	28.30	4	pursue		-1		bot-2	37.48	y	0	1	0
186952	bot-5	alpha	U00r-3410	tick	21.44	-33.25	85	4.08	4.08	6.06	2	pursue		-1		bot-2	12.06	y	0	11	63
187036	bot-4	bravo	S00r-4410	ammo	-3.25	21.31	180	2.40	1.91	51.31	8	seek		-1				-	0	20	86
187145	bot-3	alpha	F32m-4420	state	1.13	-28.86	96	0.00	0.00		0			-1		bot-2	32.35	y	0	6	23
187145	bot-6	bravo	P00r-4310	state	-12.00	-12.73	172	1.68	0.84	16.94	3	patrolReentry		-1				-	0	7	30
187173	bot-2	bravo	A10r-0320	tier	33.30	-32.28	265	0.00	0.00		0			-1		bot-5	11.13	y	0	0	0
187173	bot-3	alpha	A32m-4420	state	1.13	-28.86	96	0.00	0.00		0			-1		bot-2	32.35	y	0	6	23
187515	bot-3	alpha	F32m-3420	state+ammo	1.13	-28.86	96	0.00	0.00		0			-1		bot-2	32.35	y	0	5	23
187543	bot-3	alpha	A32m-3420	state	1.13	-28.86	96	0.00	0.00		0			-1		bot-2	32.35	y	0	5	23
187543	bot-6	bravo	P00r-4410	health	-12.00	-13.38	237	1.60	0.65	16.30	3	patrolReentry		-1				-	0	7	30
187790	bot-1	alpha	U32r-1410	tick	0.23	-28.17	97	4.08	4.12	24.24	4	pursue		-1		bot-2	33.46	y	0	1	0
187862	bot-3	alpha	F32m-3420	state	1.13	-28.86	96	0.00	0.00		0			-1		bot-2	32.35	y	0	4	23
187879	bot-3	alpha	U32m-3420	state	1.15	-28.87	96	1.32	0.02	25.72	4	pursue		-1		bot-2	32.35	y	0	4	23
187957	bot-5	alpha	U00r-3410	tick	25.47	-32.66	87	4.08	4.08	1.99	1	pursue		-1		bot-2	7.95	y	0	11	63
188053	bot-4	bravo	S00r-4410	tick	-3.25	18.87	186	2.40	2.44	48.38	7	seek		-1				-	0	20	86
188184	bot-2	bravo	A10r-0320	tick	33.30	-32.28	268	0.00	0.00		0			-1		bot-5	7.04	y	0	0	0
188536	bot-4	bravo	A00r-4410	state	-3.25	17.76	176	0.00	1.12		0			-1		bot-1	45.90	y	0	20	86
188552	bot-6	bravo	P00r-4410	tick	-12.00	-14.28	288	0.05	0.89	15.44	4	patrolReentry		-1				-	0	7	30
188802	bot-1	alpha	U32r-1410	tick	4.24	-27.81	99	4.08	4.02	20.34	3	pursue		-1		bot-2	29.47	y	0	1	0
188902	bot-3	alpha	U32m-3420	tick	4.65	-29.36	96	4.08	3.54	19.70	3	pursue		-1		bot-2	28.91	y	0	4	23
188986	bot-5	alpha	U00r-3410	tick	26.98	-32.31	90	0.00	1.55		0			-1		bot-2	6.33	y	0	11	63
189004	bot-4	bravo	F00r-4410	state	-3.25	17.76	170	0.00	0.00		0			-1		bot-1	46.34	y	0	19	86
189020	bot-4	bravo	A00r-4410	state	-3.25	17.76	170	0.00	0.00		0			-1		bot-1	46.36	y	0	19	86
189152	bot-1	alpha	U00r-1410	tier+score	5.65	-27.92	99	4.08	1.42	18.92	3	pursue		-1		bot-2	28.12	y	0	1	0
189152	bot-3	alpha	U00m-3420	tier+score	5.66	-29.41	96	4.08	1.01	18.70	3	pursue		-1		bot-2	27.92	y	0	4	23
189152	bot-4	bravo	F00r-4410	state	-3.25	17.76	169	0.00	0.00		0			-1		bot-1	46.50	y	0	18	86
189169	bot-1	alpha	U10r-1410	tier	5.72	-27.90	99	4.08	0.07	18.86	3	pursue		-1		bot-2	27.99	y	0	1	0
189169	bot-3	alpha	U10m-3420	tier	5.73	-29.41	96	4.08	0.07	18.63	3	pursue		-1		bot-2	27.79	y	0	4	23
189169	bot-4	bravo	A00r-4410	state	-3.25	17.76	169	0.00	0.00		0			-1		bot-1	46.54	y	0	18	86
189186	bot-2	bravo	A10r-0320	tick	33.30	-32.28	270	0.00	0.00		0			-1		bot-5	6.33	y	0	0	0
189292	bot-4	bravo	F00r-4410	state	-3.25	17.76	168	0.00	0.00		0			-1		bot-1	46.63	y	0	17	86
189318	bot-4	bravo	A00r-4410	state	-3.25	17.76	168	0.00	0.00		0			-1		bot-1	46.63	y	0	17	86
189372	bot-2	bravo	A00r-0320	tier	33.30	-32.28	270	0.00	0.00		0			-1		bot-5	6.33	y	0	0	0
189436	bot-4	bravo	F00r-4410	state	-3.25	17.76	168	0.00	0.00	0.51	1	muzzleRecovery		-1		bot-1	46.78	y	0	16	86
189455	bot-4	bravo	P00r-4410	state	-3.25	17.73	172	1.32	0.03	0.48	1	muzzleRecovery		-1		bot-1	46.78	y	0	16	86
189536	bot-2	bravo	A00r-0420	health	33.30	-32.28	270	0.00	0.00		0			-1		bot-5	6.33	y	0	0	0
189553	bot-6	bravo	P00r-4410	tick	-12.00	-14.29	256	0.08	0.01	15.43	4	patrolReentry		-1				-	0	7	30
189586	bot-4	bravo	U00r-4410	state	-3.25	17.56	177	1.32	0.17	43.10	6	pursue		-1		bot-1	46.78	y	0	16	86
190020	bot-5	alpha	U00r-3410	tick	26.98	-32.31	90	0.00	0.00		0			-1		bot-2	6.33	y	0	11	63
190050	bot-4	bravo	U00r-441G	latches	-3.20	16.19	165	4.08	1.37	41.05	5	pursue		-1		bot-1	46.00	w	0	16	86
190185	bot-1	alpha	U10r-1410	tick	9.81	-28.00	100	4.08	4.09	14.79	2	pursue		-1		bot-2	23.98	y	0	1	0
190185	bot-3	alpha	U10m-3420	tick	9.80	-29.51	97	4.08	4.07	14.58	2	pursue		-1		bot-2	23.77	y	0	4	23
190275	bot-4	bravo	S00r-4410	state+latches	-3.06	15.34	165	2.40	0.87	45.16	7	seek		-1		bot-1	45.36	w	0	16	86
190567	bot-2	bravo	A00r-0420	tick	33.30	-32.28	270	0.00	0.00		0			-1		bot-5	6.33	y	0	0	0
190567	bot-6	bravo	P00r-4410	tick	-12.00	-14.32	264	0.67	0.04	15.39	4	patrolReentry		-1				-	0	7	30
190613	bot-4	bravo	U00r-4410	state	-3.06	14.49	161	4.08	0.85	40.49	5	pursue		-1		bot-1	45.07	y	0	16	86
190670	bot-1	alpha	U00r-1410	tier	11.75	-28.19	101	4.08	1.95	12.85	2	pursue		-1		bot-2	22.07	y	0	1	0
190670	bot-3	alpha	U00m-3420	tier	11.74	-29.70	97	4.08	1.95	12.63	2	pursue		-1		bot-2	21.84	y	0	4	23
190895	bot-3	alpha	U00m-3430	packs	12.57	-29.86	97	1.32	0.84	11.79	2	pursue		-1		bot-2	20.91	y	0	4	23
191020	bot-5	alpha	U00r-3410	tick	26.98	-32.31	90	0.00	0.00		0			-1		bot-2	6.33	y	0	11	63
191574	bot-2	bravo	A00r-0420	tick	33.30	-32.28	270	0.00	0.00		0			-1		bot-5	6.33	y	0	0	0
191574	bot-6	bravo	P00r-4410	tick	-12.00	-14.31	295	0.11	0.02	28.46	4	patrol		-1				-	0	7	30
191636	bot-4	bravo	U00r-4410	tick	-1.89	10.50	157	4.08	4.16	39.99	6	pursue		-1		bot-1	43.51	y	0	16	86
191671	bot-1	alpha	U00r-1410	tick	15.58	-29.42	99	4.08	4.02	8.86	2	pursue		-1		bot-2	18.02	y	0	1	0
191898	bot-3	alpha	U00m-3430	tick	14.41	-29.66	98	4.08	1.86	9.99	2	pursue		-1		bot-2	19.15	y	0	4	23
192031	bot-5	alpha	U00r-3410	tick	26.98	-32.31	90	0.00	0.00		0			-1		bot-2	6.33	y	0	11	63
192526	bot-4	bravo	U00r-441G	latches	-0.48	7.16	153	4.08	3.63	40.83	5	pursue		-1		bot-1	42.01	w	0	16	86
192586	bot-2	bravo	A00r-0420	tick	33.30	-32.28	270	0.00	0.00		0			-1		bot-5	6.33	y	0	0	0
192586	bot-6	bravo	P00r-4410	tick	-12.00	-14.31	275	0.69	0.00	28.46	4	patrol		-1				-	0	7	30
192619	bot-4	bravo	A00r-4410	state+latches	-0.37	6.94	154	0.00	0.24		0			-1		bot-3	40.03	y	0	16	86
192685	bot-1	alpha	U00r-1410	tick	19.64	-30.11	99	4.08	4.12	4.74	1	pursue		-1		bot-2	13.95	y	0	1	0
192845	bot-4	bravo	F00r-3410	state+ammo	-0.37	6.94	153	0.00	0.00		0			-1		bot-3	40.60	y	0	15	86
192864	bot-4	bravo	A00r-3410	state	-0.37	6.94	153	0.00	0.00		0			-1		bot-3	40.66	y	0	15	86
192906	bot-3	alpha	U00m-3430	tick	18.44	-29.27	101	4.08	4.05	6.07	1	pursue		-1		bot-2	15.25	y	0	4	23
192952	bot-4	bravo	A00r-341G	latches	-0.37	6.94	153	0.00	0.00		0			-1		bot-3	40.88	w	0	15	86
193035	bot-5	alpha	U00r-3410	tick	26.98	-32.31	90	0.00	0.00		0			-1		bot-2	6.33	y	0	11	63
193169	bot-3	alpha	U00m-34B0	packs	19.45	-29.44	102	1.32	1.02	5.04	1	pursue		-1		bot-2	14.16	y	0	4	23
193169	bot-4	bravo	A00r-3410	latches	-0.37	6.94	150	0.00	0.00		0			-1		bot-1	43.26	y	0	15	86
193269	bot-1	alpha	U00r-1420	packs	21.95	-30.43	99	1.32	2.34	2.41	1	pursue		-1		bot-2	11.52	y	0	1	0
193535	bot-4	bravo	F00r-3410	state	-0.37	6.94	149	0.00	0.00		0			-1		bot-1	43.73	y	0	14	86
193553	bot-4	bravo	A00r-3410	state	-0.37	6.94	149	0.00	0.00		0			-1		bot-1	43.75	y	0	14	86
193636	bot-2	bravo	A00r-0420	tick	33.30	-32.28	270	0.00	0.00		0			-1		bot-5	6.33	y	0	0	0
193636	bot-6	bravo	P00r-4410	tick	-12.00	-14.47	236	0.31	0.17	49.00	8	patrol		-1				-	0	7	30
193685	bot-4	bravo	F00r-3410	state	-0.37	6.94	149	0.00	0.00	0.70	1	muzzleRecovery		-1		bot-1	43.86	y	0	13	86
193703	bot-4	bravo	P00r-3410	state	-0.37	6.91	152	1.32	0.02	0.67	1	muzzleRecovery		-1		bot-1	43.88	y	0	13	86
193969	bot-4	bravo	A00r-3410	state	-0.31	6.59	166	0.00	0.33		0			-1		bot-1	43.77	y	0	13	86
194035	bot-5	alpha	U00r-3410	tick	26.98	-32.31	90	0.00	0.00		0			-1		bot-2	6.33	y	0	11	63
194069	bot-4	bravo	F00r-3410	state	-0.31	6.59	148	0.00	0.00		0			-1		bot-1	43.86	y	0	12	86
194086	bot-4	bravo	A00r-3410	state	-0.31	6.59	148	0.00	0.00		0			-1		bot-1	43.87	y	0	12	86
194171	bot-3	alpha	U00m-34B0	tick	21.26	-29.75	102	4.08	1.84	3.21	1	pursue		-1		bot-2	12.37	y	0	4	23
194222	bot-4	bravo	F00r-3410	state	-0.31	6.59	147	0.00	0.00		0			-1		bot-1	44.20	y	0	11	86
194242	bot-4	bravo	U00r-3410	state	-0.30	6.57	147	1.32	0.03	41.42	5	pursue		-1		bot-1	44.25	y	0	11	86
194282	bot-1	alpha	U00r-1420	tick	23.81	-30.69	99	4.08	1.88	0.53	1	pursue		-1		bot-2	9.71	y	0	1	0
194577	bot-3	alpha	U00m-34C0	packs	22.84	-29.98	102	1.32	1.59	1.63	1	pursue		-1		bot-2	10.74	y	0	4	23
194636	bot-2	bravo	A00r-0420	tick	33.30	-32.28	270	0.00	0.00		0			-1		bot-5	6.33	y	0	0	0
194636	bot-6	bravo	P00r-4410	tick	-12.00	-14.66	273	0.10	0.18	48.93	8	patrol		-1				-	0	7	30
195048	bot-5	alpha	U00r-3410	tick	26.98	-32.31	90	0.00	0.00		0			-1		bot-2	6.33	y	0	11	63
195254	bot-4	bravo	U00r-3410	tick	1.60	3.57	147	4.08	3.55	35.05	5	pursue		-1		bot-1	41.00	y	0	11	86
195304	bot-1	alpha	U00r-1420	tick	23.92	-30.70	100	0.00	0.11		0			-1		bot-2	9.51	y	0	1	0
195578	bot-3	alpha	U00m-34C0	tick	24.15	-29.96	104	0.00	1.31		0			-1		bot-2	9.44	y	0	4	23
195653	bot-2	bravo	A00r-0420	tick	33.30	-32.28	270	0.00	0.00		0			-1		bot-5	6.33	y	0	0	0
195653	bot-6	bravo	P00r-4410	tick	-12.00	-14.72	289	0.04	0.06	48.90	8	patrol		-1				-	0	7	30
196069	bot-5	alpha	U00r-3410	tick	26.98	-32.31	90	0.00	0.00		0			-1		bot-2	6.33	y	0	11	63
196270	bot-4	bravo	U00r-3410	tick	3.80	0.06	147	4.08	4.14	30.91	5	pursue		-1		bot-1	36.89	y	0	11	86
196312	bot-1	alpha	U00r-1420	tick	23.92	-30.70	100	0.00	0.00		0			-1		bot-2	9.51	y	0	1	0
196580	bot-3	alpha	U00m-34C0	tick	24.15	-29.96	104	0.00	0.00		0			-1		bot-2	9.44	y	0	4	23
196670	bot-2	bravo	A00r-0420	tick	33.30	-32.28	270	0.00	0.00		0			-1		bot-5	6.33	y	0	0	0
196670	bot-6	bravo	P00r-4410	tick	-12.00	-14.74	257	0.01	0.02	48.89	8	patrol		-1				-	0	7	30
197069	bot-5	alpha	U00r-3410	tick	26.98	-32.31	90	0.00	0.00		0			-1		bot-2	6.33	y	0	11	63
197286	bot-4	bravo	U00r-3410	tick	5.53	-3.66	146	4.08	4.10	26.86	4	pursue		-1		bot-1	32.82	y	0	11	86
197329	bot-1	alpha	U00r-1420	tick	23.92	-30.70	100	0.00	0.00		0			-1		bot-2	9.51	y	0	1	0
197586	bot-3	alpha	U00m-34C0	tick	24.15	-29.96	104	0.00	0.00		0			-1		bot-2	9.44	y	0	4	23
197685	bot-2	bravo	A00r-0420	tick	33.30	-32.28	270	0.00	0.00		0			-1		bot-5	6.33	y	0	0	0
197685	bot-6	bravo	P00r-4410	tick	-12.00	-14.30	262	0.18	0.44	65.64	10	patrol		-1				-	0	7	30
198085	bot-5	alpha	U00r-3410	tick	26.98	-32.31	90	0.00	0.00		0			-1		bot-2	6.33	y	0	11	63
198287	bot-4	bravo	U00r-3410	tick	6.56	-7.61	143	4.08	4.08	23.06	4	pursue		-1		bot-1	28.99	y	0	11	86
198350	bot-1	alpha	U00r-1420	tick	23.92	-30.70	100	0.00	0.00		0			-1		bot-2	9.51	y	0	1	0
198587	bot-3	alpha	U00m-34C0	tick	24.15	-29.96	104	0.00	0.00		0			-1		bot-2	9.44	y	0	4	23
198691	bot-2	bravo	A00r-0420	tick	33.30	-32.28	270	0.00	0.00		0			-1		bot-5	6.33	y	0	0	0
198691	bot-6	bravo	P00r-4410	tick	-12.00	-14.29	293	0.12	0.02	65.63	10	patrol		-1				-	0	7	30
199102	bot-5	alpha	U00r-3410	tick	26.98	-32.31	90	0.00	0.00		0			-1		bot-2	6.33	y	0	11	63
199302	bot-4	bravo	U00r-3410	tick	8.36	-11.19	141	4.08	4.01	19.14	3	pursue		-1		bot-1	25.03	y	0	11	86
199352	bot-1	alpha	U00r-1420	tick	23.92	-30.70	100	0.00	0.00		0			-1		bot-2	9.51	y	0	1	0
199592	bot-3	alpha	U00m-34C0	tick	24.15	-29.96	104	0.00	0.00		0			-1		bot-2	9.44	y	0	4	23
199705	bot-2	bravo	A00r-0420	tick	33.30	-32.28	270	0.00	0.00		0			-1		bot-5	6.33	y	0	0	0
199705	bot-6	bravo	P00r-4410	tick	-12.00	-14.30	279	0.63	0.01	65.64	10	patrol		-1				-	0	7	30
200127	bot-5	alpha	U00r-3410	tick	26.98	-32.31	90	0.00	0.00		0			-1		bot-2	6.33	y	0	11	63
200320	bot-4	bravo	U00r-3410	tick	11.26	-14.16	143	4.08	4.15	15.01	3	pursue		-1		bot-1	20.95	y	0	11	86
200373	bot-1	alpha	U00r-1420	tick	23.92	-30.70	100	0.00	0.00		0			-1		bot-2	9.51	y	0	1	0
200611	bot-3	alpha	U00m-34C0	tick	24.15	-29.96	104	0.00	0.00		0			-1		bot-2	9.44	y	0	4	23
200716	bot-2	bravo	A00r-0420	tick	33.30	-32.28	270	0.00	0.00		0			-1		bot-5	6.33	y	0	0	0
200716	bot-6	bravo	P00r-4410	tick	-12.00	-13.00	284	1.58	1.30	50.89	7	patrol		-1				-	0	7	30
201141	bot-5	alpha	U00r-3410	tick	26.98	-32.31	90	0.00	0.00		0			-1		bot-2	6.33	y	0	11	63
201329	bot-4	bravo	U00r-3410	tick	14.14	-17.11	144	4.08	4.12	10.91	3	pursue		-1		bot-1	16.84	y	0	11	86
201390	bot-1	alpha	U00r-1420	tick	23.92	-30.70	100	0.00	0.00		0			-1		bot-2	9.51	y	0	1	0
201636	bot-3	alpha	U00m-34C0	tick	24.15	-29.96	104	0.00	0.00		0			-1		bot-2	9.44	y	0	4	23
201719	bot-2	bravo	A00r-0420	tick	33.30	-32.28	270	0.00	0.00		0			-1		bot-5	6.33	y	0	0	0
201719	bot-6	bravo	P00r-4410	tick	-12.00	-11.50	306	1.36	1.50	49.54	7	patrol		-1				-	0	7	30
202152	bot-5	alpha	U00r-3410	tick	26.98	-32.31	90	0.00	0.00		0			-1		bot-2	6.33	y	0	11	63
202335	bot-4	bravo	U00r-3410	tick	16.74	-20.28	145	4.08	4.10	6.81	2	pursue		-1		bot-1	12.73	y	0	11	86
202394	bot-1	alpha	U00r-1420	tick	23.92	-30.70	100	0.00	0.00		0			-1		bot-2	9.51	y	0	1	0
202647	bot-3	alpha	U00m-34C0	tick	24.15	-29.96	104	0.00	0.00		0			-1		bot-2	9.44	y	0	4	23
202722	bot-2	bravo	A00r-0420	tick	33.30	-32.28	270	0.00	0.00		0			-1		bot-5	6.33	y	0	0	0
202722	bot-6	bravo	P00r-4410	tick	-12.00	-10.27	321	1.11	1.23	48.43	7	patrol		-1				-	0	7	30
203168	bot-5	alpha	U00r-3410	tick	26.98	-32.31	90	0.00	0.00		0			-1		bot-2	6.33	y	0	11	63
203346	bot-4	bravo	U00r-3410	tick	19.20	-23.59	146	4.08	4.12	2.69	1	pursue		-1		bot-1	8.66	y	0	11	86
203414	bot-1	alpha	U00r-1420	tick	23.92	-30.70	100	0.00	0.00		0			-1		bot-2	9.51	y	0	1	0
203651	bot-3	alpha	U00m-34C0	tick	24.15	-29.96	104	0.00	0.00		0			-1		bot-2	9.44	y	0	4	23
203735	bot-2	bravo	A00r-0420	tick	33.30	-32.28	270	0.00	0.00		0			-1		bot-5	6.33	y	0	0	0
203735	bot-6	bravo	P00r-4410	tick	-12.00	-9.19	282	0.86	1.08	47.46	7	patrol		-1				-	0	7	30
204169	bot-5	alpha	U00r-3410	tick	26.98	-32.31	90	0.00	0.00		0			-1		bot-2	6.33	y	0	11	63
204352	bot-4	bravo	U00r-3410	tick	20.56	-25.49	147	0.00	2.34		0			-1		bot-1	6.21	y	0	11	86
204419	bot-1	alpha	U00r-1420	tick	23.92	-30.70	100	0.00	0.00		0			-1		bot-2	9.51	y	0	1	0
204671	bot-3	alpha	U00m-34C0	tick	24.15	-29.96	104	0.00	0.00		0			-1		bot-2	9.44	y	0	4	23
204752	bot-2	bravo	A00r-0420	tick	33.30	-32.28	270	0.00	0.00		0			-1		bot-5	6.33	y	0	0	0
204752	bot-6	bravo	P00r-4410	tick	-12.00	-8.43	269	0.65	0.76	46.78	7	patrol		-1				-	0	7	30
205192	bot-5	alpha	U00r-3410	tick	26.98	-32.31	90	0.00	0.00		0			-1		bot-2	6.33	y	0	11	63
205368	bot-4	bravo	U00r-3410	tick	20.56	-25.49	147	0.00	0.00		0			-1		bot-1	6.21	y	0	11	86
205428	bot-1	alpha	U00r-1420	tick	23.92	-30.70	100	0.00	0.00		0			-1		bot-2	9.51	y	0	1	0
205687	bot-3	alpha	U00m-34C0	tick	24.15	-29.96	104	0.00	0.00		0			-1		bot-2	9.44	y	0	4	23
205762	bot-2	bravo	A00r-0420	tick	33.30	-32.28	270	0.00	0.00		0			-1		bot-5	6.33	y	0	0	0
205762	bot-6	bravo	P00r-4410	tick	-12.00	-7.86	298	0.49	0.57	46.27	7	patrol		-1				-	0	7	30
206198	bot-5	alpha	U00r-3410	tick	26.98	-32.31	90	0.00	0.00		0			-1		bot-2	6.33	y	0	11	63
206377	bot-4	bravo	U00r-3410	tick	20.56	-25.49	147	0.00	0.00		0			-1		bot-1	6.21	y	0	11	86
206436	bot-1	alpha	U00r-1420	tick	23.92	-30.70	100	0.00	0.00		0			-1		bot-2	9.51	y	0	1	0
206691	bot-3	alpha	U00m-34C0	tick	24.15	-29.96	104	0.00	0.00		0			-1		bot-2	9.44	y	0	4	23
