t_ms	bot_id	team	code	changed_slots	x	z	yaw_deg	speed	moved	goal_dist	path_len	path_mode	squad_id	squad_rank	leader_id	target_id	target_dist	vis_gate	nav_region	mag	reserve	self_threat	sidearm_mag	sidearm_reserve	role_id
22120494	bot-1598	alpha	G44rb4422	score	-68.50	-46.62	286	0.00	0.01		0		squad-1	8	bot-52	bot-1594	12.09	w	0	6	35	0	6	35	sniper
22120545	bot-1593	alpha	H34r-2110	tier+element	-74.53	-36.41	79	0.00	0.00		0		squad-1	2	bot-52	bot-1601	49.81	y	0	15	97	0	20	101	rifleman
22120571	bot-1593	alpha	H44rb2110	tier+element	-74.53	-36.41	81	0.00	0.00		0		squad-1	2	bot-52	bot-1601	49.81	y	0	15	97	0	20	101	rifleman
22120571	bot-1594	bravo	P00r-4310	state+latches	-80.37	-47.81	63	4.00	0.64	5.51	1	muzzleRecovery	squad-203	1	bot-1578	bot-1596	7.17	y	0	28	99	0	7	35	rifleman
22120624	bot-1594	bravo	A00r-4310	state	-80.21	-47.95	77	0.00	0.22	5.71	0	muzzleRecovery	squad-203	1	bot-1578	bot-1596	6.80	y	0	28	99	0	7	35	rifleman
22120655	bot-1601	bravo	F00r-3410	state	-28.17	-18.19	249	0.00	0.03		0		squad-219	0	bot-1601	bot-1593	49.80	y	0	22	120	0	20	101	rifleman
22120682	bot-1594	bravo	F00r-4310	state	-80.20	-47.95	64	0.12	0.00		0		squad-203	1	bot-1578	bot-1596	6.44	y	0	28	99	0	7	35	rifleman
22120682	bot-1601	bravo	A00r-3410	state	-28.17	-18.19	249	0.00	0.00		0		squad-219	0	bot-1601	bot-1593	49.80	y	0	21	120	0	20	101	rifleman
22120712	bot-1594	bravo	A00r-4310	state	-80.20	-47.95	64	0.00	0.00		0		squad-203	1	bot-1578	bot-1596	6.26	y	0	27	99	0	7	35	rifleman
22120732	bot-1593	alpha	H44rb2210	health	-74.52	-36.40	94	0.01	0.01		0		squad-1	2	bot-52	bot-1601	49.80	y	0	15	97	0	20	101	rifleman
22120756	bot-1605	bravo	A00r-4410	state	-26.70	-21.94	243	0.59	0.46	48.21	7	seek	squad-219	2	bot-1601	bot-1596	53.89	w	0	1	30	0	20	101	sniper
22120778	bot-1601	bravo	F00r-3410	state	-28.17	-18.19	249	0.00	0.00		0		squad-219	0	bot-1601	bot-1593	49.80	y	0	21	120	0	20	101	rifleman
22120811	bot-129	alpha	C33r-4422	tier+score+element	-77.51	-45.20	67	4.33	1.30	3.04	1	cover	squad-1	6	bot-52			-	0	1	30	0	20	101	sniper
22120811	bot-261	bravo	P00r-4420	tick	-52.13	44.28	243	1.89	2.30		7	patrol	squad-2	0	bot-261			-	0	1	1	0	20	101	sniper
22120811	bot-312	bravo	P00r-4320	tick	-32.75	34.57	295	2.01	2.23	17.75	4	squad	squad-2	5	bot-261			-	0	1	20	0	6	35	sniper
22120811	bot-425	alpha	S33r-4320	tier+score+element	-81.28	-46.36	79	1.33	0.24	1.29	1	seek	squad-1	9	bot-52			-	0	1	27	0	20	101	sniper
22120811	bot-426	bravo	P00r-4320	tick	-26.84	44.99	285	1.52	2.10	24.25	4	squad	squad-2	6	bot-261			-	0	1	2	0	0	22	sniper
22120811	bot-596	alpha	S33r-4320	tier+score+element	-77.49	-46.24	249	1.35	0.42	6.16	2	seek	squad-1	3	bot-52			-	0	28	120	0	7	35	rifleman
22120811	bot-704	bravo	P00r-4420	tick	-34.64	33.84	253	2.02	2.13	16.18	4	squad	squad-2	7	bot-261			-	0	1	28	0	7	35	sniper
22120811	bot-760	alpha	S33r-2320	tier+score+element	-77.89	-47.69	260	1.33	0.42	2.65	1	seek	squad-1	4	bot-52			-	0	12	120	0	7	35	rifleman
22120811	bot-860	alpha	M33m-24E0	tier+score+element	-65.44	-41.27	291	3.62	0.87	10.31	2	medic	squad-1	10	bot-52			-	0	8	81	0	7	28	medic
22120811	bot-892	bravo	P00m-43E0	tick	-28.01	44.98	269	1.55	1.47	23.08	3	squad	squad-2	8	bot-261			-	0	16	101	0	7	35	medic
22120811	bot-1023	alpha	S33r-4420	tier+score+element	-75.02	-47.16	252	1.42	0.46	4.71	1	seek	squad-1	5	bot-52			-	0	1	29	0	20	101	sniper
22120811	bot-1404	bravo	A00r-0420	tick	-50.79	-12.01	208	0.00	0.00		0		squad-2	4	bot-261	bot-1592	38.40	y	0	0	0	0	0	23	sniper
22120811	bot-1592	alpha	G33r-4422	tier+score+element	-68.50	-45.62	283	0.00	0.00		0		squad-1	1	bot-52	bot-1594	12.02	w	0	1	2	0	24	120	technical
22120811	bot-1593	alpha	H33r-2210	tier+score+element	-74.52	-36.40	104	0.00	0.00		0		squad-1	2	bot-52	bot-1601	49.80	y	0	15	97	0	20	101	rifleman
22120811	bot-1594	bravo	F00r-4310	state	-80.20	-47.95	66	0.00	0.00		0		squad-203	1	bot-1578	bot-1596	5.62	y	0	27	99	0	7	35	rifleman
22120811	bot-1596	alpha	E44mm2039	health	-75.46	-45.86	47	5.75	1.73	1.64	1	flee	squad-1	7	bot-52	bot-1603	53.60	r	0	9	101	0	7	35	medic
22120811	bot-1601	bravo	P00r-3410	state	-28.17	-18.19	249	1.25	0.00		1	muzzleRecovery	squad-219	0	bot-1601	bot-1593	49.80	y	0	20	120	0	20	101	rifleman
22120811	bot-1605	bravo	A00r-441G	latches	-26.69	-21.94	252	0.62	0.01		0		squad-219	2	bot-1601	bot-1593	49.96	w	0	1	30	0	20	101	sniper
22120838	bot-129	alpha	C44rb4422	tier+score+element	-77.40	-45.16	71	4.40	0.12	2.94	1	cover	squad-1	6	bot-52			-	0	1	30	0	20	101	sniper
22120838	bot-425	alpha	S44rm4320	tier+score+element	-81.27	-46.40	85	1.33	0.04	1.26	1	seek	squad-1	9	bot-52			-	0	1	27	0	20	101	sniper
22120838	bot-596	alpha	S44rm4320	tier+score+element	-77.53	-46.25	252	1.35	0.04	6.13	2	seek	squad-1	3	bot-52			-	0	28	120	0	7	35	rifleman
22120838	bot-760	alpha	S44rm2320	tier+score+element	-77.92	-47.70	260	1.33	0.04	2.62	1	seek	squad-1	4	bot-52			-	0	12	120	0	7	35	rifleman
22120838	bot-860	alpha	M44mm24E0	tier+score+element	-65.53	-41.24	291	3.69	0.10	10.21	2	medic	squad-1	10	bot-52			-	0	8	81	0	7	28	medic
22120838	bot-1023	alpha	S44rm4420	tier+score+element	-75.05	-47.19	252	1.42	0.04	4.68	1	seek	squad-1	5	bot-52			-	0	1	29	0	20	101	sniper
22120838	bot-1592	alpha	G44rm4422	tier+score+element	-68.50	-45.62	285	0.00	0.00		0		squad-1	1	bot-52	bot-1594	12.02	w	0	1	2	0	24	120	technical
22120838	bot-1593	alpha	H44rb2210	tier+score+element	-74.52	-36.40	109	0.00	0.00		0		squad-1	2	bot-52	bot-1601	49.82	y	0	15	97	0	20	101	rifleman
22120838	bot-1594	bravo	E00r-4310	state	-80.20	-47.95	66	0.00	0.00		0		squad-203	1	bot-1578	bot-1596	5.47	y	0	26	99	0	7	35	rifleman
22120864	bot-425	alpha	C44rm4320	state	-81.27	-46.40	85	1.33	0.00	1.26	1	seek	squad-1	9	bot-52			-	0	1	27	0	20	101	sniper
22120864	bot-760	alpha	C44rm2320	state	-77.92	-47.70	260	1.33	0.00	2.62	1	seek	squad-1	4	bot-52			-	0	12	120	0	7	35	rifleman
22120864	bot-1594	bravo	E00r-4311	latches	-80.42	-48.01	67	4.32	0.23	2.17	1	flee	squad-203	1	bot-1578	bot-1596	5.18	y	0	26	99	0	7	35	rifleman
22120899	bot-425	alpha	C44rb4322	element+latches	-81.27	-46.31	72	1.47	0.09	4.85	2	cover	squad-1	9	bot-52			-	0	1	27	0	20	101	sniper
22120899	bot-760	alpha	C44rb2322	element+latches	-78.00	-47.65	273	1.50	0.09	8.16	3	cover	squad-1	4	bot-52			-	0	12	120	0	7	35	rifleman
22120931	bot-596	alpha	C44rm4320	state	-77.61	-46.28	254	1.34	0.08	6.05	2	seek	squad-1	3	bot-52			-	0	28	120	0	7	35	rifleman
22120931	bot-1023	alpha	C44rm4420	state	-75.12	-47.24	252	1.41	0.09	4.59	1	seek	squad-1	5	bot-52			-	0	1	29	0	20	101	sniper
22120931	bot-1594	bravo	P00r-4310	state+latches	-80.57	-48.05	68	4.30	0.15		0		squad-203	1	bot-1578		5.08	y	0	25	99	0	7	35	rifleman
22120931	bot-1596	alpha	D00m--000	state+tier+score+element+ammo+packs+latches	-75.94	-46.15	47	0.00	0.56	1.13	1	flee	squad-1	7	bot-52	bot-1603	53.98	r	0	9	101	0	7	35	medic
22120931	bot-1598	alpha	G46rb4422	score	-68.50	-46.62	252	0.00	0.00		0		squad-1	8	bot-52	bot-1594	12.41	w	0	6	35	0	6	35	sniper
22120998	bot-1567	alpha	D00m--000	tick	-15.54	-26.32	2	0.00	0.00	3.85	0		squad-198	-1	bot-1600	bot-1581	49.12	y	0	8	87	0	7	35	medic
22120998	bot-129	alpha	C46rb4422	score	-76.80	-45.05	85	4.15	0.62	2.37	1	cover	squad-1	6	bot-52			-	0	1	30	0	20	101	sniper
22120998	bot-425	alpha	C46rb4322	score	-81.26	-46.19	55	1.46	0.12	4.73	2	cover	squad-1	8	bot-52			-	0	1	27	0	20	101	sniper
22120998	bot-596	alpha	C46rm4322	score+latches	-77.71	-46.22	271	1.48	0.12	8.41	3	cover	squad-1	3	bot-52			-	0	28	120	0	7	35	rifleman
22120998	bot-760	alpha	C46rb2322	score	-78.10	-47.58	290	1.50	0.12	8.04	3	cover	squad-1	4	bot-52			-	0	12	120	0	7	35	rifleman
22120998	bot-860	alpha	M46mm24E0	score	-66.05	-41.04	291	3.94	0.55	9.66	2	medic	squad-1	9	bot-52			-	0	8	81	0	7	28	medic
22120998	bot-1023	alpha	C46rb4422	score+element+latches	-75.03	-47.26	235	1.13	0.09	7.65	2	cover	squad-1	5	bot-52			-	0	1	29	0	20	101	sniper
22120998	bot-1592	alpha	G46rm4422	score	-68.50	-45.62	297	0.00	0.00		0		squad-1	1	bot-52	bot-1594	12.52	w	0	1	2	0	24	120	technical
22120998	bot-1593	alpha	H46rb2210	score	-74.52	-36.40	118	0.00	0.00		0		squad-1	2	bot-52	bot-1601	49.91	y	0	15	97	0	20	101	rifleman
22121026	bot-1601	bravo	A00r-3410	state	-28.10	-17.95	290	0.00	0.25		0	muzzleRecovery	squad-219	0	bot-1601	bot-1593	49.91	y	0	20	120	0	20	101	rifleman
22121048	bot-1600	alpha	P00r-4310	tick	69.17	-14.48	152	2.35	2.28	65.64	6	patrol	squad-198	0	bot-1600			-	0	1	3	0	30	120	technical
22121048	bot-1605	bravo	S00r-4410	state+latches	-26.67	-21.94	252	0.01	0.02		0		squad-219	2	bot-1601	bot-1593	49.98	w	0	1	30	0	20	101	sniper
22121095	bot-52	alpha	S00r-4320	tick	-56.11	-45.01	26	1.25	1.02	40.43	6	seek	squad-1	0	bot-52			-	0	1	0	0	30	120	technical
22121095	bot-1578	bravo	S00r-4320	tick	-66.13	-47.13	251	1.07	1.59	3.04	1	seek	squad-203	0	bot-1578			-	0	1	1	0	30	120	technical
22121144	bot-1603	bravo	S00m-3320	tick	-36.23	-10.05	208	2.01	2.01	48.74	6	seek	squad-219	1	bot-1601			-	0	11	101	0	7	35	medic
22121214	bot-1601	bravo	F00r-3410	state	-28.10	-17.95	250	0.00	0.00		0		squad-219	0	bot-1601	bot-1593	49.95	y	0	20	120	0	20	101	rifleman
22121244	bot-1601	bravo	A00r-3410	state	-28.10	-17.95	248	0.00	0.00		0		squad-219	0	bot-1601	bot-1593	49.95	y	0	19	120	0	20	101	rifleman
22121274	bot-604	bravo	P00r-4420	tick	-30.62	43.94	269	2.40	2.23	21.67	3	squad	squad-2	1	bot-261			-	0	1	4	0	30	120	technical
22121274	bot-776	bravo	P00r-4420	tick	-36.98	46.69	286	2.38	2.39	15.74	2	squad	squad-2	2	bot-261			-	0	1	4	0	30	120	technical
22121274	bot-787	bravo	P00r-3320	tick	-34.81	42.05	291	2.40	2.41	17.56	3	squad	squad-2	3	bot-261			-	0	18	80	0	20	101	rifleman
22121274	bot-1308	alpha	P00r-4420	tick	-95.50	-37.22	186	2.41	2.40		3	patrol	squad-215	0	bot-1308			-	0	1	29	0	7	35	sniper
22121274	bot-1591	alpha	P00r-4310	tick	62.06	-11.14	137	2.44	2.18	4.83	1	squad	squad-198	2	bot-1600			-	0	1	30	0	20	101	sniper
22121336	bot-1601	bravo	F00r-3410	state	-28.10	-17.95	248	0.00	0.00		0		squad-219	0	bot-1601	bot-1593	49.95	y	0	19	120	0	20	101	rifleman
22121361	bot-1601	bravo	P00r-3410	state	-28.10	-17.95	248	1.22	0.00		1	muzzleRecovery	squad-219	0	bot-1601	bot-1593	49.95	y	0	18	120	0	20	101	rifleman
22121361	bot-1605	bravo	A00r-4410	state	-26.83	-22.13	250	1.24	0.25	47.92	7	seek	squad-219	2	bot-1601	bot-1593	49.80	w	0	1	30	0	20	101	sniper
22121387	bot-1602	alpha	P00r-4410	tick	65.87	-7.29	182	2.36	2.22	5.89	1	squad	squad-198	1	bot-1600			-	0	30	120	0	7	35	rifleman
22121387	bot-1605	bravo	A00r-441G	latches	-26.83	-22.13	253	0.00	0.00		0		squad-219	2	bot-1601	bot-1593	49.78	w	0	1	30	0	20	101	sniper
22121387	bot-1606	alpha	P00r-4410	tick	67.37	-7.16	81	2.33	2.38	1.59	1	squad	squad-198	3	bot-1600			-	0	1	30	0	7	35	sniper
22121589	bot-1603	bravo	A00m-3320	state	-36.53	-10.84	223	2.01	0.84	47.95	6	seek	squad-219	1	bot-1601			-	0	11	101	0	7	35	medic
22121614	bot-1603	bravo	A00m-332G	latches	-36.53	-10.84	222	0.00	0.00		0		squad-219	1	bot-1601	bot-1598	48.01	w	0	11	101	0	7	35	medic
22121614	bot-1605	bravo	S00r-4410	state+latches	-26.82	-22.13	253	0.00	0.01		0		squad-219	2	bot-1601	bot-1593	49.77	w	0	1	30	0	20	101	sniper
22121673	bot-1601	bravo	U00r-3410	state	-28.06	-18.33	183	0.00	0.38		0	muzzleRecovery	squad-219	0	bot-1601	bot-1593	49.85	y	0	18	120	0	20	101	rifleman
22121826	bot-261	bravo	P00r-4420	tick	-54.20	44.03	258	2.37	2.09		7	patrol	squad-2	0	bot-261			-	0	1	1	0	20	101	sniper
22121826	bot-312	bravo	P00r-4320	tick	-34.66	34.80	285	1.93	1.92	17.82	5	squad	squad-2	5	bot-261			-	0	1	20	0	6	35	sniper
22121826	bot-426	bravo	P00r-4320	tick	-28.31	44.97	278	1.73	1.47	25.85	4	squad	squad-2	6	bot-261			-	0	1	2	0	0	22	sniper
22121826	bot-704	bravo	P00r-4420	tick	-36.73	33.76	279	2.46	2.09	16.11	4	squad	squad-2	7	bot-261			-	0	1	28	0	7	35	sniper
22121826	bot-892	bravo	P00m-43E0	tick	-30.12	44.95	245	2.35	2.12	24.04	3	squad	squad-2	8	bot-261			-	0	16	101	0	7	35	medic
22121826	bot-1404	bravo	A00r-0420	tick	-50.79	-12.01	208	0.00	0.00		0		squad-2	4	bot-261	bot-1592	38.40	y	0	0	0	0	0	23	sniper
22121849	bot-1603	bravo	S00m-3320	state+latches	-36.53	-10.83	222	0.00	0.01		0		squad-219	1	bot-1601	bot-1598	48.00	w	0	11	101	0	7	35	medic
22121894	bot-1593	alpha	H46rb2310	health	-74.50	-36.40	48	0.00	0.02		0		squad-1	2	bot-52	bot-1601	49.57	y	0	15	97	0	20	101	rifleman
22121958	bot-1594	bravo	P00r-4310	tick	-78.40	-47.63	92	2.40	2.21	2.60	1	packseek	squad-203	1	bot-1578			-	0	25	99	0	7	35	rifleman
22121958	bot-1598	alpha	G46rb4422	tick	-68.49	-46.62	241	0.10	0.01		0		squad-1	7	bot-52	bot-1594	10.13	w	0	1	30	0	6	35	sniper
22121997	bot-1578	bravo	P00r-4320	state	-66.94	-47.41	251	0.94	0.86	2.18	1	seek	squad-203	0	bot-1578			-	0	1	1	0	30	120	technical
22121997	bot-1605	bravo	A00r-4410	state	-27.02	-22.28	238	0.98	0.25	47.69	7	seek	squad-219	2	bot-1601	bot-1593	49.59	w	0	1	30	0	20	101	sniper
22122077	bot-129	alpha	C46rb4422	tick	-73.59	-45.38	94	3.70	3.22	6.09	2	cover	squad-1	6	bot-52			-	0	1	30	0	20	101	sniper
22122077	bot-425	alpha	C46rb4322	tick	-81.02	-42.00	3	4.35	4.19	1.09	2	cover	squad-1	8	bot-52			-	0	1	27	0	20	101	sniper
22122077	bot-596	alpha	C46rm4322	tick	-80.76	-43.72	289	4.28	3.95	5.64	2	cover	squad-1	3	bot-52			-	0	28	120	0	7	35	rifleman
22122077	bot-760	alpha	C46rb2322	tick	-81.16	-44.60	323	4.23	4.27	3.79	3	cover	squad-1	4	bot-52			-	0	12	120	0	7	35	rifleman
22122077	bot-860	alpha	M46mm24E0	tick	-70.28	-39.46	291	4.30	4.52	5.23	2	medic	squad-1	9	bot-52			-	0	8	81	0	7	28	medic
22122077	bot-1023	alpha	C46rb4422	tick	-72.22	-47.66	98	3.00	2.84	4.81	2	cover	squad-1	5	bot-52			-	0	1	29	0	20	101	sniper
22122077	bot-1592	alpha	G46rm4422	tick	-68.50	-45.63	240	0.00	0.00		0		squad-1	1	bot-52	bot-1594	10.12	w	0	1	2	0	24	120	technical
22122077	bot-1600	alpha	P00r-4310	tick	70.93	-16.12	139	2.60	2.41	67.93	6	patrol	squad-198	0	bot-1600			-	0	1	3	0	30	120	technical
22122102	bot-52	alpha	S00r-4320	tick	-55.07	-43.71	39	2.03	1.67	38.79	6	seek	squad-1	0	bot-52			-	0	1	0	0	30	120	technical
22122102	bot-1605	bravo	A00r-441G	latches	-27.01	-22.28	253	0.16	0.01		0		squad-219	2	bot-1601	bot-1593	49.54	w	0	1	30	0	20	101	sniper
22122208	bot-860	alpha	C46mm24E0	state	-70.67	-39.31	291	4.00	0.41	4.83	2	medic	squad-1	9	bot-52			-	0	8	81	0	7	28	medic
22122238	bot-860	alpha	C46mb24E2	element+latches	-70.86	-39.42	275	3.66	0.22	5.13	2	cover	squad-1	9	bot-52			-	0	8	81	0	7	28	medic
22122238	bot-1593	alpha	H46rm231G	element+latches	-74.50	-36.40	21	0.00	0.00		0		squad-1	2	bot-52	bot-1601	48.29	w	0	15	97	0	20	101	rifleman
22122238	bot-1601	bravo	U00r-341G	latches	-29.91	-18.17	248	4.53	1.86	37.98	5	pursue	squad-219	0	bot-1601	bot-1593	48.29	w	0	18	120	0	20	101	rifleman
22122238	bot-1603	bravo	A00m-3320	state	-36.88	-11.27	222	2.10	0.56	48.14	6	seek	squad-219	1	bot-1601	bot-1598	47.52	w	0	11	101	0	7	35	medic
22122270	bot-1603	bravo	A00m-332G	latches	-36.88	-11.27	222	0.00	0.00		0		squad-219	1	bot-1601	bot-1598	47.45	w	0	11	101	0	7	35	medic
22122299	bot-425	alpha	G46rb4322	state	-80.32	-41.62	47	4.57	0.80	0.32	1	cover	squad-1	8	bot-52			-	0	1	27	0	20	101	sniper
22122299	bot-604	bravo	P00r-4420	tick	-32.96	44.00	297	2.35	2.33	21.41	3	squad	squad-2	1	bot-261			-	0	1	4	0	30	120	technical
22122299	bot-776	bravo	P00r-4420	tick	-39.34	46.74	253	2.40	2.36	15.43	3	squad	squad-2	2	bot-261			-	0	1	4	0	30	120	technical
22122299	bot-787	bravo	P00r-3320	tick	-37.15	41.97	267	2.40	2.34	17.32	3	squad	squad-2	3	bot-261			-	0	18	80	0	20	101	rifleman
22122299	bot-1308	alpha	P00r-4420	tick	-95.50	-39.61	198	2.44	2.39		2	patrol	squad-215	0	bot-1308			-	0	1	29	0	7	35	sniper
22122299	bot-1591	alpha	P00r-4310	tick	64.31	-11.72	132	2.41	2.32	2.99	1	squad	squad-198	2	bot-1600			-	0	1	30	0	20	101	sniper
22122331	bot-1605	bravo	S00r-4410	state+latches	-27.01	-22.28	253	0.00	0.00		0		squad-219	2	bot-1601	bot-1593	49.54	w	0	1	30	0	20	101	sniper
22122411	bot-1602	alpha	P00r-4410	tick	66.00	-9.55	199	2.23	2.26	6.55	1	squad	squad-198	1	bot-1600			-	0	30	120	0	7	35	rifleman
22122411	bot-1606	alpha	P00r-4410	tick	66.86	-8.96	196	2.26	1.87	4.55	1	squad	squad-198	3	bot-1600			-	0	1	30	0	7	35	sniper
22122482	bot-1593	alpha	H46rm2310	latches	-74.48	-36.39	25	0.01	0.03		0		squad-1	2	bot-52	bot-1601	47.41	w	0	15	97	0	20	101	rifleman
22122482	bot-1601	bravo	S00r-3410	state+latches	-30.73	-18.10	248	4.22	0.83	37.24	5	pursue	squad-219	0	bot-1601	bot-1593	47.51	w	0	18	120	0	20	101	rifleman
22122526	bot-1603	bravo	F00m-3320	state+latches	-36.88	-11.25	222	0.00	0.01		0		squad-219	1	bot-1601	bot-1598	47.46	w	0	11	101	0	7	35	medic
22122526	bot-1603	bravo	F00m-2320	ammo	-36.88	-11.25	222	0.00	0.00		1	muzzleRecovery	squad-219	1	bot-1601	bot-1598	47.53	y	0	10	101	0	7	35	medic
22122554	bot-129	alpha	C45rb4422	score	-72.38	-45.46	94	2.16	1.21	4.88	2	cover	squad-1	6	bot-52			-	0	1	30	0	20	101	sniper
22122554	bot-425	alpha	G45rb4322	score	-80.00	-41.63	105	0.00	0.32		0		squad-1	8	bot-52			-	0	1	27	0	20	101	sniper
22122554	bot-596	alpha	C45rm4322	score	-80.80	-41.69	345	4.57	2.03	3.65	2	cover	squad-1	3	bot-52			-	0	28	120	0	7	35	rifleman
22122554	bot-760	alpha	C45rb2322	score	-81.80	-42.74	350	4.03	1.97	2.04	2	cover	squad-1	4	bot-52			-	0	12	120	0	7	35	rifleman
22122554	bot-860	alpha	C45mb24E2	score	-71.85	-39.96	241	2.75	1.13	4.01	2	cover	squad-1	9	bot-52			-	0	8	81	0	7	28	medic
22122554	bot-1023	alpha	C45rb4422	score	-71.18	-47.81	98	2.09	1.05	3.77	2	cover	squad-1	5	bot-52			-	0	1	29	0	20	101	sniper
22122554	bot-1592	alpha	G45rm4422	score	-68.50	-45.63	211	0.00	0.00		0		squad-1	1	bot-52	bot-1594	9.00	w	0	24	120	0	24	120	technical
22122554	bot-1593	alpha	H45rm2310	score	-74.48	-36.39	31	0.00	0.00		0		squad-1	2	bot-52	bot-1601	47.20	w	0	15	97	0	20	101	rifleman
22122554	bot-1598	alpha	G45rb4422	score	-68.91	-46.41	291	0.00	0.47		0		squad-1	7	bot-52	bot-1594	8.66	w	0	6	35	0	6	35	sniper
22122554	bot-1603	bravo	P00m-2320	state	-36.88	-11.25	222	1.34	0.00		1	muzzleRecovery	squad-219	1	bot-1601	bot-1598	47.53	y	0	10	101	0	7	35	medic
22122606	bot-860	alpha	S45mb24E4	state+latches	-71.91	-39.99	241	2.59	0.07	3.94	2	cover	squad-1	9	bot-52			-	0	8	81	0	7	28	medic
22122606	bot-1593	alpha	S45rm2314	state+latches	-74.48	-36.39	33	0.00	0.00		0		squad-1	2	bot-52	bot-1601	47.13	w	0	15	97	0	20	101	rifleman
22122606	bot-1605	bravo	A00r-4410	state	-27.15	-22.39	236	0.99	0.17	47.54	7	seek	squad-219	2	bot-1601	bot-1593	49.38	w	0	1	30	0	20	101	sniper
22122636	bot-860	alpha	S45mm24E4	element	-71.91	-39.99	230	0.00	0.00		0		squad-1	9	bot-52			-	0	8	81	0	7	28	medic
22122636	bot-1593	alpha	A45rb2310	state+element+latches	-74.48	-36.39	35	0.00	0.00		0		squad-1	2	bot-52	bot-1601	47.07	w	0	15	97	0	20	101	rifleman
22122636	bot-1598	alpha	C45rb4422	state	-69.12	-46.31	302	0.00	0.23		0		squad-1	7	bot-52			-	0	6	35	0	6	35	sniper
22122674	bot-129	alpha	C33r-4422	tier+score+element	-72.10	-45.48	94	2.38	0.27	4.61	2	cover	squad-1	6	bot-52			-	0	1	30	0	20	101	sniper
22122674	bot-425	alpha	G33r-4322	tier+score+element	-80.00	-41.63	130	0.00	0.00		0		squad-1	8	bot-52			-	0	1	27	0	20	101	sniper
22122674	bot-596	alpha	C33r-4322	tier+score+element	-80.89	-41.15	354	4.58	0.55	3.15	2	cover	squad-1	3	bot-52			-	0	28	120	0	7	35	rifleman
22122674	bot-760	alpha	C33r-2322	tier+score+element	-81.89	-42.24	350	4.40	0.51	1.72	2	cover	squad-1	4	bot-52			-	0	12	120	0	7	35	rifleman
22122674	bot-860	alpha	S33m-24E4	tier+score+element	-71.91	-39.99	222	0.00	0.00		0		squad-1	9	bot-52			-	0	8	81	0	7	28	medic
22122674	bot-1023	alpha	C33r-4422	tier+score+element	-70.89	-47.85	98	2.62	0.29	3.47	2	cover	squad-1	5	bot-52			-	0	1	29	0	20	101	sniper
22122674	bot-1592	alpha	G33r-4422	tier+score+element	-68.50	-45.63	236	0.00	0.00		0		squad-1	1	bot-52	bot-1594	8.77	w	0	24	120	0	24	120	technical
22122674	bot-1593	alpha	A33r-2310	tier+score+element	-74.48	-36.39	41	0.00	0.00		0		squad-1	2	bot-52	bot-1605	49.36	y	0	15	97	0	20	101	rifleman
22122674	bot-1598	alpha	C33r-4422	tier+score+element	-69.05	-46.39	316	1.62	0.10	0.60	1	cover	squad-1	7	bot-52			-	0	6	35	0	6	35	sniper
22122674	bot-1605	bravo	A00r-441G	latches	-27.13	-22.39	248	0.64	0.02		0		squad-219	2	bot-1601	bot-1593	49.36	w	0	1	30	0	20	101	sniper
22122703	bot-1593	alpha	A33r-231G	latches	-74.48	-36.39	41	0.00	0.00		0		squad-1	2	bot-52	bot-1605	49.37	w	0	15	97	0	20	101	rifleman
22122771	bot-1598	alpha	A33r-4420	state+latches	-68.97	-46.47	331	1.53	0.12	0.50	1	cover	squad-1	7	bot-52			-	0	1	30	0	6	35	sniper
22122771	bot-1603	bravo	A00m-2320	state	-37.17	-11.19	268	0.00	0.30		0	muzzleRecovery	squad-219	1	bot-1601	bot-1598	47.53	y	0	10	101	0	7	35	medic
22122849	bot-261	bravo	P00r-4420	tick	-56.54	43.90	297	2.41	2.34		6	patrol	squad-2	0	bot-261			-	0	1	1	0	20	101	sniper
22122849	bot-312	bravo	P00r-4320	tick	-36.70	35.14	251	2.41	2.07	19.29	4	squad	squad-2	5	bot-261			-	0	1	20	0	6	35	sniper
22122849	bot-426	bravo	P00r-4320	tick	-30.51	44.95	246	2.36	2.20	25.70	4	squad	squad-2	6	bot-261			-	0	1	2	0	0	22	sniper
22122849	bot-704	bravo	P00r-4420	tick	-39.23	33.41	271	2.52	2.52	16.52	3	squad	squad-2	7	bot-261			-	0	1	28	0	7	35	sniper
22122849	bot-892	bravo	P00m-43E0	tick	-32.46	44.93	277	2.40	2.33	23.76	3	squad	squad-2	8	bot-261			-	0	16	101	0	7	35	medic
22122849	bot-1404	bravo	A00r-0420	tick	-50.79	-12.01	209	0.00	0.00		0		squad-2	4	bot-261	bot-1592	38.74	y	0	0	0	0	0	23	sniper
22122849	bot-1592	alpha	C33r-4422	state	-69.23	-45.54	261	0.00	0.73		0		squad-1	1	bot-52	bot-1594	7.99	w	0	24	120	0	24	120	technical
22122883	bot-1594	bravo	P00r-4320	packs	-76.60	-46.89	78	1.06	1.95	11.09	2	squad	squad-203	1	bot-1578			-	0	25	99	0	7	35	rifleman
22122914	bot-1605	bravo	S00r-4410	state+latches	-27.11	-22.39	248	0.01	0.02		0		squad-219	2	bot-1601	bot-1593	49.39	w	0	1	30	0	20	101	sniper
22122986	bot-1593	alpha	S33r-2314	state+latches	-74.48	-36.39	41	0.00	0.00		0		squad-1	2	bot-52	bot-1605	49.39	w	0	15	97	0	20	101	rifleman
22123020	bot-860	alpha	C33m-24E0	state+latches	-71.91	-39.99	195	0.00	0.00		0		squad-1	9	bot-52			-	0	8	81	0	7	28	medic
