t_ms	bot_id	team	code	changed_slots	x	z	yaw_deg	speed	moved	goal_dist	path_len	path_mode	squad_id	squad_rank	leader_id
565300	bot-167	bravo	C32r-431G	state	-23.69	20.64	140	0.00	0.00		0		squad-27	6	bot-173
565312	bot-167	bravo	C32r-431I	latches	-23.70	20.64	140	0.16	0.01		0		squad-27	6	bot-173
565346	bot-177	alpha	P00r-4420	tick	-4.34	-10.24	86	0.08	0.01	26.37	7	squad	squad-26	3	bot-151
565396	bot-181	bravo	P00r-2100	ammo	1.97	18.01	283	2.20	1.20	21.39	6	squad	squad-27	7	bot-173
565396	bot-197	alpha	S00r-4320	ammo	-17.43	14.47	57	1.46	0.22	3.63	3	seek	squad-61	1	bot-193
565496	bot-196	alpha	S00m-4420	tick	10.31	7.79	256	0.00	0.00		0		squad-61	3	bot-193
565513	bot-167	bravo	C32r-4312	latches	-23.73	20.75	126	1.68	0.11	0.83	1	cover	squad-27	6	bot-173
565546	bot-167	bravo	C00r-4312	tier+score	-23.78	20.92	118	5.22	0.17	0.66	1	cover	squad-27	6	bot-173
565546	bot-195	alpha	G00r-R202	state	0.29	9.34	69	4.68	0.65	0.39	1	cover	squad-61	2	bot-193
565546	bot-198	bravo	S00r-3310	tick	-1.02	16.12	218	2.37	2.18	3.92	2	seek	squad-27	4	bot-173
565563	bot-164	bravo	P00r-4410	tick	-15.90	-23.91	91	0.00	0.00		0		squad-27	1	bot-173
565613	bot-167	bravo	G00r-4312	state	-23.85	21.17	105	5.26	0.26	0.39	1	cover	squad-27	6	bot-173
565613	bot-173	bravo	C00r-4102	tier+score	-14.69	16.76	221	0.00	0.01		0		squad-27	0	bot-173
565613	bot-176	bravo	G00r-4322	tick	5.35	19.28	258	0.42	0.06		0		squad-27	3	bot-173
565663	bot-176	bravo	C00r-4322	state	5.27	19.36	260	0.18	0.11		0		squad-27	3	bot-173
565682	bot-113	alpha	P00r-4310	tick	20.27	-16.85	135	0.09	1.02		0		squad-26	1	bot-151
565682	bot-176	bravo	G00r-4322	state	5.29	19.34	257	1.50	0.02	0.39	1	cover	squad-27	3	bot-173
565702	bot-193	alpha	S00r-3310	tick	-4.36	4.91	248	2.45	2.43	13.03	2	seek	squad-61	0	bot-193
565702	bot-195	alpha	G00r-4202	ammo	0.55	9.05	105	1.25	0.39		0		squad-61	2	bot-193
565797	bot-197	alpha	E00r-4320	state	-16.83	14.48	49	1.47	0.59	3.16	3	seek	squad-61	1	bot-193
565814	bot-197	alpha	E00r-4321	latches	-16.85	14.45	50	1.04	0.04	2.95	1	flee	squad-61	1	bot-193
565914	bot-151	alpha	P00m-4330	tick	21.84	-19.33	117	2.24	1.25		2	patrolReentry	squad-26	0	bot-151
565948	bot-181	bravo	P00r-4100	ammo	0.87	17.57	221	2.15	1.19	6.04	4	squad	squad-27	7	bot-173
565964	bot-193	alpha	A00r-3310	state	-4.92	4.70	248	2.44	0.60	12.43	2	seek	squad-61	0	bot-193
565964	bot-199	bravo	A00r-4410	state	-15.82	-1.43	54	0.49	0.17	18.89	4	seek	squad-27	5	bot-173
565981	bot-173	bravo	E00r-4100	state+latches	-14.54	16.01	235	1.53	0.76	5.28	4	cover	squad-27	0	bot-173
565981	bot-199	bravo	A00r-441G	latches	-15.83	-1.43	57	0.29	0.01		0		squad-27	5	bot-173
565998	bot-170	bravo	P00r-4420	tick	-10.80	-17.63	344	0.00	0.00		0		squad-27	2	bot-173
565998	bot-173	bravo	E00r-4101	latches	-14.38	16.07	236	5.10	0.17	1.51	1	flee	squad-27	0	bot-173
566048	bot-193	alpha	A00r-331G	latches	-4.92	4.70	266	0.00	0.00		0		squad-61	0	bot-193
566148	bot-156	alpha	P00r-4320	tick	11.77	-6.98	134	0.08	0.08	10.85	2	squad	squad-26	2	bot-151
566198	bot-176	bravo	S00r-4320	state+latches	5.55	19.05	220	0.00	0.39		0		squad-27	3	bot-173
566215	bot-199	bravo	S00r-4410	state+latches	-15.83	-1.43	57	0.00	0.00		0		squad-27	5	bot-173
566282	bot-173	bravo	A00r-4100	state+latches	-13.26	16.47	241	0.24	1.18		0		squad-27	0	bot-173
566282	bot-193	alpha	S00r-3310	state+latches	-4.93	4.70	266	0.00	0.00		0		squad-61	0	bot-193
566282	bot-198	bravo	C00r-3310	state	-1.91	15.30	214	1.08	1.21	2.73	3	seek	squad-27	4	bot-173
566301	bot-198	bravo	C00r-3312	latches	-1.78	15.41	205	4.88	0.17	7.84	5	cover	squad-27	4	bot-173
566316	bot-198	bravo	C00r-331I	latches	-1.72	15.46	201	4.82	0.07	7.78	5	cover	squad-27	4	bot-173
566349	bot-177	alpha	P00r-4420	tick	-4.33	-10.24	118	0.07	0.00	28.27	7	squad	squad-26	3	bot-151
566416	bot-173	bravo	C00r-4100	state	-13.27	16.47	241	0.00	0.00		0		squad-27	0	bot-173
566433	bot-173	bravo	C00r-4102	latches	-13.36	16.37	241	4.02	0.14	5.89	4	cover	squad-27	0	bot-173
566500	bot-181	bravo	P00r-2100	ammo	0.60	17.34	216	0.00	0.35		0		squad-27	7	bot-173
566500	bot-196	alpha	S00m-4420	tick	10.31	7.79	323	0.00	0.00		0		squad-61	3	bot-193
566566	bot-164	bravo	P00r-4410	tick	-15.90	-23.91	91	0.00	0.00		0		squad-27	1	bot-173
566566	bot-198	bravo	C00r-3312	latches	-0.95	16.20	137	4.01	1.07	7.09	5	cover	squad-27	4	bot-173
566617	bot-167	bravo	G00r-4312	tick	-23.27	21.78	103	0.00	0.84		0		squad-27	6	bot-173
566684	bot-113	alpha	P00r-4310	tick	20.99	-17.67	107	2.78	1.09	1.18	1	squad	squad-26	1	bot-151
566700	bot-199	bravo	A00r-4410	state	-15.79	-1.41	57	0.07	0.04	19.14	4	seek	squad-27	5	bot-173
566717	bot-195	alpha	G00r-420I	latches	0.53	9.03	223	0.14	0.02		0		squad-61	2	bot-193
566717	bot-199	bravo	A00r-441G	latches	-15.80	-1.41	57	0.39	0.01		0		squad-27	5	bot-173
566754	bot-167	bravo	G21r-4312	tier+score	-22.43	21.68	119	0.00	0.84		0		squad-27	6	bot-173
566754	bot-173	bravo	E00r-4000	state+health+latches	-13.88	15.76	245	1.55	0.80		0		squad-27	0	bot-173
566754	bot-193	alpha	C00r-3310	state	-5.47	5.43	320	2.52	0.91	14.61	4	seek	squad-61	0	bot-193
566775	bot-173	bravo	E00r-4009	latches	-13.79	15.67	246	2.94	0.12	6.36	1	muzzleRecovery	squad-27	0	bot-173
566775	bot-193	alpha	C00r-3312	latches	-5.57	5.27	321	4.57	0.19	4.84	1	cover	squad-61	0	bot-193
566795	bot-173	bravo	E00r-4000	latches	-13.70	15.64	247	4.73	0.10	6.27	1	muzzleRecovery	squad-27	0	bot-173
566812	bot-195	alpha	G00r-4202	latches	0.53	9.03	233	0.17	0.00		0		squad-61	2	bot-193
566826	bot-197	alpha	E00r-4321	tick	-18.30	13.72	67	1.75	1.62	1.33	1	flee	squad-61	1	bot-193
566874	bot-173	bravo	E10r-4000	tier	-13.57	15.58	248	4.25	0.14	1.24	1	packseek	squad-27	0	bot-173
566890	bot-197	alpha	E10r-4321	tier	-18.39	13.66	69	1.60	0.10	1.22	1	flee	squad-61	1	bot-193
566924	bot-151	alpha	P00m-4330	tick	22.45	-21.37	164	2.38	2.13		1	patrolReentry	squad-26	0	bot-151
566957	bot-199	bravo	S00r-4410	state+latches	-15.82	-1.42	57	0.00	0.02		0		squad-27	5	bot-173
566974	bot-197	alpha	E10r-3321	ammo	-18.52	13.59	71	1.83	0.15	1.08	1	muzzleRecovery	squad-61	1	bot-193
566990	bot-197	alpha	P10r-3320	state+latches	-18.52	13.59	71	4.50	0.00	1.08	1	muzzleRecovery	squad-61	1	bot-193
567007	bot-170	bravo	P00r-4420	tick	-10.80	-17.63	344	0.00	0.00		0		squad-27	2	bot-173
567007	bot-197	alpha	E10r-3220	state+health	-18.51	13.66	66	4.50	0.07		0		squad-61	1	bot-193
567023	bot-197	alpha	E10r-3229	latches	-18.54	13.60	72	2.02	0.07	6.10	2	flee	squad-61	1	bot-193
567057	bot-181	bravo	P00r-4100	ammo	0.21	16.66	205	1.58	0.78	11.76	5	squad	squad-27	7	bot-173
567073	bot-173	bravo	E10r-4010	packs	-13.05	15.34	252	0.65	0.57	5.96	2	flee	squad-27	0	bot-173
567073	bot-195	alpha	C00r-4202	state	0.32	9.42	283	0.00	0.45		0		squad-61	2	bot-193
567090	bot-173	bravo	E10r-4019	latches	-13.04	15.33	252	0.65	0.01	5.95	2	flee	squad-27	0	bot-173
567090	bot-197	alpha	P10r-3220	state+latches	-18.59	13.52	72	2.02	0.10		0		squad-61	1	bot-193
567090	bot-173	bravo	D00r--000	state+tier+ammo+packs+latches	-13.04	15.33	252	0.00	0.00	5.95	2	flee	squad-27	0	bot-173
567107	bot-175	bravo	D00r--000	tick	0.43	17.40	220	0.00	0.00	3.67	0		squad-27	-1	bot-173
567107	bot-167	bravo	G33r-4312	tier+score	-22.45	21.55	118	0.00	0.13		0		squad-27	5	
567107	bot-197	alpha	E10r-0220	state+ammo	-18.59	13.50	72	0.59	0.02		0		squad-61	1	bot-193
567123	bot-197	alpha	E10r-0229	latches	-18.67	13.56	72	3.11	0.10	5.05	2	flee	squad-61	1	bot-193
567157	bot-156	alpha	P00r-4320	tick	11.87	-6.94	166	0.17	0.11	14.30	2	squad	squad-26	2	bot-151
567207	bot-176	bravo	S00r-4320	tick	3.35	18.56	224	1.96	2.26	9.06	3	seek	squad-27	2	
567274	bot-199	bravo	A00r-4410	state	-15.79	-1.41	59	0.20	0.03	19.14	4	seek	squad-27	4	
567290	bot-199	bravo	A00r-441G	latches	-15.80	-1.42	56	0.21	0.00		0		squad-27	4	
567357	bot-177	alpha	P00r-4420	tick	-4.34	-10.24	114	0.13	0.01	29.18	8	squad	squad-26	3	bot-151
567507	bot-196	alpha	S00m-4420	tick	10.31	7.79	318	0.00	0.00		0		squad-61	3	bot-193
567540	bot-199	bravo	S00r-4410	state+latches	-15.82	-1.42	56	0.00	0.03		0		squad-27	4	
567573	bot-164	bravo	P00r-4410	tick	-15.90	-23.91	91	0.00	0.00		0		squad-27	0	
567573	bot-198	bravo	C00r-3312	tick	2.73	17.97	89	4.84	4.08	4.42	4	cover	squad-27	3	
567607	bot-181	bravo	P00r-2100	ammo	-0.12	16.67	276	2.52	0.33	11.50	4	patrol	squad-27	6	
567657	bot-197	alpha	E10r-3229	ammo	-19.19	14.61	72	2.18	1.17	3.95	1	flee	squad-61	1	bot-193
567690	bot-113	alpha	P00r-4310	tick	21.91	-18.61	173	0.00	1.32		0		squad-26	1	bot-151
567757	bot-193	alpha	G00r-3312	state	-7.76	1.43	207	3.74	4.41	0.43	1	cover	squad-61	0	bot-193
567807	bot-199	bravo	A00r-4410	state	-15.81	-1.42	55	0.21	0.02	19.28	4	seek	squad-27	4	
567873	bot-199	bravo	A00r-441G	latches	-15.82	-1.42	54	0.05	0.01		0		squad-27	4	
567940	bot-151	alpha	P00m-4330	tick	22.52	-22.13	174	0.00	0.76		0		squad-26	0	bot-151
568007	bot-170	bravo	S00r-4420	state	-10.80	-17.63	344	0.00	0.00		0		squad-27	1	
568007	bot-170	bravo	P00r-4420	state	-10.80	-17.63	344	0.00	0.00		0		squad-27	1	
568007	bot-195	alpha	C00r-420I	latches	0.09	10.21	300	1.79	0.82	4.94	2	cover	squad-61	2	bot-193
568023	bot-167	bravo	G33r-431I	latches	-23.95	21.55	131	0.00	1.50		0		squad-27	5	
568107	bot-167	bravo	C33r-431G	state+latches	-23.95	21.55	136	0.00	0.00		0		squad-27	5	
568107	bot-199	bravo	S00r-4410	state+latches	-15.82	-1.42	54	0.00	0.00		0		squad-27	4	
568123	bot-167	bravo	G33r-431I	state+latches	-23.97	21.57	136	3.55	0.03		0		squad-27	5	
568157	bot-156	alpha	P00r-4320	tick	11.89	-7.05	134	0.13	0.11	14.22	2	squad	squad-26	2	bot-151
568177	bot-181	bravo	P00r-4100	ammo	0.77	17.79	58	2.46	1.42	11.56	4	patrol	squad-27	6	
568209	bot-176	bravo	S00r-4320	tick	1.32	18.17	241	2.14	2.07	7.46	2	seek	squad-27	2	
568209	bot-197	alpha	E10r-0229	ammo	-19.30	16.44	72	5.01	1.83	2.12	1	flee	squad-61	1	bot-193
568209	bot-198	bravo	S00r-3310	state+latches	5.51	17.93	88	3.87	2.79	2.93	4	cover	squad-27	3	
568227	bot-195	alpha	G00r-420I	state	0.40	9.45	265	5.08	0.82	0.42	1	cover	squad-61	2	bot-193
568243	bot-195	alpha	G00r-4202	latches	0.50	9.19	272	0.00	0.27		0		squad-61	2	bot-193
568261	bot-167	bravo	G33r-4312	latches	-24.01	21.63	150	0.53	0.08		0		squad-27	5	
568357	bot-177	alpha	S00r-4420	state	-4.34	-10.24	83	0.09	0.00	29.18	8	squad	squad-26	3	bot-151
568357	bot-177	alpha	P00r-4420	state	-4.34	-10.24	83	0.09	0.00	29.18	8	squad	squad-26	3	bot-151
568407	bot-197	alpha	E00r-0229	tier	-19.37	17.43	72	5.08	1.00	1.12	1	flee	squad-61	1	bot-193
568475	bot-167	bravo	S33r-4310	state+latches	-23.96	21.56	165	0.03	0.09		0		squad-27	5	
568507	bot-196	alpha	S00m-4420	tick	10.31	7.79	262	0.00	0.00		0		squad-61	3	bot-193
568574	bot-164	bravo	P00r-4410	tick	-15.90	-23.91	91	0.00	0.00		0		squad-27	0	
568607	bot-197	alpha	E00r-0220	latches	-19.43	18.28	72	0.14	0.85		0		squad-61	1	bot-193
568607	bot-199	bravo	A00r-4410	state	-15.80	-1.41	48	0.09	0.02	19.56	3	seek	squad-27	4	
568624	bot-199	bravo	A00r-441G	latches	-15.81	-1.42	52	0.40	0.01		0		squad-27	4	
568691	bot-113	alpha	P00r-4310	tick	21.91	-18.61	173	0.00	0.00		0		squad-26	1	bot-151
568741	bot-167	bravo	E33r-4310	state	-23.93	21.44	114	0.75	0.12	26.34	6	seek	squad-27	5	
568741	bot-181	bravo	P00r-2100	ammo	1.85	17.82	109	2.41	1.08	12.46	3	patrol	squad-27	6	
568758	bot-167	bravo	E33r-4311	latches	-23.94	21.39	123	1.67	0.06	0.61	2	flee	squad-27	5	
568758	bot-193	alpha	G00r-3312	tick	-7.97	1.11	309	0.91	0.38		0		squad-61	0	bot-193
568774	bot-197	alpha	E00r-3220	ammo	-19.43	18.29	72	0.00	0.00		0		squad-61	1	bot-193
568858	bot-167	bravo	E33r-4310	latches	-24.23	21.16	121	3.23	0.37	0.65	1	flee	squad-27	5	
568858	bot-199	bravo	S00r-4410	state+latches	-15.82	-1.42	52	0.00	0.01		0		squad-27	4	
568875	bot-167	bravo	E33r-4311	latches	-24.25	21.11	121	3.25	0.05	0.59	1	flee	squad-27	5	
568941	bot-151	alpha	P00m-4330	tick	22.52	-22.13	174	0.00	0.00		0		squad-26	0	bot-151
569008	bot-167	bravo	E33r-4310	latches	-24.36	20.87	117	2.19	0.26	0.80	2	flee	squad-27	5	bot-176
569008	bot-170	bravo	P00r-4420	tick	-10.80	-17.63	344	0.00	0.00		0		squad-27	2	bot-176
569025	bot-167	bravo	E33r-4311	latches	-24.33	20.89	118	2.25	0.04	0.76	2	flee	squad-27	5	bot-176
569109	bot-193	alpha	C00r-3312	state	-7.12	1.27	283	0.01	0.86		0		squad-61	0	bot-193
569109	bot-197	alpha	H00r-3220	state	-19.43	18.29	72	0.00	0.00		0		squad-61	1	bot-193
569159	bot-156	alpha	P00r-4320	tick	11.95	-7.12	114	0.11	0.09	14.13	2	squad	squad-26	2	bot-151
569176	bot-167	bravo	E33r-4310	latches	-24.04	21.34	123	4.58	0.54	0.92	1	flee	squad-27	5	bot-176
569192	bot-167	bravo	E33r-4311	latches	-23.99	21.40	124	4.59	0.08	0.84	1	flee	squad-27	5	bot-176
569209	bot-176	bravo	S00r-4320	tick	-0.26	17.21	208	2.11	1.84	5.82	2	seek	squad-27	0	bot-176
569209	bot-198	bravo	S00r-3310	tick	3.12	18.01	221	2.16	2.40	13.84	3	seek	squad-27	3	bot-176
569226	bot-167	bravo	P33r-0310	state+ammo+latches	-23.94	21.46	125	4.63	0.08		0		squad-27	5	bot-176
569226	bot-197	alpha	D00r--000	state+ammo+health+packs	-19.43	18.29	69	0.00	0.00		0		squad-61	1	bot-193
569226	bot-167	bravo	P33r-R310	ammo	-23.89	21.52	125	4.63	0.08		0		squad-27	5	bot-176
569243	bot-165	alpha	D00m--0A0	tick	0.55	9.63	60	0.00	0.00	3.95	0		squad-26	-1	bot-151
569243	bot-167	bravo	C33r-R310	state	-23.89	21.52	125	4.63	0.00		0		squad-27	5	bot-176
569259	bot-167	bravo	C33r-R312	latches	-23.85	21.60	117	2.48	0.09	6.10	2	cover	squad-27	5	bot-176
569259	bot-195	alpha	G00r-4202	tick	0.53	9.03	272	0.29	0.17		0		squad-61	1	bot-193
569293	bot-181	bravo	P00r-4100	ammo	1.31	17.94	358	2.28	0.55	8.07	3	squad	squad-27	6	bot-176
569343	bot-199	bravo	A00r-4410	state	-15.80	-1.41	59	0.09	0.03	19.14	4	seek	squad-27	4	bot-176
569360	bot-177	alpha	P00r-4420	tick	-4.35	-10.24	99	0.10	0.00	29.38	8	squad	squad-26	3	bot-151
569360	bot-193	alpha	G00r-3312	state	-7.56	1.19	252	4.70	0.44	0.42	1	cover	squad-61	0	bot-193
569360	bot-199	bravo	A00r-441G	latches	-15.80	-1.41	57	0.40	0.01		0		squad-27	4	bot-176
569510	bot-196	alpha	S00m-4420	tick	10.31	7.79	340	0.00	0.00		0		squad-61	2	bot-193
569577	bot-164	bravo	P00r-4410	tick	-15.90	-23.91	91	0.00	0.00		0		squad-27	1	bot-176
569594	bot-199	bravo	S00r-4410	state+latches	-15.82	-1.42	57	0.00	0.02		0		squad-27	4	bot-176
569694	bot-113	alpha	P00r-4310	tick	21.91	-18.61	173	0.00	0.00		0		squad-26	1	bot-151
569694	bot-195	alpha	C00r-4202	state	0.32	9.42	299	0.00	0.45		0		squad-61	1	bot-193
569711	bot-195	alpha	G00r-4202	state	0.33	9.40	299	1.57	0.03	0.41	1	cover	squad-61	1	bot-193
569731	bot-167	bravo	A33r-R310	state+latches	-22.57	21.94	119	4.43	1.33	4.99	2	cover	squad-27	5	bot-176
569747	bot-167	bravo	A32r-R310	score	-22.57	21.94	119	0.00	0.00		0		squad-27	5	bot-176
569778	bot-195	alpha	C00r-4202	state	0.55	9.05	312	0.00	0.41		0		squad-61	1	bot-193
569845	bot-176	bravo	C32r-4320	state+tier+score	-1.08	16.14	216	2.41	1.35	4.50	2	seek	squad-27	0	bot-176
569845	bot-181	bravo	C32r-2100	state+tier+score+ammo	0.51	17.13	220	2.07	1.14	8.10	4	squad	squad-27	6	bot-176
569845	bot-198	bravo	C32r-3310	state+tier+score	1.75	18.04	216	2.41	1.36	13.01	3	seek	squad-27	3	bot-176
569862	bot-176	bravo	C32r-4322	latches	-1.16	16.01	211	4.30	0.15	2.41	5	cover	squad-27	0	bot-176
569862	bot-181	bravo	C32r-2102	latches	0.41	17.06	229	3.60	0.12	8.03	4	squad	squad-27	6	bot-176
569862	bot-198	bravo	C32r-3312	latches	1.64	17.95	225	4.42	0.15	5.97	5	cover	squad-27	3	bot-176
569945	bot-151	alpha	P00m-4330	tick	22.52	-22.13	174	0.00	0.00		0		squad-26	0	bot-151
570012	bot-170	bravo	P00r-4420	tick	-10.80	-17.63	344	0.00	0.00		0		squad-27	2	bot-176
570045	bot-167	bravo	C32r-R310	state	-22.57	21.95	119	0.00	0.01		0		squad-27	5	bot-176
570062	bot-167	bravo	C32r-R312	latches	-22.62	21.94	119	1.37	0.05	1.39	1	cover	squad-27	5	bot-176
570084	bot-199	bravo	A00r-4410	state	-15.79	-1.41	59	0.09	0.03	19.14	4	seek	squad-27	4	bot-176
570097	bot-199	bravo	A00r-441G	latches	-15.80	-1.41	58	0.40	0.01		0		squad-27	4	bot-176
570163	bot-156	alpha	P00r-4320	tick	12.28	-7.47	146	0.96	0.48	13.65	2	squad	squad-26	2	bot-151
570296	bot-193	alpha	A00r-3310	state+latches	-7.86	1.14	4	1.01	0.31		0		squad-61	0	bot-193
570346	bot-167	bravo	C00r-R312	tier+score	-23.28	21.75	118	4.80	0.69	0.70	1	cover	squad-27	5	bot-176
570346	bot-198	bravo	S32r-3310	state+latches	0.23	16.75	216	2.51	1.84	6.08	5	cover	squad-27	3	bot-176
570346	bot-199	bravo	S00r-4410	state+latches	-15.82	-1.42	58	0.00	0.02		0		squad-27	4	bot-176
570363	bot-177	alpha	P00r-4420	tick	-4.34	-10.24	131	0.10	0.00	29.38	8	squad	squad-26	3	bot-151
570397	bot-181	bravo	C32r-4102	ammo	-0.43	16.75	268	4.80	0.90	6.70	5	cover	squad-27	6	bot-176
570413	bot-195	alpha	C00r-420I	latches	0.81	8.94	302	0.92	0.28	6.05	2	cover	squad-61	1	bot-193
570430	bot-167	bravo	G00r-R31I	state+latches	-23.59	21.66	118	4.91	0.33	0.38	1	cover	squad-27	5	bot-176
570514	bot-196	alpha	S00m-4420	tick	10.31	7.79	301	0.00	0.00		0		squad-61	2	bot-193
570580	bot-164	bravo	P00r-4410	tick	-15.90	-23.91	91	0.00	0.00		0		squad-27	1	bot-176
570648	bot-195	alpha	C00r-4202	latches	1.07	8.96	2	1.21	0.26	5.90	2	cover	squad-61	1	bot-193
570648	bot-198	bravo	C32r-3310	state	0.07	16.41	221	1.58	0.38	10.30	3	seek	squad-27	3	bot-176
570664	bot-167	bravo	G00r-R312	latches	-23.98	21.58	162	0.23	0.39		0		squad-27	5	bot-176
570664	bot-198	bravo	C32r-3312	latches	-0.01	16.35	224	3.01	0.10	6.04	5	cover	squad-27	3	bot-176
570698	bot-113	alpha	P00r-4310	tick	21.91	-18.61	173	0.00	0.00		0		squad-26	1	bot-151
570731	bot-176	bravo	P32r-4320	state+latches	-2.45	14.04	203	4.33	2.35	3.64	1	muzzleRecovery	squad-27	0	bot-176
570781	bot-176	bravo	C32r-4320	state	-2.45	14.26	216	0.00	0.22	3.59	0	muzzleRecovery	squad-27	0	bot-176
570798	bot-176	bravo	C32r-4322	latches	-2.49	14.16	207	3.33	0.11	3.65	5	cover	squad-27	0	bot-176
570832	bot-176	bravo	C32r-3322	ammo	-2.51	14.05	203	2.90	0.11	3.69	5	cover	squad-27	0	bot-176
570949	bot-151	alpha	P00m-4330	tick	22.52	-22.13	174	0.00	0.00		0		squad-26	0	bot-151
570949	bot-181	bravo	C32r-2102	ammo	1.52	17.99	50	4.34	2.31	5.40	4	cover	squad-27	6	bot-176
570966	bot-181	bravo	P00r-2100	state+tier+score+latches	1.52	17.99	50	4.34	0.00	5.40	4	cover	squad-27	6	bot-176
570966	bot-195	alpha	G00r-4202	state	1.05	7.44	80	4.87	1.52	0.39	1	cover	squad-61	1	bot-193
570982	bot-181	bravo	C32r-2100	state+tier+score	1.49	17.96	55	2.32	0.04	10.73	4	squad	squad-27	6	bot-176
570999	bot-181	bravo	C32r-2102	latches	1.38	17.87	63	4.43	0.15	10.61	4	squad	squad-27	6	bot-176
571016	bot-170	bravo	P00r-4420	tick	-10.80	-17.63	344	0.00	0.00		0		squad-27	2	bot-176
571016	bot-198	bravo	S32r-3310	state+latches	-1.28	15.63	230	4.72	1.46	6.83	5	cover	squad-27	3	bot-176
571032	bot-198	bravo	A32r-3310	state	-1.31	15.61	226	2.34	0.04	9.14	2	seek	squad-27	3	bot-176
571049	bot-198	bravo	A32r-331G	latches	-1.33	15.63	222	0.85	0.03		0		squad-27	3	bot-176
571166	bot-156	alpha	P00r-4320	tick	13.00	-8.22	152	1.23	1.04	12.61	2	squad	squad-26	2	bot-151
571200	bot-176	bravo	P32r-3320	state+latches	-2.80	13.15	203	4.19	0.95	4.30	1	muzzleRecovery	squad-27	0	bot-176
571233	bot-167	bravo	G00r-4312	ammo	-23.95	21.55	117	0.00	0.04		0		squad-27	5	bot-176
571249	bot-193	alpha	F00r-3310	state	-7.89	1.21	23	0.00	0.07		0		squad-61	0	bot-193
571249	bot-198	bravo	A33r-331G	score	-1.48	15.73	222	0.92	0.18		0		squad-27	3	bot-176
571266	bot-176	bravo	E33r-3220	state+score+health	-2.88	12.88	192	4.25	0.28		0		squad-27	0	bot-176
571266	bot-181	bravo	C33r-2102	score	0.53	17.16	132	3.44	1.10	9.71	4	squad	squad-27	6	bot-176
571266	bot-193	alpha	A00r-3310	state	-7.89	1.21	23	0.00	0.00		0		squad-61	0	bot-193
571283	bot-176	bravo	E33r-3229	latches	-2.86	12.98	201	2.87	0.10	7.06	3	flee	squad-27	0	bot-176
571283	bot-198	bravo	S33r-3310	state+latches	-1.49	15.74	222	0.93	0.02		0		squad-27	3	bot-176
571317	bot-177	alpha	P21r-4420	tier+score	-4.34	-10.24	103	0.09	0.01	29.37	8	squad	squad-26	3	bot-151
571317	bot-193	alpha	E00r-3210	state+health	-7.89	1.21	23	0.00	0.00		0		squad-61	0	bot-193
571317	bot-195	alpha	G21r-4202	tier+score	1.05	7.05	4	0.00	0.39		0		squad-61	1	bot-193
571333	bot-193	alpha	E00r-3219	latches	-7.85	1.21	23	1.03	0.04	7.25	3	flee	squad-61	0	bot-193
571355	bot-199	bravo	S00r-4410	tick	-15.81	-1.39	57	0.50	0.04	19.40	4	seek	squad-27	4	bot-176
571367	bot-193	alpha	E00r-2219	ammo	-7.82	1.21	23	1.12	0.04	7.28	3	flee	squad-61	0	bot-193
571367	bot-198	bravo	S44rm3310	tier+score+element	-1.59	15.71	210	0.82	0.10	13.53	3	seek	squad-27	3	bot-176
571383	bot-176	bravo	E44rb3129	tier+score+element+health	-2.72	13.29	203	3.75	0.34	6.74	3	flee	squad-27	0	bot-176
571383	bot-181	bravo	C44rb2102	tier+score+element	0.18	16.88	162	3.82	0.45	9.35	4	squad	squad-27	6	bot-176
571434	bot-177	alpha	C32r-4420	state+tier+score	-4.35	-10.22	79	0.05	0.03		0		squad-26	3	bot-151
571434	bot-193	alpha	E00r-2119	health	-7.75	1.21	23	1.00	0.07	7.33	3	flee	squad-61	0	bot-193
571434	bot-195	alpha	G32r-4202	tier+score	1.05	7.05	340	0.00	0.00		0		squad-61	1	bot-193
571451	bot-177	alpha	C32r-4422	latches	-4.35	-10.22	86	0.05	0.00	4.27	2	cover	squad-26	3	bot-151
571451	bot-198	bravo	C44rm3310	state	-1.62	15.66	210	0.91	0.06	13.47	3	seek	squad-27	3	bot-176
571469	bot-198	bravo	C44rm3312	latches	-1.64	15.64	207	0.93	0.03	2.76	5	cover	squad-27	3	bot-176
571485	bot-198	bravo	C45rm3312	score	-1.65	15.63	207	0.95	0.02	2.76	5	cover	squad-27	3	bot-176
571503	bot-176	bravo	E45rb3029	score+health	-2.44	13.78	203	5.17	0.56	6.20	3	flee	squad-27	0	bot-176
571503	bot-181	bravo	C45rb4102	score+ammo	0.61	17.25	131	4.70	0.56	5.86	5	cover	squad-27	6	bot-176
571517	bot-196	alpha	S00m-4420	tick	10.31	7.79	278	0.00	0.00		0		squad-61	2	bot-193
571551	bot-193	alpha	E10r-2119	tier	-7.61	1.21	23	2.14	0.14	7.43	3	flee	squad-61	0	bot-193
571584	bot-164	bravo	P00r-4410	tick	-15.90	-23.91	91	0.00	0.00		0		squad-27	1	bot-176
571668	bot-176	bravo	E45rb2029	ammo	-1.97	14.52	202	5.47	0.88	5.35	1	muzzleRecovery	squad-27	0	bot-176
571668	bot-198	bravo	C45rm2312	ammo	-1.93	15.28	201	1.53	0.45	2.99	5	cover	squad-27	3	bot-176
571685	bot-176	bravo	E45rb2020	latches	-1.93	14.60	202	5.27	0.09	7.02	2	flee	squad-27	0	bot-176
571701	bot-113	alpha	P00r-4310	tick	22.27	-19.31	170	2.11	0.79	3.71	1	squad	squad-26	1	bot-151
