t_ms	bot_id	team	code	changed_slots	x	z	yaw_deg	speed	moved	goal_dist	path_len	path_mode	squad_id	squad_rank	leader_id
407642	bot-284	bravo	E00r-4321	latches	5.11	11.85	239	1.36	0.28	3.35	3	flee	squad-104	0	bot-284
407659	bot-273	alpha	G00r-4322	latches	1.04	10.04	16	0.22	0.38		0		squad-26	5	bot-196
407893	bot-283	alpha	A00r-4320	state	-14.74	-0.16	62	0.98	0.15	1.40	1	seek	squad-26	4	bot-196
407910	bot-276	alpha	S00r-3410	state	-13.03	-8.95	284	0.00	0.00		0		squad-26	3	bot-196
408077	bot-276	alpha	A00r-3410	state	-12.91	-8.82	327	1.15	0.18	26.67	7	seek	squad-26	3	bot-196
408127	bot-252	alpha	S00r-2310	tick	-0.42	3.39	253	0.20	0.03	19.42	4	seek	squad-26	1	bot-196
408127	bot-285	alpha	S00m-3430	tick	-0.01	1.99	241	0.01	0.01	18.27	7	seek	squad-26	6	bot-196
408143	bot-288	bravo	P00r-4410	tick	7.57	11.95	284	1.00	1.72	4.08	3	squad	squad-104	1	bot-284
408160	bot-276	alpha	A00r-341G	latches	-12.91	-8.83	344	0.65	0.01		0		squad-26	3	bot-196
408277	bot-264	alpha	E00r-4310	state	6.82	9.44	334	0.28	0.20	2.90	4	seek	squad-26	2	bot-196
408293	bot-264	alpha	E00r-4311	latches	6.88	9.43	327	1.70	0.06	2.70	1	flee	squad-26	2	bot-196
408327	bot-287	alpha	S00r-4410	tick	3.33	17.98	176	2.34	2.41	8.96	5	seek	squad-26	7	bot-196
408343	bot-196	alpha	S00m-3320	tick	6.61	6.08	353	0.10	0.44	0.48	1	seek	squad-26	0	bot-196
408393	bot-273	alpha	C00r-4322	state	1.05	10.05	74	0.00	0.01		0		squad-26	5	bot-196
408393	bot-276	alpha	S00r-3410	state+latches	-12.91	-8.84	344	0.00	0.01		0		squad-26	3	bot-196
408443	bot-240	bravo	K00m-03C0	tick	1.30	1.69	283	0.00	0.00		0		squad-27	4	bot-234
408594	bot-234	bravo	S00r-4410	tick	-13.99	-15.61	257	2.40	2.10	1.50	1	seek	squad-27	0	bot-234
408594	bot-236	bravo	S00r-4410	tick	-13.54	-17.27	76	2.40	1.52	3.20	1	seek	squad-27	1	bot-234
408594	bot-238	bravo	S00r-4420	tick	-12.58	-16.14	234	2.40	0.86	0.48	1	seek	squad-27	2	bot-234
408594	bot-244	bravo	S00r-4410	tick	-13.12	-16.82	295	2.40	0.34	0.91	1	seek	squad-27	3	bot-234
408594	bot-247	bravo	S00m-4320	tick	-14.38	-16.06	280	2.25	2.11	0.58	1	seek	squad-27	5	bot-234
408643	bot-284	bravo	E00r-4321	tick	4.13	10.34	263	3.98	1.80	3.51	2	flee	squad-104	0	bot-284
408860	bot-273	alpha	C00r-3322	ammo	1.05	10.05	89	0.00	0.00		1	muzzleRecovery	squad-26	5	bot-196
408877	bot-273	alpha	P00r-3320	state+latches	1.05	10.05	89	4.32	0.00		1	muzzleRecovery	squad-26	5	bot-196
408893	bot-283	alpha	A00r-4320	tick	-14.73	-0.17	63	0.00	0.01		0		squad-26	4	bot-196
408910	bot-283	alpha	A00r-432G	latches	-14.73	-0.17	63	0.00	0.00		0		squad-26	4	bot-196
408927	bot-273	alpha	A00r-3320	state	1.05	9.83	102	0.00	0.22		0	muzzleRecovery	squad-26	5	bot-196
408960	bot-264	alpha	E00r-4310	latches	9.33	9.09	284	4.67	2.48	0.72	1	flee	squad-26	2	bot-196
408977	bot-264	alpha	E00r-4311	latches	9.41	9.09	284	4.67	0.08	0.64	1	flee	squad-26	2	bot-196
408993	bot-273	alpha	A00r-332G	latches	1.03	9.82	88	0.24	0.02		0		squad-26	5	bot-196
408993	bot-284	bravo	E00r-432H	latches	5.87	9.94	268	5.26	1.79	1.72	1	flee	squad-104	0	bot-284
409077	bot-264	alpha	E00r-4310	latches	9.77	9.14	283	4.64	0.37	0.49	1	flee	squad-26	2	bot-196
409077	bot-284	bravo	E00r-4321	latches	6.33	9.85	264	8.13	0.46	1.26	1	flee	squad-104	0	bot-284
409093	bot-252	alpha	P00r-2310	state	-0.43	3.38	282	0.18	0.01	19.42	4	seek	squad-26	1	bot-196
409093	bot-264	alpha	E00r-4311	latches	9.82	9.21	282	4.60	0.08	0.41	1	flee	squad-26	2	bot-196
409093	bot-284	bravo	E00r-432H	latches	6.41	9.83	264	5.26	0.09	1.17	1	flee	squad-104	0	bot-284
409127	bot-285	alpha	S00m-3430	tick	-0.01	1.99	254	0.01	0.01	18.28	7	seek	squad-26	6	bot-196
409127	bot-288	bravo	S00r-4410	state	6.92	11.96	294	0.01	0.64		0		squad-104	1	bot-284
409143	bot-264	alpha	E00r-4310	latches	9.88	9.35	279	4.63	0.15	0.72	1	flee	squad-26	2	bot-196
409160	bot-264	alpha	E00r-4311	latches	9.90	9.42	277	4.63	0.08	0.65	1	flee	squad-26	2	bot-196
409160	bot-283	alpha	S00r-4320	state+latches	-14.73	-0.17	63	0.00	0.01		0		squad-26	4	bot-196
409227	bot-273	alpha	S00r-3320	state+latches	1.03	9.82	88	0.00	0.00		0		squad-26	5	bot-196
409260	bot-264	alpha	E00r-4310	latches	9.93	9.66	268	4.46	0.24	0.72	1	flee	squad-26	2	bot-196
409277	bot-264	alpha	E00r-4311	latches	9.89	9.60	269	4.44	0.07	0.64	1	flee	squad-26	2	bot-196
409294	bot-284	bravo	E00r-422G	health+latches	7.38	9.60	264	2.16	1.00	4.86	2	flee	squad-104	0	bot-284
409294	bot-288	bravo	S21r-4410	tier+score	6.77	11.95	272	0.87	0.15	11.97	7	seek	squad-104	1	bot-284
409310	bot-240	bravo	K21m-03C0	tier+score	1.30	1.69	283	0.00	0.00		0		squad-27	4	bot-234
409310	bot-284	bravo	E21r-422P	tier+score+latches	7.40	9.60	264	0.84	0.01	4.88	2	flee	squad-104	0	bot-284
409328	bot-284	bravo	E21r-4229	latches	7.39	9.59	264	0.17	0.00	4.87	2	flee	squad-104	0	bot-284
409328	bot-287	alpha	S00r-4410	tick	1.11	17.70	225	2.38	2.23	9.13	4	seek	squad-26	7	bot-196
409344	bot-196	alpha	S00m-3320	tick	6.53	6.12	3	0.08	0.09	0.44	1	seek	squad-26	0	bot-196
409394	bot-264	alpha	E00r-4310	latches	9.76	9.25	277	4.35	0.37	0.35	1	flee	squad-26	2	bot-196
409394	bot-276	alpha	S00r-3410	tick	-12.15	-8.03	43	1.51	1.11	23.62	4	seek	squad-26	3	bot-196
409411	bot-264	alpha	E00r-4311	latches	9.82	9.21	278	4.34	0.07	0.28	1	flee	squad-26	2	bot-196
409411	bot-284	bravo	E32r-4129	tier+score+health	7.27	9.58	264	1.96	0.13	4.75	2	flee	squad-104	0	bot-284
409411	bot-288	bravo	C32r-4410	state+tier+score	6.68	11.96	272	0.95	0.09	11.92	7	seek	squad-104	1	bot-284
409427	bot-240	bravo	K32m-03C0	tier+score	1.30	1.69	283	0.00	0.00		0		squad-27	4	bot-234
409427	bot-288	bravo	C32r-4412	latches	6.64	11.98	281	1.45	0.04	1.92	1	cover	squad-104	1	bot-284
409445	bot-264	alpha	E00r-4310	latches	9.86	9.28	278	4.56	0.08	0.33	1	flee	squad-26	2	bot-196
409461	bot-264	alpha	E00r-4311	latches	9.86	9.28	277	0.00	0.00		0		squad-26	2	bot-196
409478	bot-264	alpha	E00r-4310	latches	9.88	9.35	276	4.62	0.08	0.72	1	flee	squad-26	2	bot-196
409494	bot-264	alpha	E00r-4311	latches	9.90	9.43	275	4.64	0.08	0.64	1	flee	squad-26	2	bot-196
409545	bot-284	bravo	E33r-4029	score+health	7.01	9.57	264	1.96	0.25	4.49	2	flee	squad-104	0	bot-284
409545	bot-288	bravo	C33r-4412	score	6.48	12.10	304	1.69	0.20	1.72	1	cover	squad-104	1	bot-284
409561	bot-240	bravo	K33m-03C0	score	1.30	1.69	283	0.00	0.00		0		squad-27	4	bot-234
409595	bot-234	bravo	S00r-4410	tick	-13.40	-15.82	126	2.40	0.63	0.47	1	seek	squad-27	0	bot-234
409595	bot-236	bravo	S00r-4410	tick	-11.45	-16.97	63	2.40	2.11	1.13	1	seek	squad-27	1	bot-234
409595	bot-238	bravo	S00r-4420	tick	-14.02	-16.93	296	2.40	1.64	1.05	1	seek	squad-27	2	bot-234
409595	bot-244	bravo	S00r-4410	tick	-14.65	-16.70	32	0.00	1.53		0		squad-27	3	bot-234
409595	bot-247	bravo	S00m-4320	tick	-15.13	-15.93	270	1.18	0.76	0.82	1	seek	squad-27	5	bot-234
409595	bot-264	alpha	E00r-4310	latches	9.93	9.66	267	4.46	0.24	0.72	1	flee	squad-26	2	bot-196
409612	bot-264	alpha	E00r-4311	latches	9.89	9.60	268	4.44	0.07	0.65	1	flee	squad-26	2	bot-196
409662	bot-264	alpha	P00r-4310	state+latches	9.81	9.48	272	4.37	0.15		0		squad-26	2	bot-196
409662	bot-284	bravo	D00r--000	state+tier+score+ammo+packs+latches	6.82	9.57	264	0.00	0.20	4.30	2	flee	squad-104	0	bot-284
409662	bot-273	alpha	S00r-4320	ammo	1.70	9.86	78	1.44	0.67	4.36	2	seek	squad-26	5	bot-196
409662	bot-288	bravo	S35r-4410	state+score+latches	6.33	12.20	304	1.79	0.18	1.54	1	cover	squad-104	1	bot-284
409679	bot-259	alpha	D00r--000	tick	-0.14	2.24	272	0.00	0.00	7.17	0		squad-26	-1	bot-196
409679	bot-240	bravo	K35m-03C0	score	1.30	1.69	283	0.00	0.00		0		squad-27	4	bot-234
409679	bot-264	alpha	S00r-4310	state	9.77	9.41	272	4.37	0.07		0		squad-26	2	bot-196
409679	bot-276	alpha	P00r-3410	state	-11.84	-7.70	42	1.91	0.46	21.94	4	seek	squad-26	3	bot-196
409696	bot-283	alpha	P00r-4320	state	-13.82	0.45	55	2.52	1.10	23.44	5	seek	squad-26	4	bot-196
410096	bot-252	alpha	P00r-2310	tick	-0.35	3.36	286	0.00	0.09		0		squad-26	1	bot-196
410130	bot-285	alpha	S00m-3430	tick	-0.01	1.98	241	0.13	0.01	18.27	7	seek	squad-26	6	bot-196
410214	bot-288	bravo	C35r-4410	state	5.83	12.14	211	0.91	0.51	12.31	8	seek	squad-104	0	
410230	bot-288	bravo	C35r-4412	latches	5.81	12.17	219	1.22	0.04	1.16	1	cover	squad-104	0	
410331	bot-287	alpha	S00r-4410	tick	-0.12	16.38	150	1.13	1.80	8.43	4	seek	squad-26	7	bot-196
410347	bot-196	alpha	S00m-3320	tick	6.50	6.13	7	0.02	0.03	0.42	1	seek	squad-26	0	bot-196
410481	bot-276	alpha	A00r-3410	state	-11.81	-7.68	42	0.00	0.03		0		squad-26	3	bot-196
410481	bot-288	bravo	A35r-4410	state+latches	5.55	12.48	280	1.75	0.40	0.76	1	cover	squad-104	0	
410515	bot-276	alpha	A00r-341G	latches	-11.81	-7.68	41	0.00	0.00		0		squad-26	3	bot-196
410515	bot-288	bravo	A35r-441G	latches	5.55	12.48	273	0.00	0.00		0		squad-104	0	
410598	bot-234	bravo	S00r-4410	tick	-11.23	-15.81	102	2.40	2.17	0.79	1	seek	squad-27	0	bot-234
410598	bot-236	bravo	S00r-4410	tick	-12.15	-16.67	305	2.40	0.76	0.37	1	seek	squad-27	1	bot-234
410598	bot-238	bravo	S00r-4420	tick	-14.75	-17.19	302	0.17	0.78	1.40	1	seek	squad-27	2	bot-234
410598	bot-244	bravo	S00r-4410	tick	-15.11	-16.50	278	0.57	0.50	0.35	1	seek	squad-27	3	bot-234
410598	bot-247	bravo	S00m-4320	tick	-15.12	-15.65	250	0.11	0.28	0.88	1	seek	squad-27	5	bot-234
410665	bot-273	alpha	S00r-4320	tick	2.68	9.92	86	0.81	0.99	3.37	2	seek	squad-26	5	bot-196
410682	bot-240	bravo	K35m-03C0	tick	1.30	1.69	282	0.00	0.00		0		squad-27	4	bot-234
410682	bot-264	alpha	S00r-4310	tick	8.18	9.65	277	1.08	1.61	3.15	1	seek	squad-26	2	bot-196
410699	bot-283	alpha	P00r-4320	tick	-13.78	0.49	55	0.00	0.06		0		squad-26	4	bot-196
410749	bot-276	alpha	S00r-3410	state+latches	-11.81	-7.68	41	0.00	0.00		0		squad-26	3	bot-196
410749	bot-288	bravo	S35r-4410	state+latches	5.58	12.47	273	0.12	0.04		0		squad-104	0	
411016	bot-288	bravo	E35r-4410	state	5.46	12.42	221	0.86	0.14	26.41	7	seek	squad-104	0	
411033	bot-288	bravo	E35r-4411	latches	5.63	12.46	226	5.18	0.17	2.50	1	flee	squad-104	0	
411067	bot-273	alpha	C00r-3320	state+ammo	3.00	9.94	86	0.88	0.32	3.06	2	seek	squad-26	5	bot-196
411083	bot-273	alpha	C00r-3322	latches	2.95	9.92	79	1.60	0.05	2.55	1	cover	squad-26	5	bot-196
411100	bot-252	alpha	P00r-2310	tick	-0.35	3.36	286	0.00	0.00		0		squad-26	1	bot-196
411133	bot-285	alpha	S00m-3430	tick	-0.01	1.97	254	0.06	0.01	18.27	7	seek	squad-26	6	bot-196
411200	bot-264	alpha	S00r-4320	packs	7.71	9.70	278	0.78	0.47	2.68	1	seek	squad-26	2	bot-196
411200	bot-273	alpha	C00r-332I	latches	2.76	9.85	55	1.61	0.20	2.35	1	cover	squad-26	5	bot-196
411200	bot-288	bravo	E35r-441H	latches	6.48	12.67	232	5.26	0.87	1.62	1	flee	squad-104	0	
411334	bot-287	alpha	S00r-4410	tick	-1.32	15.13	206	2.10	1.73	8.11	4	seek	squad-26	7	bot-196
411351	bot-196	alpha	S00m-3320	tick	6.50	6.15	7	0.01	0.01	0.41	1	seek	squad-26	0	bot-196
411435	bot-273	alpha	C00r-3322	latches	1.92	9.54	359	5.01	0.89	1.46	1	cover	squad-26	5	bot-196
411435	bot-288	bravo	E35r-4411	latches	7.66	12.96	232	5.07	1.22	0.40	1	flee	squad-104	0	
411485	bot-288	bravo	C35r-4410	state+latches	7.75	12.98	232	0.00	0.08		0		squad-104	0	bot-288
411501	bot-288	bravo	C35r-4412	latches	7.90	12.94	223	4.86	0.16	2.81	7	cover	squad-104	0	bot-288
411602	bot-234	bravo	S00r-4410	tick	-12.50	-16.34	267	2.40	1.37	2.95	1	seek	squad-27	0	bot-234
411602	bot-236	bravo	P00r-4410	state	-14.11	-16.80	293	2.40	1.96	0.91	1	seek	squad-27	1	bot-234
411602	bot-238	bravo	P00r-4420	state	-14.77	-17.09	278	0.13	0.09	1.34	1	seek	squad-27	2	bot-234
411602	bot-244	bravo	P00r-4410	state	-12.93	-15.92	113	2.40	2.25	2.69	1	seek	squad-27	3	bot-234
411602	bot-247	bravo	S00m-4320	tick	-15.24	-15.50	238	0.10	0.19	0.84	1	seek	squad-27	5	bot-234
411652	bot-273	alpha	G00r-3322	state	0.96	9.20	307	4.91	1.02	0.44	1	cover	squad-26	5	bot-196
411685	bot-240	bravo	K35m-03C0	tick	1.30	1.69	282	0.00	0.00		0		squad-27	4	bot-234
411702	bot-283	alpha	P00r-4320	tick	-13.78	0.49	55	0.00	0.00		0		squad-26	4	bot-196
411752	bot-276	alpha	S00r-3410	tick	-10.42	-6.12	36	2.41	2.09	23.02	6	seek	squad-26	3	bot-196
411853	bot-285	alpha	P00m-3430	state	-0.01	1.97	301	0.03	0.00	18.26	7	seek	squad-26	6	bot-196
411853	bot-288	bravo	S35r-4410	state+latches	9.51	12.64	137	4.67	1.63	4.21	7	cover	squad-104	0	bot-288
412104	bot-252	alpha	P00r-2310	tick	-0.35	3.36	286	0.00	0.00		0		squad-26	1	bot-196
412204	bot-264	alpha	S00r-4320	tick	7.16	9.77	278	0.52	0.55	2.13	1	seek	squad-26	2	bot-196
412288	bot-288	bravo	C35r-4410	state	8.60	12.55	249	2.14	0.91	6.55	3	seek	squad-104	0	bot-288
412304	bot-240	bravo	K34m-03C0	score	1.30	1.69	282	0.00	0.00		0		squad-27	4	bot-234
412304	bot-288	bravo	C34r-4412	score+latches	8.75	12.53	240	4.64	0.16	3.70	7	cover	squad-104	0	bot-288
412338	bot-287	alpha	S00r-4410	tick	-1.90	14.22	131	0.68	1.09	7.89	3	seek	squad-26	7	bot-196
412355	bot-196	alpha	S00m-3320	tick	6.50	6.16	7	0.02	0.01	0.39	1	seek	squad-26	0	bot-196
412423	bot-240	bravo	K33m-03C0	score	1.30	1.69	282	0.00	0.00		0		squad-27	4	bot-234
412423	bot-288	bravo	C33r-4412	score	9.31	12.45	210	4.72	0.56	4.17	7	cover	squad-104	0	bot-288
412556	bot-240	bravo	K32m-03C0	score	1.30	1.69	282	0.00	0.00		0		squad-27	4	bot-234
412556	bot-288	bravo	C32r-4412	score	9.91	12.36	176	3.23	0.61	4.71	7	cover	squad-104	0	bot-288
412606	bot-234	bravo	S00r-4410	tick	-14.29	-17.17	276	2.26	1.98	1.36	1	seek	squad-27	0	bot-234
412606	bot-236	bravo	P00r-4410	tick	-14.05	-18.86	243	2.40	2.06	0.92	1	squad	squad-27	1	bot-234
412606	bot-238	bravo	P00r-4420	tick	-13.86	-16.11	68	2.40	1.34	1.97	1	squad	squad-27	2	bot-234
412606	bot-244	bravo	P00r-4410	tick	-12.95	-17.42	214	2.40	1.50	5.03	1	squad	squad-27	3	bot-234
412606	bot-247	bravo	S00m-4320	tick	-15.23	-15.50	238	0.05	0.01	0.84	1	seek	squad-27	5	bot-234
412656	bot-273	alpha	G00r-3322	tick	0.55	9.05	76	0.00	0.44		0		squad-26	5	bot-196
412656	bot-288	bravo	S32r-4410	state+latches	10.28	12.31	154	4.35	0.37	5.04	7	cover	squad-104	0	bot-288
412706	bot-283	alpha	P00r-4320	tick	-13.78	0.49	55	0.00	0.00		0		squad-26	4	bot-196
412756	bot-276	alpha	S00r-3410	tick	-8.81	-4.32	38	2.42	2.41	20.63	6	seek	squad-26	3	bot-196
412856	bot-285	alpha	P00m-3430	tick	0.00	1.96	305	0.00	0.02		0		squad-26	6	bot-196
413090	bot-288	bravo	C32r-4410	state	9.33	12.27	250	2.01	0.95	7.77	3	seek	squad-104	0	bot-288
413107	bot-252	alpha	P00r-2310	tick	-0.35	3.36	286	0.00	0.00		0		squad-26	1	bot-196
413107	bot-288	bravo	C32r-4412	latches	9.49	12.26	241	4.72	0.16	4.43	7	cover	squad-104	0	bot-288
413157	bot-273	alpha	C00r-3322	state	1.37	9.04	107	0.00	0.82		0		squad-26	5	bot-196
413208	bot-264	alpha	S00r-4320	tick	6.65	9.84	278	0.53	0.52	1.61	1	seek	squad-26	2	bot-196
413341	bot-287	alpha	S00r-4410	tick	-1.94	13.54	162	0.64	0.68	7.49	3	seek	squad-26	7	bot-196
413358	bot-196	alpha	S00m-3320	tick	6.50	6.17	7	0.02	0.01	0.38	1	seek	squad-26	0	bot-196
413560	bot-240	bravo	K32m-03C0	tick	1.30	1.69	281	0.00	0.00		0		squad-27	4	bot-234
413611	bot-234	bravo	S00r-4410	tick	-14.81	-16.91	306	0.13	0.57	0.79	1	seek	squad-27	0	bot-234
413611	bot-236	bravo	P00r-4410	tick	-15.07	-19.07	291	0.00	1.04		0		squad-27	1	bot-234
413611	bot-238	bravo	P00r-4420	tick	-13.79	-16.06	64	0.00	0.08		0		squad-27	2	bot-234
413611	bot-244	bravo	P00r-4410	tick	-14.45	-19.20	193	2.40	2.32	3.52	1	squad	squad-27	3	bot-234
413611	bot-247	bravo	S00m-4320	tick	-15.23	-15.50	238	0.18	0.00	0.84	1	seek	squad-27	5	bot-234
413710	bot-283	alpha	P00r-4320	tick	-13.78	0.49	55	0.00	0.00		0		squad-26	4	bot-196
413760	bot-276	alpha	S00r-3410	tick	-7.16	-2.43	34	2.52	2.51	18.13	6	seek	squad-26	3	bot-196
413861	bot-285	alpha	P00m-3430	tick	0.01	1.95	305	0.00	0.01		0		squad-26	6	bot-196
414077	bot-289	bravo	P00m-0420	initial	15.55	5.55	0	0.00			0			-1	
414094	bot-252	alpha	S00r-2310	state	-0.35	3.36	286	0.00	0.00		0		squad-26	1	bot-196
414094	bot-289	bravo	S32m-4420	state+tier+score+ammo	15.55	5.55	0	0.00	0.00		0		squad-104	1	bot-288
414111	bot-288	bravo	C32r-4412	tick	12.85	10.38	148	3.93	3.85	8.25	6	cover	squad-104	0	bot-288
414111	bot-289	bravo	P32m-4420	state	15.55	5.51	356	2.40	0.04	16.69	4	seek	squad-104	1	bot-288
414161	bot-273	alpha	C00r-3322	tick	-0.10	11.33	334	3.11	2.73	1.91	1	cover	squad-26	5	bot-196
414161	bot-276	alpha	A00r-3410	state	-6.49	-1.68	42	2.83	1.01	17.13	6	seek	squad-26	3	bot-196
414211	bot-264	alpha	S00r-4320	tick	6.27	9.96	274	0.17	0.40	1.22	1	seek	squad-26	2	bot-196
414345	bot-287	alpha	S00r-4410	tick	-1.88	12.78	122	0.96	0.76	7.01	3	seek	squad-26	7	bot-196
414361	bot-196	alpha	S00m-3320	tick	6.50	6.18	7	0.02	0.01	0.37	1	seek	squad-26	0	bot-196
414529	bot-273	alpha	S00r-3320	state+latches	-0.52	12.29	351	2.81	1.04	0.87	1	cover	squad-26	5	bot-196
414546	bot-289	bravo	A32m-4420	state	15.84	5.46	328	0.00	0.29		0		squad-104	1	bot-288
414562	bot-240	bravo	K32m-03C0	tick	1.30	1.69	281	0.00	0.00		0		squad-27	4	bot-234
414613	bot-234	bravo	S00r-4410	tick	-14.90	-16.79	262	0.03	0.15	0.65	1	seek	squad-27	0	bot-234
414613	bot-236	bravo	P00r-4410	tick	-15.07	-19.07	291	0.00	0.00		0		squad-27	1	bot-234
414613	bot-238	bravo	P00r-4420	tick	-14.12	-15.91	25	0.00	0.36		0		squad-27	2	bot-234
414613	bot-244	bravo	P00r-4410	tick	-16.15	-20.64	231	2.40	2.23	1.40	1	squad	squad-27	3	bot-234
414613	bot-247	bravo	S00m-4320	tick	-15.24	-15.50	238	0.08	0.00	0.84	1	seek	squad-27	5	bot-234
414696	bot-283	alpha	S00r-4320	state	-13.78	0.49	55	0.00	0.00		0		squad-26	4	bot-196
414863	bot-285	alpha	P00m-3430	tick	0.02	1.94	305	0.00	0.01		0		squad-26	6	bot-196
415097	bot-252	alpha	S00r-2310	tick	-0.40	3.39	22	0.15	0.06	9.32	7	seek	squad-26	1	bot-196
415114	bot-288	bravo	C32r-4412	tick	14.82	12.53	2	4.66	2.92	9.13	4	cover	squad-104	0	bot-288
415164	bot-276	alpha	A00r-3410	tick	-6.48	-1.62	72	0.00	0.06		0		squad-26	3	bot-196
415215	bot-264	alpha	S00r-4320	tick	6.11	10.11	267	0.12	0.22	1.07	1	seek	squad-26	2	bot-196
415348	bot-287	alpha	S00r-4410	tick	-0.93	11.46	116	2.41	1.63	5.54	2	seek	squad-26	7	bot-196
415365	bot-196	alpha	S00m-3320	tick	6.50	6.20	7	0.01	0.01	0.35	1	seek	squad-26	0	bot-196
415415	bot-289	bravo	F32m-4420	state	15.84	5.46	252	0.00	0.00		0		squad-104	1	bot-288
415432	bot-252	alpha	S21r-2310	tier+score	-0.40	3.38	343	0.13	0.01	9.33	7	seek	squad-26	1	bot-196
415432	bot-276	alpha	A00r-3310	health	-6.48	-1.62	72	0.00	0.00		0		squad-26	3	bot-196
415432	bot-283	alpha	S21r-4320	tier+score	-12.02	0.99	77	2.47	1.83	29.80	7	seek	squad-26	4	bot-196
415432	bot-285	alpha	P21m-3430	tier+score	0.02	1.94	305	0.00	0.01		0		squad-26	6	bot-196
415432	bot-289	bravo	A32m-4420	state	15.84	5.46	252	0.00	0.00		0		squad-104	1	bot-288
415517	bot-276	alpha	A21r-3310	tier+score	-6.48	-1.62	72	0.00	0.00		0		squad-26	3	bot-196
415532	bot-273	alpha	S00r-3320	tick	0.97	10.28	59	1.78	2.50	5.35	3	seek	squad-26	5	bot-196
415566	bot-240	bravo	K32m-03C0	tick	1.30	1.69	281	0.00	0.00		0		squad-27	4	bot-234
415566	bot-289	bravo	F32m-4420	state	15.84	5.46	252	0.02	0.00		0		squad-104	1	bot-288
415583	bot-252	alpha	C32r-2310	state+tier+score	-0.39	3.38	308	0.13	0.00	9.33	7	seek	squad-26	1	bot-196
415583	bot-276	alpha	E32r-3210	state+tier+score+health	-6.48	-1.62	72	0.00	0.00		0		squad-26	3	bot-196
415583	bot-283	alpha	S32r-4320	tier+score	-11.66	1.09	77	2.51	0.37	29.43	7	seek	squad-26	4	bot-196
415583	bot-285	alpha	P32m-3430	tier+score	0.02	1.94	305	0.00	0.00		0		squad-26	6	bot-196
415583	bot-289	bravo	A32m-4420	state	15.84	5.46	252	0.00	0.00		0		squad-104	1	bot-288
415599	bot-252	alpha	C32r-2312	latches	-0.41	3.38	300	0.67	0.02	3.95	6	cover	squad-26	1	bot-196
415599	bot-276	alpha	E32r-3219	latches	-6.50	-1.62	72	0.50	0.02	6.91	1	flee	squad-26	3	bot-196
415616	bot-234	bravo	S00r-4410	tick	-14.95	-16.77	303	0.06	0.05	0.60	1	seek	squad-27	0	bot-234
415616	bot-236	bravo	P00r-4410	tick	-15.11	-19.06	286	2.23	0.04	1.16	1	squad	squad-27	1	bot-234
415616	bot-238	bravo	P00r-4420	tick	-14.12	-15.91	25	0.00	0.00		0		squad-27	2	bot-234
415616	bot-244	bravo	P00r-4410	tick	-16.35	-20.69	237	0.00	0.20		0		squad-27	3	bot-234
415616	bot-247	bravo	S00m-4320	tick	-15.23	-15.50	238	0.04	0.00	0.85	1	seek	squad-27	5	bot-234
415717	bot-289	bravo	F32m-4420	state	15.84	5.46	252	0.00	0.00		0		squad-104	1	bot-288
415733	bot-252	alpha	C33r-2312	score	-0.52	3.39	280	0.83	0.11	3.98	6	cover	squad-26	1	bot-196
415733	bot-276	alpha	E33r-3119	score+health	-6.56	-1.68	72	0.51	0.08	6.84	1	flee	squad-26	3	bot-196
415733	bot-283	alpha	S33r-4320	score	-11.30	1.18	77	2.49	0.37	29.06	7	seek	squad-26	4	bot-196
415733	bot-285	alpha	P33m-3430	score	0.02	1.94	305	0.00	0.00		0		squad-26	6	bot-196
415733	bot-289	bravo	A32m-4420	state	15.84	5.46	252	0.00	0.00		0		squad-104	1	bot-288
415867	bot-289	bravo	F32m-4420	state	15.85	5.46	252	0.02	0.00		0		squad-104	1	bot-288
415883	bot-252	alpha	C44rm2312	tier+score+element	-0.64	3.40	281	0.87	0.13	4.03	6	cover	squad-26	1	bot-196
415883	bot-276	alpha	E44rm3019	tier+score+element+health	-6.74	-1.81	72	2.49	0.22	6.62	1	flee	squad-26	3	bot-196
415883	bot-283	alpha	S34r-4320	score	-10.95	1.27	77	2.42	0.36	28.69	7	seek	squad-26	4	bot-196
415883	bot-285	alpha	S44mm3430	state+tier+score+element	-0.02	1.98	331	0.52	0.06	14.74	7	squad	squad-26	6	bot-196
415883	bot-289	bravo	A32m-4420	state	15.85	5.46	252	0.00	0.00		0		squad-104	1	bot-288
416017	bot-289	bravo	F32m-4420	state	15.85	5.46	252	0.00	0.00		0		squad-104	1	bot-288
416017	bot-289	bravo	P32m-3420	state+ammo	15.85	5.46	252	0.00	0.00		0		squad-104	1	bot-288
416017	bot-276	alpha	D00r--000	state+tier+score+element+ammo+packs+latches	-7.05	-2.08	72	0.00	0.41	6.20	1	flee	squad-26	3	bot-196
416034	bot-262	bravo	D00r--000	tick	17.73	-6.49	267	0.00	0.00	5.51	0		squad-27	-1	bot-234
416034	bot-252	alpha	S46rm2310	state+score+latches	-0.77	3.41	282	1.15	0.12	4.07	6	cover	squad-26	1	bot-196
416034	bot-283	alpha	S36r-4320	score	-10.60	1.36	76	2.41	0.36	28.33	7	seek	squad-26	3	bot-196
416034	bot-285	alpha	S46mm34A0	score+packs	0.41	1.92	14	2.54	0.44	18.26	5	seek	squad-26	5	bot-196
416118	bot-288	bravo	C32r-4412	tick	15.01	17.18	2	4.66	4.66	9.21	4	cover	squad-104	0	bot-288
