t_ms	bot_id	team	code	changed_slots	x	z	yaw_deg	speed	moved	goal_dist	path_len	path_mode	squad_id	squad_rank	leader_id
239303	bot-75	bravo	G00r-4412	state	-13.80	15.17	108	4.63	2.62	0.37	1	cover	squad-24	2	bot-71
239320	bot-63	alpha	G00m-3332	state	-21.04	1.90	290	4.63	0.70	0.43	1	cover	squad-21	0	bot-63
239387	bot-68	alpha	P00r-4410	tick	-10.38	-16.22	64	0.00	0.00		0		squad-21	1	bot-63
239420	bot-70	alpha	P00r-4410	tick	-10.82	-21.54	349	0.00	0.00		0		squad-21	2	bot-63
239437	bot-39	bravo	S00r-4410	tick	-4.35	-10.22	304	0.00	0.00		0		squad-2	0	bot-39
239520	bot-73	alpha	S00m-43B0	state	-24.18	-1.59	75	0.00	0.00		0		squad-21	4	bot-63
239571	bot-46	bravo	P00r-4420	state	-19.44	20.65	181	1.27	1.21	0.60	1	seek	squad-2	1	bot-39
239587	bot-3	alpha	D00r--000	tick	-14.53	21.55	279	0.00	0.00	4.11	0		squad-1	-1	bot-49
239604	bot-67	bravo	S00r-4420	tick	-12.20	15.57	68	0.31	0.41	8.78	6	seek	squad-2	2	bot-39
239604	bot-72	bravo	S00r-4420	tick	-16.72	14.11	299	1.51	1.44	6.98	3	seek	squad-24	1	bot-71
239738	bot-71	bravo	A00m-3320	state	-18.83	14.33	145	3.28	1.82	15.55	3	seek	squad-24	0	bot-71
239772	bot-78	bravo	C00r-4412	state	-17.78	19.44	101	0.00	0.68		0		squad-24	4	bot-71
239805	bot-62	alpha	A00r-3410	state	-2.21	14.60	219	1.37	1.05	17.41	5	seek	squad-1	2	bot-49
239822	bot-62	alpha	A00r-341G	latches	-2.21	14.60	223	0.00	0.00		0		squad-1	2	bot-49
239822	bot-71	bravo	A00m-332G	latches	-18.72	14.27	128	0.35	0.13		0		squad-24	0	bot-71
239889	bot-50	alpha	P00r-2320	tick	-1.88	15.89	199	2.11	0.59	2.86	6	squad	squad-1	1	bot-49
239889	bot-78	bravo	G00r-4412	state	-17.82	19.63	77	1.86	0.19	0.44	1	cover	squad-24	4	bot-71
239972	bot-76	alpha	G00r-4412	state	-20.07	0.92	288	4.65	3.78	0.40	1	cover	squad-21	3	bot-63
240056	bot-62	alpha	S00r-3410	state+latches	-2.19	14.60	223	0.00	0.02		0		squad-1	2	bot-49
240056	bot-71	bravo	S00m-3320	state+latches	-18.67	14.25	128	0.60	0.05		0		squad-24	0	bot-71
240078	bot-49	alpha	P00r-4320	tick	-1.59	15.35	154	0.13	0.61	21.53	6	patrolReentry	squad-1	0	bot-49
240189	bot-77	bravo	S00m-4420	tick	-15.30	20.15	116	0.00	0.00		0		squad-24	3	bot-71
240306	bot-75	bravo	G00r-4412	tick	-13.45	15.05	46	0.00	0.37		0		squad-24	2	bot-71
240323	bot-63	alpha	G00m-3332	tick	-21.45	2.05	139	0.00	0.43		0		squad-21	0	bot-63
240374	bot-71	bravo	A00m-3320	state	-18.03	14.40	99	2.82	0.66	14.77	3	seek	squad-24	0	bot-71
240390	bot-62	alpha	A00r-3410	state	-2.22	14.48	279	1.33	0.12	15.93	6	seek	squad-1	2	bot-49
240390	bot-68	alpha	P00r-4410	tick	-10.38	-16.21	60	0.00	0.00		0		squad-21	1	bot-63
240390	bot-71	bravo	A00m-332G	latches	-17.99	14.39	95	1.47	0.05		0		squad-24	0	bot-71
240424	bot-70	alpha	P00r-4410	tick	-10.82	-21.54	349	0.00	0.00		0		squad-21	2	bot-63
240440	bot-39	bravo	S00r-4410	tick	-4.35	-10.22	345	0.00	0.00		0		squad-2	0	bot-39
240440	bot-62	alpha	A00r-341G	latches	-2.22	14.48	269	0.00	0.00		0		squad-1	2	bot-49
240524	bot-73	alpha	S00m-43B0	tick	-21.86	-1.89	68	1.82	2.34	12.90	3	seek	squad-21	4	bot-63
240574	bot-46	bravo	P00r-4420	tick	-19.44	20.63	177	0.00	0.02		0		squad-2	1	bot-39
240591	bot-3	alpha	D00r--000	tick	-14.53	21.55	279	0.00	0.00	4.11	0		squad-1	-1	bot-49
240608	bot-67	bravo	S00r-4420	tick	-12.31	15.63	16	0.05	0.13	8.74	6	seek	squad-2	2	bot-39
240608	bot-72	bravo	S00r-4420	tick	-17.74	13.78	359	0.96	1.08	7.27	3	seek	squad-24	1	bot-71
240624	bot-71	bravo	S00m-3320	state+latches	-17.90	14.40	95	0.02	0.09		0		squad-24	0	bot-71
240674	bot-62	alpha	S00r-3410	state+latches	-2.21	14.49	269	0.00	0.02		0		squad-1	2	bot-49
240892	bot-50	alpha	P00r-2320	tick	-1.68	15.93	128	1.38	0.21	2.79	5	squad	squad-1	1	bot-49
240892	bot-78	bravo	G00r-4412	tick	-17.95	20.05	95	0.01	0.44		0		squad-24	4	bot-71
240926	bot-62	alpha	A00r-3410	state	-2.35	14.34	279	1.57	0.21	16.33	6	seek	squad-1	2	bot-49
240976	bot-76	alpha	G00r-4412	tick	-20.45	1.05	126	0.00	0.40		0		squad-21	3	bot-63
241093	bot-49	alpha	P00r-4320	tick	-2.06	14.79	193	1.34	0.73	21.27	6	patrolReentry	squad-1	0	bot-49
241176	bot-62	alpha	F00r-3410	state	-2.37	14.26	268	0.03	0.08		0		squad-1	2	bot-49
241176	bot-62	alpha	F00r-2410	ammo	-2.36	14.26	268	0.02	0.00		0		squad-1	2	bot-49
241176	bot-67	bravo	C33r-4420	state+tier+score	-12.32	15.64	16	0.14	0.02	8.73	6	seek	squad-2	2	bot-39
241176	bot-71	bravo	S33m-3320	tier+score	-16.70	14.55	103	2.81	1.21	13.48	3	seek	squad-24	0	bot-71
241176	bot-72	bravo	C33r-4320	state+tier+score+health	-18.14	13.84	5	0.97	0.40	7.24	3	seek	squad-24	1	bot-71
241176	bot-75	bravo	G33r-4412	tier+score	-13.45	15.05	96	0.00	0.00		0		squad-24	2	bot-71
241176	bot-77	bravo	S21m-4420	tier+score	-13.79	20.49	95	0.00	1.55		0		squad-24	3	bot-71
241176	bot-78	bravo	G21r-4412	tier+score	-17.95	20.05	73	0.00	0.00		0		squad-24	4	bot-71
241193	bot-46	bravo	P21r-4420	tier+score	-19.44	20.63	177	0.00	0.00		0		squad-2	1	bot-39
241193	bot-62	alpha	A00r-2410	state	-2.37	14.25	268	0.02	0.01		0		squad-1	2	bot-49
241193	bot-67	bravo	C33r-4422	latches	-12.42	15.51	7	4.89	0.16	4.63	2	cover	squad-2	2	bot-39
241193	bot-72	bravo	C33r-4322	latches	-18.18	13.89	14	1.60	0.06	9.59	3	cover	squad-24	1	bot-71
241227	bot-62	alpha	A00r-2420	packs	-2.38	14.24	269	0.00	0.01		0		squad-1	2	bot-49
241327	bot-63	alpha	G00m-3332	tick	-21.45	2.05	61	0.00	0.00		0		squad-21	0	bot-63
241360	bot-49	alpha	C00r-4320	state	-2.09	14.69	196	1.28	0.10	21.27	6	patrolReentry	squad-1	0	bot-49
241377	bot-49	alpha	C00r-432I	latches	-1.99	14.82	196	4.89	0.16	1.34	1	cover	squad-1	0	bot-49
241377	bot-78	bravo	C21r-4412	state	-17.78	19.45	57	0.00	0.63		0		squad-24	4	bot-71
241394	bot-68	alpha	P00r-4410	tick	-10.38	-16.21	60	0.00	0.00		0		squad-21	1	bot-63
241427	bot-70	alpha	P00r-4410	tick	-10.82	-21.54	349	0.00	0.00		0		squad-21	2	bot-63
241444	bot-39	bravo	S00r-4410	tick	-4.35	-10.22	267	0.00	0.00		0		squad-2	0	bot-39
241494	bot-78	bravo	G21r-4412	state	-17.82	19.65	33	2.44	0.20	0.43	1	cover	squad-24	4	bot-71
241528	bot-62	alpha	F00r-2420	state	-2.41	14.19	269	0.00	0.06		0		squad-1	2	bot-49
241528	bot-67	bravo	C44rb4422	tier+score+element	-13.55	15.87	293	6.01	1.18	3.65	2	cover	squad-2	2	bot-39
241528	bot-71	bravo	M44mm3320	state+tier+score+element	-15.83	14.35	103	2.54	0.89	12.59	3	seek	squad-24	0	bot-71
241528	bot-72	bravo	E44rm4120	state+tier+score+element+health+latches	-18.53	14.05	89	0.92	0.39		0		squad-24	1	bot-71
241528	bot-73	alpha	S00m-43B0	tick	-19.90	-1.75	82	1.97	1.97	11.05	3	seek	squad-21	4	bot-63
241528	bot-75	bravo	G44rb4412	tier+score+element	-13.45	15.05	124	0.01	0.00		0		squad-24	2	bot-71
241528	bot-77	bravo	S32m-4420	tier+score	-14.03	20.52	53	2.42	0.24	3.06	2	seek	squad-24	3	bot-71
241528	bot-78	bravo	G32r-4412	tier+score	-17.94	20.02	43	0.00	0.40		0		squad-24	4	bot-71
241544	bot-46	bravo	C32r-4420	state+tier+score	-19.44	20.63	177	0.00	0.00		0		squad-2	1	bot-39
241544	bot-62	alpha	A00r-2420	state	-2.41	14.19	269	0.00	0.00		0		squad-1	2	bot-49
241544	bot-72	bravo	E44rm4129	latches	-18.56	13.96	89	2.88	0.10	5.69	2	flee	squad-24	1	bot-71
241561	bot-46	bravo	C32r-4422	latches	-19.44	20.63	177	0.00	0.00		0		squad-2	1	bot-39
241561	bot-67	bravo	S44rb4424	state+latches	-13.59	15.93	288	4.86	0.08	3.64	2	cover	squad-2	2	bot-39
241581	bot-67	bravo	S44rm4424	element	-13.57	15.98	296	1.24	0.05		0		squad-2	2	bot-39
241594	bot-3	alpha	D00r--000	tick	-14.53	21.55	279	0.00	0.00	4.11	0		squad-1	-1	bot-49
241611	bot-49	alpha	C00r-4322	latches	-1.42	15.27	149	0.38	0.72		0		squad-1	0	bot-49
241628	bot-71	bravo	M44mb3320	element	-16.25	14.32	91	4.15	0.42	2.30	1	medic	squad-24	0	bot-71
241783	bot-49	alpha	G00r-4322	state	-1.26	15.71	127	5.09	0.47	0.39	1	cover	squad-1	0	bot-49
241879	bot-50	alpha	S00r-2320	state	-2.03	15.02	173	1.46	0.97	1.54	3	squad	squad-1	1	bot-49
241879	bot-72	bravo	E44rm4120	latches	-18.89	13.23	87	2.54	0.80	6.28	2	flee	squad-24	1	bot-71
241895	bot-72	bravo	E44rm4129	latches	-18.92	13.18	87	3.06	0.05	6.23	2	flee	squad-24	1	bot-71
241984	bot-67	bravo	C44rm4420	state+latches	-13.57	16.00	339	0.00	0.02		0		squad-2	2	bot-39
241984	bot-76	alpha	G00r-4412	tick	-18.45	1.05	48	0.00	2.00		0		squad-21	3	bot-63
242000	bot-67	bravo	C44rb4422	element+latches	-13.61	16.01	332	1.32	0.04	3.64	2	cover	squad-2	2	bot-39
242117	bot-72	bravo	E44rm4120	latches	-19.33	12.42	84	4.68	0.87	1.42	1	flee	squad-24	1	bot-71
242117	bot-75	bravo	C44rb4412	state	-12.72	15.25	125	0.03	0.76		0		squad-24	2	bot-71
242146	bot-72	bravo	E44rm4129	latches	-19.44	12.34	84	4.62	0.14	1.28	1	flee	squad-24	1	bot-71
242180	bot-50	alpha	A00r-2320	state	-2.13	14.73	251	1.22	0.31	14.08	6	seek	squad-1	1	bot-49
242213	bot-50	alpha	A00r-232G	latches	-2.13	14.73	257	0.17	0.00		0		squad-1	1	bot-49
242234	bot-62	alpha	A10r-2420	tier	-2.41	14.19	269	0.00	0.00		0		squad-1	2	bot-49
242234	bot-63	alpha	S00m-3330	state+latches	-19.54	1.94	89	0.00	1.92		0		squad-21	0	bot-63
242297	bot-72	bravo	E44rm412P	latches	-20.04	11.87	83	5.25	0.76	0.52	1	flee	squad-24	1	bot-71
242314	bot-76	alpha	S00r-4410	state+latches	-18.45	1.05	46	0.00	0.00		0		squad-21	3	bot-63
242330	bot-75	bravo	G44rb4412	state	-13.03	15.10	169	1.52	0.34	0.43	1	cover	squad-24	2	bot-71
242364	bot-67	bravo	S44rb4424	state+latches	-14.16	15.84	253	1.43	0.58	3.07	2	cover	squad-2	2	bot-39
242364	bot-72	bravo	E44rm412G	latches	-20.18	11.76	83	0.00	0.18		0		squad-24	1	bot-71
242381	bot-67	bravo	S44rm4424	element	-14.16	15.84	260	0.00	0.00		0		squad-2	2	bot-39
242398	bot-68	alpha	P00r-4410	tick	-10.37	-16.21	60	0.00	0.01		0		squad-21	1	bot-63
242431	bot-70	alpha	P00r-4410	tick	-10.82	-21.54	349	0.00	0.00		0		squad-21	2	bot-63
242448	bot-39	bravo	S00r-4410	tick	-4.35	-10.22	320	0.00	0.00		0		squad-2	0	bot-39
242448	bot-50	alpha	S00r-2320	state+latches	-2.13	14.73	257	0.00	0.00		0		squad-1	1	bot-49
242469	bot-71	bravo	P44mb3324	state+latches	-18.31	13.56	88	4.37	2.20	1.05	1	muzzleRecovery	squad-24	0	bot-71
242500	bot-71	bravo	M44mb3320	state+latches	-18.36	13.74	77	0.00	0.18	1.14	0	muzzleRecovery	squad-24	0	bot-71
242534	bot-72	bravo	E44rm4120	latches	-20.18	11.76	83	0.00	0.00		0		squad-24	1	bot-71
242534	bot-73	alpha	S00m-43B0	tick	-17.98	-1.61	60	1.91	1.93	9.28	3	seek	squad-21	4	bot-63
242534	bot-77	bravo	S32m-4420	tick	-14.36	22.79	354	2.39	2.29	0.77	1	seek	squad-24	3	bot-71
242534	bot-78	bravo	G32r-4412	tick	-17.95	20.05	92	0.00	0.03		0		squad-24	4	bot-71
242567	bot-46	bravo	C32r-4422	tick	-22.14	21.91	295	4.66	2.99	1.84	2	cover	squad-2	1	bot-39
242600	bot-3	alpha	D00r--000	tick	-14.53	21.55	279	0.00	0.00	4.11	0		squad-1	-1	bot-49
242600	bot-71	bravo	M44mb2320	ammo	-18.50	13.53	88	2.19	0.25	2.44	1	medic	squad-24	0	bot-71
242751	bot-78	bravo	C32r-4412	state	-17.78	19.45	75	0.00	0.62		0		squad-24	4	bot-71
242769	bot-50	alpha	A00r-2320	state	-2.26	14.71	255	0.96	0.14	17.81	5	seek	squad-1	1	bot-49
242769	bot-71	bravo	P44mb2324	state+latches	-18.70	13.26	87	4.36	0.34	2.11	1	muzzleRecovery	squad-24	0	bot-71
242769	bot-72	bravo	E44rm412G	latches	-20.18	11.76	81	0.00	0.00		0		squad-24	1	bot-71
242790	bot-49	alpha	G00r-4322	tick	-1.45	16.05	275	0.00	0.39		0		squad-1	0	bot-49
242790	bot-50	alpha	A00r-232G	latches	-2.26	14.71	259	0.00	0.00		0		squad-1	1	bot-49
242790	bot-67	bravo	C44rm4420	state+latches	-14.12	15.97	340	0.35	0.13		0		squad-2	2	bot-39
242818	bot-67	bravo	C44rb4422	element+latches	-14.13	15.97	330	0.30	0.01	3.16	2	cover	squad-2	2	bot-39
242867	bot-71	bravo	M44mb2320	state+latches	-18.28	13.14	106	0.00	0.43	2.35	0	muzzleRecovery	squad-24	0	bot-71
242867	bot-72	bravo	H44rm412G	state	-20.18	11.76	81	0.00	0.00		0		squad-24	1	bot-71
242867	bot-78	bravo	G32r-4412	state	-17.82	19.64	51	1.88	0.20	0.43	1	cover	squad-24	4	bot-71
242901	bot-46	bravo	G32r-4422	state	-23.51	21.64	259	4.96	1.39	0.45	1	cover	squad-2	1	bot-39
243004	bot-72	bravo	H44rm4120	latches	-20.18	11.76	72	0.00	0.00		0		squad-24	1	bot-71
243025	bot-50	alpha	S00r-2320	state+latches	-2.22	14.69	259	0.08	0.04		0		squad-1	1	bot-49
243070	bot-62	alpha	F10r-2420	state	-2.45	14.14	266	0.14	0.07		0		squad-1	2	bot-49
243070	bot-62	alpha	F10r-1420	ammo	-2.45	14.14	266	0.04	0.00		0		squad-1	2	bot-49
243070	bot-67	bravo	C45rb4422	score	-14.25	15.91	275	1.10	0.13	3.02	2	cover	squad-2	2	bot-39
243070	bot-71	bravo	E45mb2120	state+score+health	-18.35	13.12	86	1.71	0.07		0		squad-24	0	bot-71
243070	bot-72	bravo	H45rm4120	score	-20.18	11.76	67	0.00	0.00		0		squad-24	1	bot-71
243070	bot-75	bravo	G45rb4412	score	-13.45	15.05	66	0.00	0.43		0		squad-24	2	bot-71
243070	bot-77	bravo	S33m-4420	score	-14.44	22.49	288	2.38	0.31	0.44	1	seek	squad-24	3	bot-71
243070	bot-78	bravo	G33r-4412	score	-17.95	20.05	96	0.01	0.43		0		squad-24	4	bot-71
243090	bot-46	bravo	G33r-4422	score	-23.95	21.55	216	0.00	0.45		0		squad-2	1	bot-39
243090	bot-62	alpha	A10r-1420	state	-2.45	14.14	266	0.04	0.00		0		squad-1	2	bot-49
243090	bot-71	bravo	E45mb2129	latches	-18.39	13.06	86	2.02	0.08	6.44	2	flee	squad-24	0	bot-71
243118	bot-50	alpha	S10r-2320	tier	-2.29	14.71	264	0.82	0.07	18.40	5	seek	squad-1	1	bot-49
243118	bot-71	bravo	E45mb2120	latches	-18.43	13.01	86	2.14	0.06	6.38	2	flee	squad-24	0	bot-71
243134	bot-71	bravo	E45mb2129	latches	-18.45	12.98	86	2.20	0.03	6.35	2	flee	squad-24	0	bot-71
243184	bot-67	bravo	S45rb4424	state+latches	-14.33	15.84	249	0.99	0.10	2.93	2	cover	squad-2	2	bot-39
243184	bot-72	bravo	H45rm4220	health	-20.18	11.76	58	0.00	0.00		0		squad-24	1	bot-71
243200	bot-67	bravo	S45rm4424	element	-14.33	15.84	256	0.00	0.00		0		squad-2	2	bot-39
243234	bot-63	alpha	S00m-3330	tick	-18.16	1.58	123	1.12	1.42	5.60	5	seek	squad-21	0	bot-63
243317	bot-76	alpha	S00r-4410	tick	-16.92	0.60	93	1.04	1.59	0.97	1	seek	squad-21	3	bot-63
243334	bot-50	alpha	A10r-2320	state	-2.36	14.73	279	0.12	0.07	18.34	5	seek	squad-1	1	bot-49
243384	bot-50	alpha	A10r-232G	latches	-2.34	14.72	269	0.46	0.02		0		squad-1	1	bot-49
243404	bot-39	bravo	P00r-4410	state	-4.35	-10.22	334	0.00	0.00		0		squad-2	0	bot-39
243404	bot-68	alpha	P00r-4410	tick	-10.37	-16.21	60	0.00	0.00		0		squad-21	1	bot-63
243404	bot-71	bravo	E45mb1129	ammo	-18.92	12.19	84	4.52	0.92	5.44	2	flee	squad-24	0	bot-71
243423	bot-49	alpha	G21r-4322	tier+score	-0.11	16.20	235	0.49	1.35		0		squad-1	0	bot-49
243423	bot-50	alpha	A21r-232G	tier+score	-2.32	14.72	269	0.61	0.02		0		squad-1	1	bot-49
243423	bot-62	alpha	F21r-1320	state+tier+score+health	-2.45	14.13	264	0.00	0.00		0		squad-1	2	bot-49
243423	bot-62	alpha	F21r-4320	ammo	-2.45	14.13	263	0.00	0.00		0		squad-1	2	bot-49
243423	bot-67	bravo	S46rm4424	score	-14.29	15.94	302	1.02	0.10		0		squad-2	2	bot-39
243423	bot-71	bravo	E46mb1029	score+health	-18.94	12.10	83	4.63	0.09	5.36	2	flee	squad-24	0	bot-71
243423	bot-72	bravo	H46rm4220	score	-20.18	11.76	39	0.00	0.00		0		squad-24	1	bot-71
243423	bot-75	bravo	G46rb4412	score	-13.45	15.05	39	0.00	0.00		0		squad-24	2	bot-71
243423	bot-77	bravo	S44mm4420	tier+score+element	-14.44	21.74	197	2.25	0.75	0.69	1	seek	squad-24	3	bot-71
243423	bot-78	bravo	G44rb4412	tier+score+element	-17.95	20.05	130	0.00	0.00		0		squad-24	4	bot-71
243444	bot-46	bravo	S44rm4420	state+tier+score+element+latches	-23.95	21.55	148	0.00	0.00		0		squad-2	1	bot-39
243444	bot-62	alpha	C21r-4320	state	-2.45	14.13	263	0.00	0.00		0		squad-1	2	bot-49
243444	bot-70	alpha	P00r-4410	tick	-10.82	-21.54	349	0.00	0.00		0		squad-21	2	bot-63
243461	bot-62	alpha	C21r-4322	latches	-2.40	14.14	263	1.49	0.06	2.40	1	cover	squad-1	2	bot-49
243534	bot-62	alpha	C21r-432I	latches	-2.30	14.13	259	1.25	0.10	2.35	1	cover	squad-1	2	bot-49
243534	bot-71	bravo	E46mmR02P	element+ammo+latches	-19.07	11.57	82	5.14	0.55	4.88	2	flee	squad-24	0	bot-71
243534	bot-73	alpha	S00m-43B0	tick	-16.11	-1.59	74	1.37	1.87	7.71	3	seek	squad-21	4	bot-63
243601	bot-3	alpha	D00r--000	tick	-14.53	21.55	279	0.00	0.00	4.11	0		squad-1	-1	bot-49
243601	bot-67	bravo	C46rm4420	state+latches	-14.28	15.98	335	0.07	0.04		0		squad-2	2	bot-39
243617	bot-67	bravo	C46rb4422	element+latches	-14.28	15.97	329	0.28	0.01	3.02	2	cover	squad-2	2	bot-39
243634	bot-50	alpha	S21r-2320	state+latches	-2.29	14.75	269	0.02	0.05		0		squad-1	1	bot-49
243654	bot-71	bravo	E46mbR029	element+latches	-19.23	10.98	77	5.04	0.61	4.35	2	flee	squad-24	0	bot-71
243752	bot-49	alpha	G21r-432I	latches	-0.04	16.14	252	0.98	0.09		0		squad-1	0	bot-49
243752	bot-71	bravo	E46mmR02P	element+latches	-19.42	10.53	74	5.03	0.49	3.91	2	flee	squad-24	0	bot-71
243776	bot-62	alpha	C21r-4322	latches	-2.08	14.31	202	4.88	0.28	2.08	1	cover	squad-1	2	bot-49
243880	bot-75	bravo	C46rb4412	state	-12.74	15.26	71	0.06	0.74		0		squad-24	2	bot-71
244000	bot-49	alpha	G21r-4322	latches	-0.04	16.14	271	1.11	0.00		0		squad-1	0	bot-49
244000	bot-71	bravo	E46mmR029	latches	-20.30	9.64	74	5.12	1.25	2.67	2	flee	squad-24	0	bot-71
244034	bot-67	bravo	C46rm4422	element	-14.35	15.72	231	1.13	0.26	2.85	2	cover	squad-2	2	bot-39
244034	bot-75	bravo	C46rm4412	element	-13.02	15.18	35	1.80	0.29	0.45	1	cover	squad-24	2	bot-71
244088	bot-75	bravo	G46rm4412	state	-13.07	15.16	29	1.51	0.05	0.40	1	cover	squad-24	2	bot-71
244168	bot-62	alpha	G21r-4322	state	-1.15	15.66	106	5.16	1.63	0.44	1	cover	squad-1	2	bot-49
244194	bot-46	bravo	S33r-4420	tier+score+element	-23.72	20.95	101	0.96	0.64	20.64	7	seek	squad-2	1	bot-39
244194	bot-67	bravo	C45rm4422	score	-14.44	15.62	209	0.65	0.13	2.73	2	cover	squad-2	2	bot-39
244194	bot-71	bravo	E45mmR029	score	-21.02	8.96	74	5.07	0.98	1.70	2	flee	squad-24	0	bot-71
244194	bot-72	bravo	H45rm4220	score	-20.18	11.76	76	0.00	0.00		0		squad-24	1	bot-71
244194	bot-75	bravo	G45rm4412	score	-13.45	15.05	55	0.01	0.40		0		squad-24	2	bot-71
244194	bot-77	bravo	S33m-4420	tier+score+element	-14.44	20.38	140	0.00	1.35		0		squad-24	3	bot-71
244194	bot-78	bravo	G33r-4412	tier+score+element	-17.95	20.05	70	0.00	0.00		0		squad-24	4	bot-71
244234	bot-63	alpha	S00m-3330	tick	-16.66	1.68	78	1.87	1.50	4.49	5	seek	squad-21	0	bot-63
244300	bot-72	bravo	H45rm4320	health	-20.18	11.76	84	0.00	0.00		0		squad-24	1	bot-71
244334	bot-76	alpha	S00r-4410	tick	-15.69	0.52	53	1.34	1.23	0.58	1	seek	squad-21	3	bot-63
244400	bot-71	bravo	E35m-R029	tier+element	-21.88	8.39	74	5.13	1.03	0.67	1	flee	squad-24	0	bot-71
244417	bot-39	bravo	P00r-4410	tick	-4.33	-10.24	117	0.07	0.02		8	patrol	squad-2	0	bot-39
244417	bot-68	alpha	P00r-4410	tick	-10.37	-16.20	60	0.00	0.01		0		squad-21	1	bot-63
244450	bot-70	alpha	P00r-4410	tick	-10.82	-21.54	349	0.00	0.00		0		squad-21	2	bot-63
244487	bot-78	bravo	C33r-4412	state	-17.77	19.42	59	0.00	0.65		0		squad-24	4	bot-71
244505	bot-71	bravo	E35m-R020	latches	-22.20	8.20	74	0.25	0.37		0		squad-24	0	bot-71
244538	bot-46	bravo	S32r-4420	score	-23.60	20.64	100	0.96	0.33	20.47	7	seek	squad-2	1	bot-39
244538	bot-67	bravo	C44rm4422	score	-14.79	15.33	235	1.43	0.46	2.30	1	cover	squad-2	2	bot-39
244538	bot-71	bravo	E34m-R020	score	-22.20	8.20	74	0.00	0.00		0		squad-24	0	bot-71
244538	bot-72	bravo	H44rm4320	score	-20.18	11.76	101	0.00	0.00		0		squad-24	1	bot-71
244538	bot-73	alpha	S00m-43B0	tick	-15.80	-1.41	53	0.14	0.35	7.36	2	seek	squad-21	4	bot-63
244538	bot-75	bravo	G44rm4412	score	-13.45	15.05	89	0.00	0.00		0		squad-24	2	bot-71
244538	bot-77	bravo	S32m-4420	score	-14.44	20.38	65	0.00	0.00		0		squad-24	3	bot-71
244538	bot-78	bravo	C32r-4412	score	-17.80	19.53	45	1.59	0.11	0.55	1	cover	squad-24	4	bot-71
244617	bot-3	alpha	D00r--000	tick	-14.53	21.55	279	0.00	0.00	4.11	0		squad-1	-1	bot-49
244617	bot-78	bravo	G32r-4412	state	-17.81	19.64	32	1.76	0.11	0.43	1	cover	squad-24	4	bot-71
244649	bot-50	alpha	S21r-2320	tick	-2.54	14.09	264	1.26	0.70	16.41	5	seek	squad-1	1	bot-49
244817	bot-71	bravo	E44mmR020	tier+element	-22.20	8.20	74	0.00	0.00		0		squad-24	0	bot-71
244834	bot-67	bravo	C32r-4422	tier+score+element	-15.15	15.27	248	1.19	0.37	1.94	1	cover	squad-2	2	bot-39
244834	bot-71	bravo	E32m-R020	tier+score+element	-22.20	8.20	74	0.00	0.00		0		squad-24	0	bot-71
244834	bot-72	bravo	H32r-4320	tier+score+element	-20.18	11.76	126	0.00	0.00		0		squad-24	1	bot-71
244834	bot-75	bravo	G32r-4412	tier+score+element	-13.45	15.05	66	0.00	0.00		0		squad-24	2	bot-71
244934	bot-49	alpha	G00r-4322	tier+score	-1.48	16.06	273	0.36	1.44		0		squad-1	0	bot-49
244934	bot-50	alpha	S00r-2320	tier+score	-2.99	13.81	256	2.34	0.53	15.92	5	seek	squad-1	1	bot-49
244934	bot-62	alpha	G00r-4322	tier+score	-0.95	16.05	304	0.32	0.44		0		squad-1	2	bot-49
244984	bot-71	bravo	E32m-4020	ammo	-22.20	8.20	74	0.00	0.00		0		squad-24	0	bot-71
244984	bot-72	bravo	S32r-4320	state	-20.18	11.76	136	0.00	0.00		0		squad-24	1	bot-71
245000	bot-75	bravo	C32r-4412	state	-12.78	15.23	55	0.04	0.69		0		squad-24	2	bot-71
245017	bot-71	bravo	H32m-4020	state	-22.20	8.20	74	0.00	0.00		0		squad-24	0	bot-71
245117	bot-50	alpha	C00r-2320	state	-3.35	13.67	257	2.41	0.39	15.53	4	seek	squad-1	1	bot-49
245134	bot-50	alpha	C00r-2322	latches	-3.25	13.72	265	3.21	0.11	9.40	6	cover	squad-1	1	bot-49
245150	bot-75	bravo	G32r-4412	state	-13.02	15.17	24	2.06	0.25	0.44	1	cover	squad-24	2	bot-71
245250	bot-63	alpha	S00m-3330	tick	-15.52	2.01	149	1.29	1.19	4.03	5	seek	squad-1	-1	bot-49
245317	bot-72	bravo	A32r-4320	state	-19.79	11.94	81	2.14	0.43	17.54	4	seek	squad-24	1	bot-71
245334	bot-76	alpha	S00r-4410	tick	-15.58	0.54	324	0.49	0.11	0.63	1	seek	squad-1	4	bot-49
245352	bot-72	bravo	A32r-432G	latches	-19.79	11.93	83	0.12	0.00		0		squad-24	1	bot-71
245367	bot-50	alpha	C00r-232I	latches	-2.38	14.28	277	4.86	1.04	8.46	6	cover	squad-1	1	bot-49
245417	bot-39	bravo	P00r-4410	tick	-4.33	-10.24	94	0.07	0.01		8	patrol	squad-2	0	bot-39
245417	bot-68	alpha	P00r-4410	tick	-10.37	-16.20	60	0.00	0.00		0		squad-1	2	bot-49
245467	bot-70	alpha	P00r-4410	tick	-10.82	-21.54	349	0.00	0.00		0		squad-1	3	bot-49
245551	bot-46	bravo	S32r-4420	tick	-22.95	18.95	129	2.40	1.82	19.59	7	seek	squad-2	1	bot-39
